learning_rate,epochs,context_size,d_main,encoder_n_blocks,predictor_n_blocks,context_dropout,dropout0,dropout1,accuracy,f1_score,auc_roc
0.05,30.0,3.0,64.0,3.0,1.0,0.1,0.2,0.1,0.45454545454545453,0.625,0.6925925925925926
0.05,10.0,3.0,64.0,3.0,1.0,0.1,0.2,0.1,0.45454545454545453,0.625,0.47777777777777775
0.001,10.0,5.0,128.0,2.0,1.0,0.1,0.2,0.1,0.45454545454545453,0.625,0.7703703703703704
0.1,30.0,3.0,128.0,2.0,1.0,0.1,0.2,0.1,0.45454545454545453,0.625,0.47777777777777775
0.1,30.0,5.0,64.0,2.0,1.0,0.1,0.2,0.1,0.45454545454545453,0.625,0.825925925925926
0.05,30.0,3.0,128.0,2.0,1.0,0.2,0.2,0.2,0.45454545454545453,0.625,0.5703703703703704
0.1,10.0,3.0,64.0,2.0,1.0,0.1,0.2,0.1,0.45454545454545453,0.625,0.7703703703703704
0.1,30.0,3.0,128.0,2.0,1.0,0.2,0.2,0.2,0.45454545454545453,0.625,0.8148148148148148
0.1,30.0,5.0,128.0,3.0,2.0,0.2,0.1,0.1,0.45454545454545453,0.625,0.6888888888888889
0.1,10.0,5.0,128.0,3.0,2.0,0.2,0.1,0.1,0.45454545454545453,0.625,0.31481481481481477
0.05,30.0,5.0,128.0,2.0,1.0,0.2,0.2,0.2,0.45454545454545453,0.625,0.7148148148148148
0.05,30.0,3.0,128.0,3.0,2.0,0.2,0.1,0.1,0.45454545454545453,0.625,0.5037037037037037
0.1,10.0,5.0,128.0,3.0,2.0,0.1,0.2,0.2,0.45454545454545453,0.625,0.525925925925926
0.1,10.0,5.0,128.0,3.0,1.0,0.1,0.2,0.1,0.45454545454545453,0.625,0.6333333333333333
0.1,10.0,5.0,64.0,3.0,2.0,0.1,0.2,0.1,0.45454545454545453,0.625,0.5111111111111111
0.1,10.0,3.0,128.0,3.0,2.0,0.1,0.2,0.2,0.45454545454545453,0.625,0.4481481481481481
0.05,10.0,5.0,64.0,3.0,2.0,0.1,0.2,0.1,0.45454545454545453,0.625,0.5629629629629629
0.05,30.0,3.0,64.0,3.0,2.0,0.1,0.2,0.2,0.45454545454545453,0.625,0.7925925925925926
0.1,30.0,3.0,64.0,3.0,2.0,0.1,0.2,0.2,0.45454545454545453,0.625,0.3851851851851852
0.1,30.0,5.0,128.0,2.0,2.0,0.1,0.2,0.1,0.45454545454545453,0.625,0.6037037037037037
0.001,10.0,5.0,128.0,2.0,2.0,0.1,0.2,0.1,0.45454545454545453,0.625,0.34814814814814815
0.05,10.0,3.0,64.0,2.0,2.0,0.2,0.2,0.1,0.45454545454545453,0.625,0.5814814814814815
0.001,10.0,3.0,128.0,3.0,2.0,0.1,0.2,0.2,0.45454545454545453,0.625,0.6555555555555556
0.05,10.0,3.0,128.0,2.0,2.0,0.1,0.2,0.1,0.45454545454545453,0.625,0.4777777777777778
0.001,10.0,3.0,128.0,2.0,2.0,0.1,0.2,0.1,0.45454545454545453,0.625,0.7444444444444445
0.1,30.0,5.0,64.0,2.0,2.0,0.1,0.2,0.1,0.45454545454545453,0.625,0.6814814814814816
0.001,30.0,3.0,128.0,3.0,2.0,0.1,0.2,0.2,0.45454545454545453,0.625,0.7962962962962963
0.05,30.0,5.0,64.0,2.0,2.0,0.1,0.2,0.1,0.45454545454545453,0.625,0.7074074074074075
0.001,10.0,5.0,64.0,2.0,2.0,0.1,0.2,0.1,0.45454545454545453,0.625,0.4111111111111111
0.1,10.0,3.0,64.0,2.0,2.0,0.1,0.2,0.1,0.45454545454545453,0.625,0.7481481481481481
0.05,30.0,3.0,64.0,2.0,2.0,0.1,0.2,0.1,0.45454545454545453,0.625,0.8185185185185185
0.1,10.0,5.0,128.0,3.0,1.0,0.1,0.2,0.2,0.45454545454545453,0.625,0.6370370370370371
0.001,10.0,3.0,64.0,2.0,1.0,0.1,0.1,0.1,0.45454545454545453,0.625,0.4444444444444445
0.001,10.0,5.0,128.0,3.0,1.0,0.1,0.2,0.2,0.45454545454545453,0.625,0.5333333333333333
0.001,10.0,5.0,128.0,3.0,2.0,0.1,0.1,0.2,0.45454545454545453,0.625,0.8407407407407408
0.001,10.0,3.0,128.0,2.0,1.0,0.2,0.1,0.2,0.45454545454545453,0.625,0.7814814814814816
0.1,10.0,3.0,64.0,3.0,2.0,0.2,0.1,0.2,0.45454545454545453,0.625,0.3
0.1,30.0,3.0,64.0,2.0,1.0,0.2,0.1,0.2,0.45454545454545453,0.625,0.7222222222222222
0.001,10.0,3.0,64.0,2.0,1.0,0.2,0.1,0.2,0.45454545454545453,0.625,0.40740740740740733
0.1,10.0,5.0,128.0,3.0,2.0,0.1,0.1,0.2,0.45454545454545453,0.625,0.662962962962963
0.05,30.0,5.0,128.0,3.0,2.0,0.1,0.1,0.2,0.45454545454545453,0.625,0.7407407407407407
0.1,10.0,5.0,64.0,3.0,2.0,0.2,0.1,0.2,0.45454545454545453,0.625,0.6444444444444446
0.1,30.0,3.0,128.0,3.0,2.0,0.1,0.1,0.2,0.45454545454545453,0.625,0.44814814814814813
0.1,30.0,3.0,128.0,2.0,2.0,0.1,0.1,0.2,0.45454545454545453,0.625,0.662962962962963
0.05,10.0,3.0,128.0,3.0,2.0,0.1,0.1,0.2,0.45454545454545453,0.625,0.5814814814814816
0.001,10.0,3.0,128.0,3.0,2.0,0.2,0.1,0.2,0.45454545454545453,0.625,0.8407407407407407
0.05,30.0,5.0,64.0,3.0,2.0,0.1,0.1,0.2,0.45454545454545453,0.625,0.8111111111111111
0.05,10.0,5.0,64.0,3.0,2.0,0.1,0.1,0.2,0.45454545454545453,0.625,0.5444444444444445
0.1,10.0,3.0,128.0,3.0,2.0,0.2,0.1,0.2,0.45454545454545453,0.625,0.6703703703703704
0.001,10.0,3.0,64.0,3.0,2.0,0.1,0.1,0.2,0.45454545454545453,0.625,0.41481481481481486
0.001,10.0,5.0,128.0,3.0,2.0,0.2,0.1,0.2,0.45454545454545453,0.625,0.5259259259259259
0.05,10.0,3.0,128.0,2.0,1.0,0.2,0.1,0.2,0.45454545454545453,0.625,0.6555555555555556
0.1,10.0,3.0,128.0,2.0,1.0,0.2,0.1,0.2,0.45454545454545453,0.625,0.4703703703703703
0.1,30.0,3.0,128.0,2.0,1.0,0.2,0.1,0.2,0.45454545454545453,0.625,0.8333333333333334
0.05,30.0,3.0,64.0,3.0,2.0,0.2,0.1,0.2,0.45454545454545453,0.625,0.7703703703703704
0.1,10.0,3.0,128.0,2.0,2.0,0.2,0.1,0.2,0.45454545454545453,0.625,0.45185185185185184
0.05,10.0,5.0,64.0,2.0,2.0,0.2,0.1,0.2,0.45454545454545453,0.625,0.6925925925925926
0.001,10.0,3.0,64.0,2.0,2.0,0.2,0.1,0.2,0.45454545454545453,0.625,0.8407407407407408
0.1,10.0,5.0,128.0,3.0,1.0,0.2,0.1,0.2,0.45454545454545453,0.625,0.3148148148148148
0.1,10.0,3.0,128.0,3.0,1.0,0.2,0.1,0.2,0.45454545454545453,0.625,0.5407407407407407
0.001,10.0,3.0,128.0,3.0,1.0,0.2,0.1,0.2,0.45454545454545453,0.625,0.5481481481481482
0.1,10.0,5.0,128.0,2.0,2.0,0.2,0.1,0.2,0.45454545454545453,0.625,0.5925925925925926
0.1,10.0,5.0,64.0,3.0,1.0,0.2,0.1,0.2,0.45454545454545453,0.625,0.725925925925926
0.1,30.0,3.0,64.0,3.0,1.0,0.2,0.1,0.2,0.45454545454545453,0.625,0.625925925925926
0.1,10.0,3.0,64.0,3.0,1.0,0.2,0.1,0.2,0.45454545454545453,0.625,0.6925925925925926
0.05,30.0,3.0,64.0,3.0,1.0,0.2,0.1,0.2,0.45454545454545453,0.625,0.7814814814814814
0.05,10.0,3.0,64.0,3.0,2.0,0.2,0.1,0.2,0.45454545454545453,0.625,0.6555555555555556
0.1,30.0,5.0,128.0,2.0,1.0,0.2,0.1,0.2,0.45454545454545453,0.625,0.6037037037037037
0.1,10.0,5.0,128.0,2.0,1.0,0.2,0.1,0.2,0.45454545454545453,0.625,0.737037037037037
0.05,30.0,5.0,128.0,2.0,1.0,0.2,0.1,0.2,0.45454545454545453,0.625,0.6962962962962963
0.001,10.0,5.0,128.0,2.0,2.0,0.1,0.1,0.2,0.45454545454545453,0.625,0.8666666666666667
0.05,30.0,3.0,128.0,2.0,2.0,0.1,0.1,0.2,0.45454545454545453,0.625,0.15925925925925924
0.1,30.0,3.0,64.0,2.0,2.0,0.2,0.2,0.1,0.45454545454545453,0.625,0.7222222222222223
0.05,30.0,3.0,64.0,3.0,1.0,0.1,0.2,0.2,0.45454545454545453,0.625,0.8185185185185185
0.05,10.0,5.0,64.0,2.0,1.0,0.1,0.1,0.2,0.45454545454545453,0.625,0.662962962962963
0.001,10.0,5.0,64.0,2.0,1.0,0.1,0.1,0.2,0.45454545454545453,0.625,0.37777777777777777
0.05,10.0,3.0,64.0,2.0,1.0,0.1,0.1,0.2,0.45454545454545453,0.625,0.674074074074074
