learning_rate,epochs,context_size,d_main,encoder_n_blocks,predictor_n_blocks,context_dropout,dropout0,dropout1,accuracy,f1_score,auc_roc
0.001,30.0,3.0,128.0,3.0,1.0,0.2,0.2,0.1,0.9154929577464789,0.9375,0.9683760683760685
0.001,30.0,5.0,64.0,2.0,1.0,0.1,0.2,0.2,0.9154929577464789,0.9375,0.9837606837606837
0.001,30.0,3.0,128.0,3.0,1.0,0.2,0.1,0.2,0.9154929577464789,0.9375,0.9743589743589742
0.001,10.0,5.0,64.0,3.0,2.0,0.2,0.1,0.1,0.9154929577464789,0.9375,0.9735042735042735
0.001,30.0,3.0,128.0,3.0,2.0,0.2,0.2,0.2,0.9154929577464789,0.9375,0.9427350427350427
0.001,30.0,5.0,64.0,3.0,2.0,0.1,0.2,0.1,0.9154929577464789,0.9375,0.9709401709401709
0.001,30.0,5.0,64.0,2.0,1.0,0.1,0.1,0.1,0.9154929577464789,0.9375,0.9547008547008546
0.001,30.0,3.0,128.0,3.0,2.0,0.2,0.2,0.1,0.9154929577464789,0.9375,0.9452991452991453
0.001,10.0,3.0,128.0,3.0,2.0,0.1,0.1,0.2,0.9154929577464789,0.9375,0.9777777777777777
0.001,30.0,3.0,64.0,2.0,1.0,0.2,0.1,0.2,0.9154929577464789,0.9375,0.9572649572649573
0.001,30.0,5.0,64.0,2.0,1.0,0.2,0.1,0.2,0.9154929577464789,0.9375,0.9529914529914529
0.001,30.0,3.0,64.0,3.0,2.0,0.2,0.1,0.1,0.9154929577464789,0.9375,0.9615384615384615
0.001,30.0,5.0,128.0,3.0,2.0,0.1,0.2,0.1,0.9154929577464789,0.9375,0.9649572649572649
0.001,30.0,3.0,128.0,2.0,2.0,0.2,0.2,0.2,0.9154929577464789,0.9375,0.9769230769230769
0.001,30.0,5.0,64.0,2.0,2.0,0.2,0.2,0.2,0.9154929577464789,0.9375,0.9487179487179487
0.001,30.0,5.0,64.0,3.0,1.0,0.2,0.1,0.2,0.9154929577464789,0.9375,0.9709401709401708
0.001,30.0,3.0,64.0,2.0,2.0,0.1,0.2,0.1,0.9154929577464789,0.9375,0.9880341880341881
0.001,30.0,5.0,64.0,2.0,1.0,0.1,0.1,0.2,0.9154929577464789,0.9375,0.9880341880341881
0.001,30.0,5.0,64.0,3.0,1.0,0.1,0.2,0.2,0.9154929577464789,0.9375,0.9820512820512821
0.001,30.0,5.0,128.0,3.0,1.0,0.1,0.2,0.1,0.9154929577464789,0.9375,0.9726495726495727
0.001,10.0,5.0,128.0,3.0,2.0,0.1,0.1,0.1,0.9154929577464789,0.9375,0.9743589743589743
0.001,10.0,3.0,128.0,3.0,1.0,0.2,0.2,0.2,0.9154929577464789,0.9375,0.9752136752136752
0.001,30.0,5.0,128.0,3.0,1.0,0.1,0.2,0.2,0.9154929577464789,0.9375,0.9769230769230769
0.001,30.0,3.0,64.0,3.0,1.0,0.2,0.1,0.2,0.9154929577464789,0.9375,0.9666666666666667
0.001,30.0,5.0,128.0,2.0,1.0,0.2,0.1,0.1,0.9154929577464789,0.9361702127659575,0.9435897435897436
0.001,30.0,3.0,64.0,3.0,1.0,0.1,0.2,0.2,0.9154929577464789,0.9361702127659575,0.9529914529914529
0.001,10.0,5.0,64.0,3.0,1.0,0.1,0.2,0.2,0.9154929577464789,0.9361702127659575,0.9521367521367522
0.1,30.0,5.0,64.0,2.0,1.0,0.1,0.1,0.1,0.9154929577464789,0.9361702127659575,0.9247863247863248
0.001,10.0,5.0,64.0,2.0,2.0,0.1,0.2,0.2,0.9154929577464789,0.9361702127659575,0.9564102564102565
0.001,30.0,3.0,64.0,3.0,1.0,0.2,0.2,0.1,0.9154929577464789,0.9361702127659575,0.9598290598290599
0.05,30.0,3.0,64.0,2.0,2.0,0.1,0.2,0.1,0.9154929577464789,0.9361702127659575,0.9290598290598291
0.1,10.0,5.0,64.0,3.0,1.0,0.1,0.2,0.2,0.9154929577464789,0.9347826086956522,0.9692307692307691
0.001,30.0,5.0,64.0,2.0,2.0,0.1,0.2,0.2,0.9154929577464789,0.9347826086956522,0.9769230769230769
0.05,30.0,5.0,64.0,2.0,1.0,0.2,0.1,0.1,0.9154929577464789,0.9333333333333333,0.9239316239316239
0.001,30.0,3.0,64.0,2.0,1.0,0.1,0.1,0.1,0.9014084507042254,0.9278350515463918,0.9487179487179487
0.001,10.0,5.0,128.0,3.0,2.0,0.2,0.2,0.1,0.9014084507042254,0.9278350515463918,0.9811965811965812
0.001,30.0,5.0,64.0,2.0,1.0,0.2,0.1,0.1,0.9014084507042254,0.9278350515463918,0.9726495726495726
0.001,30.0,3.0,64.0,2.0,2.0,0.2,0.1,0.2,0.9014084507042254,0.9278350515463918,0.9675213675213676
0.001,10.0,3.0,64.0,3.0,1.0,0.1,0.1,0.2,0.9014084507042254,0.9278350515463918,0.9598290598290599
0.001,10.0,3.0,64.0,3.0,1.0,0.2,0.1,0.2,0.9014084507042254,0.9278350515463918,0.976923076923077
0.001,10.0,5.0,64.0,3.0,2.0,0.1,0.1,0.2,0.9014084507042254,0.9278350515463918,0.982051282051282
0.001,30.0,5.0,64.0,3.0,2.0,0.1,0.1,0.2,0.9014084507042254,0.9278350515463918,0.9700854700854701
0.001,10.0,3.0,128.0,2.0,2.0,0.2,0.1,0.1,0.9014084507042254,0.9278350515463918,0.9692307692307693
0.05,30.0,5.0,64.0,2.0,1.0,0.2,0.1,0.2,0.9014084507042254,0.9278350515463918,0.8803418803418803
0.001,30.0,3.0,128.0,2.0,1.0,0.2,0.1,0.2,0.9014084507042254,0.9278350515463918,0.9786324786324786
0.1,30.0,5.0,64.0,2.0,2.0,0.1,0.1,0.2,0.9014084507042254,0.9278350515463918,0.823931623931624
0.001,10.0,3.0,64.0,2.0,2.0,0.1,0.1,0.2,0.9014084507042254,0.9278350515463918,0.9598290598290599
0.001,30.0,5.0,128.0,2.0,2.0,0.2,0.1,0.2,0.9014084507042254,0.9278350515463918,0.9606837606837607
0.001,10.0,3.0,128.0,3.0,1.0,0.2,0.1,0.2,0.9014084507042254,0.9278350515463918,0.9726495726495726
