learning_rate,epochs,context_size,d_main,encoder_n_blocks,predictor_n_blocks,context_dropout,dropout0,dropout1,accuracy,f1_score,auc_roc
0.001,30.0,5.0,64.0,3.0,2.0,0.1,0.2,0.1,0.8095238095238095,0.8260869565217391,0.8819444444444446
0.001,30.0,5.0,64.0,2.0,2.0,0.2,0.2,0.2,0.8095238095238095,0.8260869565217391,0.875
0.001,10.0,5.0,128.0,3.0,1.0,0.2,0.2,0.2,0.8095238095238095,0.8260869565217391,0.8680555555555555
0.05,30.0,5.0,64.0,3.0,1.0,0.1,0.1,0.1,0.8095238095238095,0.8260869565217391,0.849537037037037
0.001,30.0,5.0,64.0,3.0,1.0,0.1,0.1,0.1,0.8095238095238095,0.8260869565217391,0.912037037037037
0.001,10.0,3.0,128.0,3.0,2.0,0.1,0.2,0.2,0.8095238095238095,0.8260869565217391,0.8587962962962963
0.001,10.0,5.0,64.0,2.0,2.0,0.1,0.1,0.1,0.8095238095238095,0.8260869565217391,0.9050925925925926
0.001,10.0,5.0,64.0,2.0,1.0,0.2,0.2,0.1,0.8095238095238095,0.8260869565217391,0.8842592592592593
0.001,10.0,3.0,64.0,3.0,2.0,0.2,0.2,0.1,0.7857142857142857,0.8235294117647058,0.8912037037037037
0.001,30.0,3.0,64.0,2.0,2.0,0.2,0.1,0.2,0.8095238095238095,0.8181818181818182,0.8634259259259259
0.001,30.0,3.0,64.0,3.0,1.0,0.1,0.2,0.1,0.8095238095238095,0.8181818181818182,0.8263888888888888
0.001,30.0,3.0,64.0,2.0,1.0,0.1,0.2,0.2,0.8095238095238095,0.8181818181818182,0.8634259259259259
0.001,10.0,5.0,128.0,3.0,2.0,0.1,0.1,0.2,0.8095238095238095,0.8181818181818182,0.8773148148148149
0.001,30.0,5.0,64.0,3.0,2.0,0.2,0.1,0.1,0.8095238095238095,0.8181818181818182,0.914351851851852
0.001,30.0,5.0,64.0,2.0,2.0,0.1,0.1,0.2,0.8095238095238095,0.8181818181818182,0.8773148148148149
0.001,30.0,3.0,64.0,2.0,2.0,0.1,0.2,0.1,0.8095238095238095,0.8181818181818182,0.8935185185185186
0.001,10.0,5.0,64.0,3.0,2.0,0.2,0.1,0.2,0.8095238095238095,0.8181818181818182,0.9027777777777778
0.001,30.0,3.0,64.0,2.0,2.0,0.2,0.2,0.1,0.8095238095238095,0.8181818181818182,0.9120370370370371
0.001,30.0,3.0,64.0,3.0,2.0,0.1,0.2,0.2,0.8095238095238095,0.8181818181818182,0.8865740740740741
0.001,30.0,3.0,128.0,2.0,1.0,0.2,0.2,0.2,0.8095238095238095,0.8181818181818182,0.8912037037037038
0.001,10.0,5.0,64.0,3.0,2.0,0.1,0.2,0.2,0.8095238095238095,0.8181818181818182,0.900462962962963
