learning_rate,epochs,context_size,d_main,encoder_n_blocks,predictor_n_blocks,context_dropout,dropout0,dropout1,accuracy,f1_score,auc_roc
0.001,30.0,5.0,64.0,3.0,2.0,0.1,0.1,0.2,0.7714285714285715,0.864406779661017,0.8931623931623932
0.001,30.0,5.0,64.0,3.0,2.0,0.1,0.2,0.2,0.8,0.8627450980392157,0.8942307692307692
0.001,30.0,5.0,128.0,3.0,2.0,0.2,0.2,0.2,0.8,0.8627450980392157,0.9145299145299145
0.05,30.0,3.0,128.0,2.0,2.0,0.1,0.1,0.2,0.7857142857142857,0.8623853211009175,0.842948717948718
0.05,30.0,3.0,128.0,2.0,1.0,0.2,0.2,0.2,0.7857142857142857,0.8623853211009175,0.8344017094017093
0.05,30.0,3.0,128.0,2.0,2.0,0.1,0.2,0.2,0.7857142857142857,0.8623853211009175,0.8557692307692308
0.05,30.0,5.0,128.0,2.0,1.0,0.1,0.2,0.2,0.7714285714285715,0.8620689655172413,0.829059829059829
0.001,30.0,5.0,64.0,2.0,1.0,0.1,0.2,0.2,0.8142857142857143,0.8602150537634409,0.8942307692307692
0.001,30.0,3.0,64.0,2.0,1.0,0.2,0.2,0.1,0.8142857142857143,0.8602150537634409,0.923076923076923
0.001,30.0,5.0,64.0,3.0,1.0,0.2,0.2,0.2,0.8,0.86,0.875
0.05,30.0,3.0,128.0,2.0,2.0,0.1,0.2,0.1,0.7857142857142857,0.8598130841121495,0.8568376068376068
0.05,30.0,3.0,64.0,2.0,2.0,0.2,0.1,0.1,0.7714285714285715,0.8596491228070176,0.857905982905983
0.05,30.0,3.0,128.0,2.0,1.0,0.2,0.1,0.1,0.7571428571428571,0.859504132231405,0.844017094017094
0.001,30.0,3.0,128.0,2.0,2.0,0.1,0.2,0.2,0.7571428571428571,0.859504132231405,0.8536324786324787
0.001,30.0,3.0,128.0,2.0,1.0,0.1,0.2,0.1,0.7571428571428571,0.859504132231405,0.9006410256410255
0.001,30.0,3.0,128.0,3.0,2.0,0.1,0.1,0.2,0.7571428571428571,0.859504132231405,0.8931623931623932
0.05,30.0,3.0,128.0,2.0,1.0,0.1,0.1,0.2,0.7571428571428571,0.859504132231405,0.8760683760683762
0.001,30.0,5.0,64.0,2.0,2.0,0.1,0.2,0.1,0.7571428571428571,0.859504132231405,0.9081196581196581
0.05,30.0,5.0,128.0,2.0,2.0,0.1,0.2,0.2,0.7571428571428571,0.859504132231405,0.8376068376068376
0.001,30.0,3.0,128.0,3.0,1.0,0.1,0.1,0.1,0.7571428571428571,0.859504132231405,0.8643162393162392
0.1,30.0,5.0,64.0,2.0,1.0,0.1,0.1,0.2,0.7571428571428571,0.859504132231405,0.8087606837606839
0.001,30.0,5.0,64.0,2.0,2.0,0.1,0.1,0.1,0.7571428571428571,0.859504132231405,0.9081196581196581
0.05,30.0,5.0,128.0,2.0,1.0,0.2,0.2,0.1,0.7571428571428571,0.859504132231405,0.8258547008547009
0.001,30.0,5.0,64.0,3.0,2.0,0.2,0.1,0.1,0.7571428571428571,0.859504132231405,0.9059829059829059
0.001,30.0,5.0,64.0,3.0,2.0,0.2,0.2,0.2,0.7571428571428571,0.859504132231405,0.9006410256410257
0.001,30.0,5.0,128.0,3.0,1.0,0.2,0.1,0.2,0.7571428571428571,0.859504132231405,0.8899572649572649
0.001,30.0,3.0,64.0,2.0,2.0,0.2,0.1,0.1,0.7571428571428571,0.859504132231405,0.9209401709401709
0.05,30.0,3.0,64.0,3.0,1.0,0.2,0.2,0.1,0.7571428571428571,0.859504132231405,0.844017094017094
0.001,30.0,3.0,64.0,3.0,1.0,0.2,0.1,0.1,0.7571428571428571,0.8571428571428571,0.9220085470085471
0.05,30.0,3.0,128.0,2.0,2.0,0.2,0.1,0.1,0.7857142857142857,0.8571428571428571,0.8803418803418804
0.1,30.0,5.0,64.0,3.0,1.0,0.1,0.2,0.1,0.7571428571428571,0.8571428571428571,0.8536324786324786
0.001,30.0,3.0,64.0,3.0,2.0,0.2,0.2,0.1,0.7857142857142857,0.8571428571428571,0.8835470085470085
0.1,30.0,3.0,64.0,3.0,2.0,0.2,0.2,0.1,0.7571428571428571,0.8571428571428571,0.8418803418803419
0.001,30.0,3.0,128.0,2.0,2.0,0.2,0.2,0.1,0.7571428571428571,0.8571428571428571,0.8237179487179488
0.1,30.0,5.0,64.0,3.0,1.0,0.2,0.2,0.2,0.8,0.8571428571428571,0.8717948717948718
0.05,30.0,5.0,64.0,3.0,1.0,0.1,0.1,0.1,0.7714285714285715,0.8571428571428571,0.8568376068376069
0.001,30.0,5.0,64.0,3.0,1.0,0.2,0.1,0.2,0.7571428571428571,0.8547008547008547,0.8461538461538461
0.1,30.0,3.0,64.0,2.0,1.0,0.1,0.2,0.2,0.7714285714285715,0.8545454545454545,0.8728632478632479
0.05,30.0,3.0,128.0,3.0,1.0,0.1,0.2,0.2,0.7857142857142857,0.8543689320388349,0.842948717948718
0.001,30.0,3.0,128.0,2.0,2.0,0.1,0.1,0.2,0.8,0.8541666666666666,0.9091880341880342
0.001,30.0,5.0,128.0,3.0,2.0,0.2,0.1,0.1,0.7428571428571429,0.8524590163934426,0.7927350427350427
0.1,30.0,3.0,64.0,2.0,2.0,0.1,0.2,0.2,0.7428571428571429,0.8524590163934426,0.8760683760683761
0.001,30.0,5.0,128.0,2.0,2.0,0.2,0.1,0.1,0.7428571428571429,0.8524590163934426,0.795940170940171
0.1,30.0,3.0,128.0,3.0,1.0,0.1,0.2,0.2,0.7428571428571429,0.8524590163934426,0.7767094017094017
