learning_rate,epochs,context_size,d_main,encoder_n_blocks,predictor_n_blocks,context_dropout,dropout0,dropout1,accuracy,f1_score,auc_roc
0.05,10.0,3.0,128.0,3.0,2.0,0.1,0.2,0.1,0.8636363636363636,0.9090909090909091,0.8854166666666666
0.001,10.0,3.0,64.0,3.0,1.0,0.1,0.2,0.2,0.8636363636363636,0.9090909090909091,0.8124999999999999
0.05,10.0,5.0,128.0,2.0,1.0,0.1,0.1,0.2,0.8636363636363636,0.9090909090909091,0.875
0.1,10.0,3.0,128.0,2.0,2.0,0.2,0.1,0.2,0.8636363636363636,0.9090909090909091,0.8125
0.05,10.0,3.0,128.0,2.0,2.0,0.1,0.2,0.2,0.8636363636363636,0.9090909090909091,0.8541666666666666
0.1,10.0,5.0,128.0,3.0,1.0,0.2,0.2,0.2,0.8636363636363636,0.9090909090909091,0.9166666666666667
0.1,10.0,3.0,64.0,3.0,2.0,0.2,0.1,0.1,0.8636363636363636,0.9090909090909091,0.890625
0.1,10.0,5.0,64.0,3.0,2.0,0.2,0.1,0.1,0.8636363636363636,0.9090909090909091,0.890625
0.1,30.0,5.0,128.0,3.0,2.0,0.2,0.1,0.2,0.8636363636363636,0.9032258064516129,0.96875
0.1,30.0,3.0,128.0,2.0,1.0,0.1,0.1,0.2,0.8636363636363636,0.9032258064516129,0.8541666666666666
0.05,30.0,3.0,64.0,3.0,1.0,0.1,0.2,0.1,0.8636363636363636,0.9032258064516129,0.9583333333333334
0.1,10.0,3.0,64.0,2.0,1.0,0.1,0.2,0.2,0.8636363636363636,0.9032258064516129,0.8697916666666667
0.05,10.0,3.0,64.0,3.0,2.0,0.1,0.1,0.2,0.8636363636363636,0.9032258064516129,0.875
0.05,10.0,3.0,64.0,3.0,2.0,0.2,0.1,0.2,0.8636363636363636,0.9032258064516129,0.9166666666666667
0.05,30.0,3.0,64.0,2.0,2.0,0.2,0.2,0.1,0.8636363636363636,0.9032258064516129,0.90625
0.05,30.0,5.0,64.0,2.0,2.0,0.2,0.2,0.1,0.8636363636363636,0.9032258064516129,0.8854166666666667
0.05,10.0,3.0,64.0,3.0,2.0,0.2,0.1,0.1,0.8636363636363636,0.9032258064516129,0.8958333333333334
