learning_rate,epochs,context_size,d_main,encoder_n_blocks,predictor_n_blocks,context_dropout,dropout0,dropout1,accuracy,f1_score,auc_roc
0.001,30.0,3.0,64.0,3.0,1.0,0.2,0.1,0.2,0.8333333333333334,0.4,0.84375
0.05,30.0,3.0,128.0,3.0,1.0,0.2,0.1,0.2,0.8333333333333334,0.4,0.78125
0.001,30.0,5.0,128.0,3.0,1.0,0.2,0.1,0.2,0.8333333333333334,0.4,0.8125
0.001,10.0,3.0,128.0,3.0,1.0,0.1,0.1,0.2,0.8333333333333334,0.4,0.65625
0.001,10.0,3.0,64.0,3.0,1.0,0.1,0.1,0.2,0.8333333333333334,0.4,0.875
0.001,30.0,5.0,128.0,2.0,2.0,0.2,0.1,0.2,0.8333333333333334,0.4,0.8125
0.001,30.0,3.0,128.0,3.0,2.0,0.2,0.2,0.1,0.8333333333333334,0.4,0.8125
0.001,10.0,3.0,128.0,3.0,2.0,0.2,0.2,0.1,0.8333333333333334,0.4,0.8125
0.001,30.0,3.0,128.0,2.0,2.0,0.2,0.2,0.1,0.8333333333333334,0.4,0.71875
0.001,10.0,5.0,64.0,2.0,2.0,0.2,0.2,0.1,0.8333333333333334,0.4,0.59375
0.001,10.0,3.0,64.0,2.0,2.0,0.2,0.2,0.1,0.8333333333333334,0.4,0.84375
0.001,30.0,5.0,128.0,2.0,2.0,0.1,0.1,0.1,0.8333333333333334,0.4,0.75
0.001,30.0,3.0,128.0,2.0,1.0,0.2,0.2,0.1,0.8333333333333334,0.4,0.8125
0.001,30.0,3.0,64.0,3.0,1.0,0.1,0.2,0.2,0.8333333333333334,0.4,0.8125
0.1,10.0,3.0,64.0,2.0,1.0,0.2,0.2,0.1,0.8333333333333334,0.4,0.65625
0.001,30.0,5.0,64.0,3.0,2.0,0.1,0.2,0.1,0.8333333333333334,0.4,0.78125
0.001,10.0,3.0,64.0,3.0,2.0,0.1,0.1,0.1,0.8333333333333334,0.4,0.75
0.001,30.0,5.0,64.0,2.0,1.0,0.2,0.1,0.2,0.8333333333333334,0.4,0.75
0.001,30.0,5.0,64.0,2.0,2.0,0.1,0.1,0.1,0.8333333333333334,0.4,0.84375
0.1,10.0,3.0,64.0,2.0,2.0,0.1,0.1,0.1,0.6666666666666666,0.4,0.875
0.001,10.0,5.0,128.0,3.0,2.0,0.2,0.2,0.2,0.8333333333333334,0.4,0.78125
0.05,10.0,5.0,128.0,3.0,1.0,0.1,0.1,0.1,0.8333333333333334,0.4,0.875
0.1,30.0,5.0,64.0,2.0,1.0,0.1,0.1,0.1,0.8333333333333334,0.4,0.75
0.001,30.0,3.0,128.0,2.0,2.0,0.2,0.2,0.2,0.8333333333333334,0.4,0.75
0.001,10.0,3.0,128.0,3.0,1.0,0.1,0.1,0.1,0.8333333333333334,0.4,0.78125
0.001,10.0,5.0,64.0,2.0,2.0,0.1,0.1,0.1,0.6111111111111112,0.36363636363636365,0.71875
0.05,10.0,5.0,64.0,2.0,2.0,0.2,0.2,0.1,0.6111111111111112,0.36363636363636365,0.78125
0.05,30.0,3.0,128.0,2.0,1.0,0.1,0.2,0.1,0.6111111111111112,0.36363636363636365,0.75
0.05,10.0,3.0,64.0,2.0,1.0,0.2,0.2,0.1,0.6111111111111112,0.36363636363636365,0.84375
0.001,10.0,5.0,64.0,3.0,1.0,0.1,0.2,0.2,0.6111111111111112,0.36363636363636365,0.875
0.1,30.0,3.0,64.0,3.0,2.0,0.1,0.2,0.1,0.6111111111111112,0.36363636363636365,0.71875
0.05,10.0,5.0,128.0,2.0,2.0,0.2,0.2,0.1,0.6111111111111112,0.36363636363636365,0.5625
0.001,30.0,3.0,128.0,2.0,2.0,0.1,0.2,0.2,0.7777777777777778,0.3333333333333333,0.75
0.001,30.0,5.0,128.0,2.0,1.0,0.1,0.2,0.1,0.7777777777777778,0.3333333333333333,0.78125
0.001,30.0,3.0,128.0,2.0,1.0,0.1,0.2,0.1,0.7777777777777778,0.3333333333333333,0.75
0.1,30.0,3.0,128.0,2.0,1.0,0.1,0.2,0.1,0.5555555555555556,0.3333333333333333,0.71875
0.001,10.0,3.0,128.0,3.0,1.0,0.1,0.2,0.1,0.7777777777777778,0.3333333333333333,0.875
0.001,30.0,5.0,64.0,2.0,2.0,0.1,0.2,0.1,0.7777777777777778,0.3333333333333333,0.6875
0.001,10.0,5.0,64.0,2.0,1.0,0.1,0.2,0.1,0.7777777777777778,0.3333333333333333,0.78125
0.001,10.0,3.0,128.0,2.0,1.0,0.1,0.2,0.1,0.7777777777777778,0.3333333333333333,0.875
0.001,10.0,3.0,64.0,2.0,1.0,0.1,0.2,0.1,0.7777777777777778,0.3333333333333333,0.71875
0.001,30.0,5.0,64.0,3.0,2.0,0.1,0.2,0.2,0.7777777777777778,0.3333333333333333,0.78125
0.001,10.0,3.0,128.0,3.0,2.0,0.2,0.1,0.1,0.7777777777777778,0.3333333333333333,0.84375
0.001,30.0,5.0,64.0,3.0,2.0,0.2,0.1,0.1,0.7777777777777778,0.3333333333333333,0.78125
0.05,10.0,5.0,64.0,2.0,2.0,0.1,0.1,0.1,0.7777777777777778,0.3333333333333333,0.90625
0.001,10.0,5.0,64.0,2.0,1.0,0.2,0.2,0.2,0.7777777777777778,0.3333333333333333,0.84375
0.001,30.0,5.0,64.0,2.0,1.0,0.2,0.2,0.2,0.7777777777777778,0.3333333333333333,0.75
0.05,10.0,5.0,64.0,2.0,2.0,0.2,0.1,0.1,0.5555555555555556,0.3333333333333333,0.8125
0.001,30.0,5.0,64.0,2.0,2.0,0.2,0.1,0.1,0.7777777777777778,0.3333333333333333,0.8125
0.001,30.0,3.0,64.0,2.0,2.0,0.1,0.2,0.2,0.7777777777777778,0.3333333333333333,0.75
0.001,30.0,3.0,128.0,3.0,1.0,0.1,0.2,0.2,0.7777777777777778,0.3333333333333333,0.6875
0.001,30.0,5.0,128.0,3.0,1.0,0.1,0.2,0.2,0.7777777777777778,0.3333333333333333,0.8125
0.001,10.0,3.0,128.0,3.0,2.0,0.1,0.2,0.1,0.7777777777777778,0.3333333333333333,0.78125
0.001,30.0,3.0,128.0,3.0,2.0,0.1,0.1,0.2,0.7777777777777778,0.3333333333333333,0.75
0.001,30.0,5.0,128.0,3.0,2.0,0.2,0.2,0.2,0.7777777777777778,0.3333333333333333,0.78125
0.001,30.0,5.0,64.0,3.0,1.0,0.2,0.1,0.2,0.7777777777777778,0.3333333333333333,0.6875
0.001,30.0,5.0,64.0,2.0,2.0,0.1,0.1,0.2,0.7777777777777778,0.3333333333333333,0.8125
0.001,10.0,3.0,128.0,3.0,1.0,0.2,0.1,0.2,0.7777777777777778,0.3333333333333333,0.75
0.001,30.0,3.0,128.0,3.0,1.0,0.2,0.1,0.2,0.7777777777777778,0.3333333333333333,0.75
0.001,10.0,3.0,128.0,2.0,1.0,0.1,0.1,0.1,0.7777777777777778,0.3333333333333333,0.59375
0.001,30.0,5.0,128.0,3.0,1.0,0.1,0.1,0.2,0.7777777777777778,0.3333333333333333,0.8125
0.001,30.0,3.0,128.0,3.0,2.0,0.2,0.2,0.2,0.7777777777777778,0.3333333333333333,0.78125
0.001,30.0,3.0,128.0,3.0,1.0,0.1,0.1,0.2,0.7777777777777778,0.3333333333333333,0.65625
0.001,10.0,5.0,128.0,2.0,1.0,0.1,0.1,0.1,0.7777777777777778,0.3333333333333333,0.78125
0.001,10.0,3.0,128.0,2.0,2.0,0.2,0.1,0.2,0.7777777777777778,0.3333333333333333,0.71875
0.001,30.0,5.0,64.0,2.0,1.0,0.1,0.1,0.2,0.7777777777777778,0.3333333333333333,0.78125
0.001,30.0,3.0,64.0,2.0,1.0,0.1,0.1,0.1,0.7777777777777778,0.3333333333333333,0.71875
0.05,10.0,3.0,128.0,3.0,2.0,0.2,0.2,0.1,0.5555555555555556,0.3333333333333333,0.78125
0.001,30.0,5.0,64.0,3.0,2.0,0.2,0.2,0.2,0.7777777777777778,0.3333333333333333,0.8125
0.001,30.0,5.0,128.0,3.0,2.0,0.2,0.1,0.2,0.7777777777777778,0.3333333333333333,0.71875
0.001,10.0,5.0,128.0,3.0,1.0,0.2,0.2,0.1,0.7777777777777778,0.3333333333333333,0.8125
0.001,30.0,3.0,64.0,2.0,1.0,0.1,0.2,0.2,0.7777777777777778,0.3333333333333333,0.8125
0.001,30.0,5.0,128.0,2.0,1.0,0.2,0.2,0.1,0.7777777777777778,0.3333333333333333,0.71875
0.001,10.0,3.0,128.0,2.0,2.0,0.2,0.2,0.2,0.7777777777777778,0.3333333333333333,0.6875
0.001,10.0,3.0,64.0,2.0,2.0,0.2,0.1,0.1,0.7777777777777778,0.3333333333333333,0.5625
0.001,10.0,3.0,64.0,2.0,1.0,0.1,0.1,0.1,0.7777777777777778,0.3333333333333333,0.6875
0.001,10.0,3.0,64.0,2.0,2.0,0.2,0.2,0.2,0.5555555555555556,0.3333333333333333,0.75
0.001,10.0,5.0,128.0,3.0,2.0,0.1,0.1,0.1,0.7777777777777778,0.3333333333333333,0.65625
0.001,30.0,5.0,64.0,3.0,1.0,0.2,0.2,0.2,0.7777777777777778,0.3333333333333333,0.75
0.001,30.0,3.0,128.0,3.0,1.0,0.2,0.2,0.2,0.7777777777777778,0.3333333333333333,0.78125
0.001,30.0,3.0,128.0,2.0,2.0,0.1,0.1,0.1,0.7777777777777778,0.3333333333333333,0.8125
0.05,30.0,5.0,64.0,3.0,1.0,0.2,0.2,0.2,0.5,0.3076923076923077,0.65625
0.05,10.0,3.0,64.0,3.0,1.0,0.1,0.1,0.1,0.5,0.3076923076923077,0.71875
0.001,30.0,3.0,128.0,3.0,1.0,0.2,0.1,0.1,0.7222222222222222,0.2857142857142857,0.75
0.001,30.0,3.0,64.0,3.0,2.0,0.1,0.1,0.2,0.7222222222222222,0.2857142857142857,0.78125
0.001,30.0,5.0,64.0,2.0,1.0,0.1,0.1,0.1,0.7222222222222222,0.2857142857142857,0.6875
0.001,10.0,5.0,128.0,2.0,2.0,0.1,0.2,0.1,0.7222222222222222,0.2857142857142857,0.8125
0.001,30.0,3.0,64.0,2.0,1.0,0.1,0.2,0.1,0.7222222222222222,0.2857142857142857,0.65625
0.001,30.0,3.0,64.0,3.0,2.0,0.2,0.1,0.2,0.7222222222222222,0.2857142857142857,0.75
0.1,10.0,5.0,64.0,3.0,2.0,0.1,0.2,0.1,0.7222222222222222,0.2857142857142857,0.625
0.001,30.0,3.0,128.0,3.0,2.0,0.1,0.2,0.1,0.7222222222222222,0.2857142857142857,0.75
0.001,10.0,5.0,128.0,2.0,2.0,0.1,0.1,0.1,0.7222222222222222,0.2857142857142857,0.75
0.001,30.0,5.0,128.0,2.0,2.0,0.1,0.1,0.2,0.7222222222222222,0.2857142857142857,0.6875
0.001,30.0,5.0,64.0,3.0,1.0,0.1,0.1,0.2,0.7222222222222222,0.2857142857142857,0.71875
0.05,30.0,5.0,64.0,3.0,1.0,0.1,0.2,0.2,0.7222222222222222,0.2857142857142857,0.59375
0.001,30.0,3.0,64.0,2.0,1.0,0.2,0.2,0.1,0.7222222222222222,0.2857142857142857,0.71875
0.001,30.0,3.0,64.0,3.0,1.0,0.1,0.1,0.2,0.7222222222222222,0.2857142857142857,0.6875
0.001,30.0,5.0,64.0,2.0,2.0,0.2,0.1,0.2,0.7222222222222222,0.2857142857142857,0.6875
0.001,30.0,5.0,128.0,2.0,1.0,0.1,0.1,0.2,0.7222222222222222,0.2857142857142857,0.78125
0.001,30.0,5.0,64.0,3.0,2.0,0.1,0.1,0.1,0.7222222222222222,0.2857142857142857,0.84375
0.001,10.0,5.0,128.0,2.0,2.0,0.1,0.1,0.2,0.7222222222222222,0.2857142857142857,0.8125
0.001,30.0,3.0,64.0,3.0,2.0,0.2,0.1,0.1,0.7222222222222222,0.2857142857142857,0.78125
0.001,30.0,3.0,64.0,3.0,2.0,0.1,0.1,0.1,0.7222222222222222,0.2857142857142857,0.75
0.001,30.0,3.0,64.0,2.0,2.0,0.1,0.1,0.1,0.7222222222222222,0.2857142857142857,0.78125
0.001,30.0,3.0,128.0,3.0,1.0,0.1,0.2,0.1,0.7222222222222222,0.2857142857142857,0.71875
0.001,30.0,5.0,64.0,2.0,2.0,0.1,0.2,0.2,0.7222222222222222,0.2857142857142857,0.65625
0.001,10.0,3.0,64.0,2.0,2.0,0.1,0.1,0.1,0.7222222222222222,0.2857142857142857,0.65625
0.001,10.0,5.0,64.0,3.0,2.0,0.1,0.1,0.1,0.7222222222222222,0.2857142857142857,0.71875
0.001,30.0,3.0,64.0,2.0,2.0,0.1,0.1,0.2,0.7222222222222222,0.2857142857142857,0.75
0.1,10.0,5.0,128.0,2.0,1.0,0.1,0.2,0.1,0.7222222222222222,0.2857142857142857,0.78125
0.001,30.0,3.0,64.0,3.0,2.0,0.1,0.2,0.2,0.7222222222222222,0.2857142857142857,0.71875
0.001,10.0,5.0,64.0,3.0,1.0,0.2,0.1,0.2,0.7222222222222222,0.2857142857142857,0.59375
0.001,10.0,3.0,64.0,2.0,2.0,0.1,0.2,0.1,0.7222222222222222,0.2857142857142857,0.6875
0.001,10.0,3.0,128.0,3.0,1.0,0.2,0.2,0.2,0.7222222222222222,0.2857142857142857,0.84375
0.001,30.0,5.0,128.0,2.0,1.0,0.2,0.2,0.2,0.7222222222222222,0.2857142857142857,0.75
0.001,30.0,3.0,128.0,2.0,1.0,0.2,0.1,0.1,0.7222222222222222,0.2857142857142857,0.78125
0.1,30.0,3.0,128.0,2.0,2.0,0.2,0.2,0.2,0.4444444444444444,0.2857142857142857,0.71875
0.001,10.0,5.0,128.0,2.0,1.0,0.1,0.2,0.2,0.7222222222222222,0.2857142857142857,0.71875
0.001,10.0,5.0,64.0,2.0,2.0,0.1,0.1,0.2,0.7222222222222222,0.2857142857142857,0.75
0.001,10.0,5.0,128.0,2.0,1.0,0.1,0.1,0.2,0.7222222222222222,0.2857142857142857,0.65625
0.001,10.0,5.0,128.0,3.0,2.0,0.1,0.1,0.2,0.7222222222222222,0.2857142857142857,0.6875
0.001,10.0,3.0,64.0,3.0,2.0,0.2,0.2,0.1,0.7222222222222222,0.2857142857142857,0.75
0.001,10.0,5.0,128.0,2.0,2.0,0.2,0.2,0.1,0.7222222222222222,0.2857142857142857,0.75
0.001,10.0,3.0,128.0,3.0,2.0,0.2,0.1,0.2,0.7222222222222222,0.2857142857142857,0.78125
0.001,30.0,3.0,128.0,3.0,2.0,0.2,0.1,0.2,0.7222222222222222,0.2857142857142857,0.71875
0.001,30.0,5.0,64.0,2.0,2.0,0.2,0.2,0.1,0.7222222222222222,0.2857142857142857,0.75
0.001,10.0,3.0,128.0,2.0,1.0,0.2,0.2,0.2,0.7222222222222222,0.2857142857142857,0.8125
0.1,10.0,3.0,64.0,3.0,1.0,0.2,0.1,0.1,0.7222222222222222,0.2857142857142857,0.5
0.001,30.0,3.0,64.0,2.0,2.0,0.2,0.1,0.1,0.7222222222222222,0.2857142857142857,0.625
0.001,30.0,3.0,64.0,2.0,1.0,0.2,0.1,0.2,0.7222222222222222,0.2857142857142857,0.71875
0.001,10.0,5.0,64.0,3.0,2.0,0.2,0.2,0.2,0.7222222222222222,0.2857142857142857,0.71875
0.001,30.0,5.0,64.0,3.0,2.0,0.2,0.1,0.2,0.7222222222222222,0.2857142857142857,0.84375
0.1,30.0,5.0,128.0,3.0,2.0,0.2,0.1,0.2,0.4444444444444444,0.2857142857142857,0.90625
0.001,30.0,3.0,128.0,2.0,2.0,0.2,0.1,0.1,0.7222222222222222,0.2857142857142857,0.71875
0.001,10.0,5.0,64.0,3.0,2.0,0.2,0.2,0.1,0.7222222222222222,0.2857142857142857,0.625
0.001,30.0,5.0,128.0,2.0,1.0,0.1,0.1,0.1,0.7222222222222222,0.2857142857142857,0.75
0.05,30.0,3.0,128.0,2.0,1.0,0.1,0.2,0.2,0.7222222222222222,0.2857142857142857,0.40625
0.001,30.0,3.0,128.0,2.0,1.0,0.1,0.2,0.2,0.7222222222222222,0.2857142857142857,0.75
0.001,30.0,3.0,128.0,3.0,1.0,0.2,0.2,0.1,0.7222222222222222,0.2857142857142857,0.6875
0.001,10.0,3.0,128.0,2.0,1.0,0.1,0.1,0.2,0.7222222222222222,0.2857142857142857,0.625
0.001,30.0,3.0,128.0,2.0,2.0,0.2,0.1,0.2,0.7222222222222222,0.2857142857142857,0.6875
0.1,10.0,3.0,64.0,3.0,1.0,0.1,0.1,0.2,0.3888888888888889,0.26666666666666666,0.96875
0.05,10.0,3.0,128.0,2.0,1.0,0.1,0.1,0.1,0.3888888888888889,0.26666666666666666,0.65625
0.1,10.0,5.0,128.0,3.0,2.0,0.1,0.1,0.2,0.3888888888888889,0.26666666666666666,0.8125
0.05,10.0,3.0,64.0,2.0,2.0,0.2,0.2,0.1,0.3888888888888889,0.26666666666666666,0.8125
0.1,10.0,5.0,128.0,2.0,2.0,0.1,0.1,0.1,0.3888888888888889,0.26666666666666666,0.75
0.1,10.0,5.0,128.0,2.0,2.0,0.1,0.1,0.2,0.3888888888888889,0.26666666666666666,0.59375
0.001,10.0,3.0,64.0,3.0,1.0,0.1,0.2,0.2,0.3888888888888889,0.26666666666666666,0.59375
0.05,10.0,3.0,128.0,2.0,1.0,0.2,0.1,0.2,0.3888888888888889,0.26666666666666666,0.75
0.001,10.0,3.0,64.0,3.0,2.0,0.2,0.1,0.2,0.3888888888888889,0.26666666666666666,0.65625
0.1,30.0,3.0,64.0,2.0,2.0,0.1,0.2,0.1,0.6666666666666666,0.25,0.625
0.1,10.0,3.0,128.0,2.0,2.0,0.2,0.2,0.1,0.6666666666666666,0.25,0.625
0.001,10.0,5.0,128.0,2.0,2.0,0.2,0.1,0.2,0.6666666666666666,0.25,0.625
0.1,30.0,5.0,128.0,3.0,1.0,0.1,0.2,0.1,0.3333333333333333,0.25,0.6875
0.001,10.0,5.0,128.0,3.0,2.0,0.2,0.1,0.2,0.6666666666666666,0.25,0.71875
0.1,10.0,5.0,128.0,2.0,1.0,0.2,0.2,0.1,0.6666666666666666,0.25,0.59375
0.1,10.0,5.0,64.0,3.0,1.0,0.1,0.2,0.1,0.6666666666666666,0.25,0.6875
0.001,30.0,5.0,64.0,2.0,1.0,0.2,0.1,0.1,0.6666666666666666,0.25,0.75
0.001,30.0,5.0,64.0,2.0,1.0,0.2,0.2,0.1,0.6666666666666666,0.25,0.59375
0.001,30.0,3.0,64.0,3.0,2.0,0.2,0.2,0.2,0.6666666666666666,0.25,0.8125
0.001,30.0,3.0,64.0,2.0,2.0,0.2,0.1,0.2,0.6666666666666666,0.25,0.78125
0.001,10.0,5.0,64.0,2.0,2.0,0.1,0.2,0.1,0.6666666666666666,0.25,0.65625
0.001,10.0,5.0,64.0,2.0,2.0,0.2,0.1,0.2,0.6666666666666666,0.25,0.6875
0.001,10.0,3.0,128.0,2.0,2.0,0.1,0.2,0.1,0.6666666666666666,0.25,0.6875
0.001,30.0,5.0,64.0,2.0,2.0,0.2,0.2,0.2,0.6666666666666666,0.25,0.78125
0.001,10.0,5.0,128.0,2.0,2.0,0.2,0.2,0.2,0.6666666666666666,0.25,0.625
0.001,30.0,3.0,64.0,2.0,1.0,0.1,0.1,0.2,0.6666666666666666,0.25,0.6875
0.1,10.0,3.0,128.0,2.0,2.0,0.1,0.2,0.1,0.6666666666666666,0.25,0.65625
0.001,30.0,3.0,64.0,2.0,2.0,0.2,0.2,0.1,0.6666666666666666,0.25,0.75
0.001,30.0,5.0,128.0,3.0,2.0,0.1,0.1,0.1,0.6666666666666666,0.25,0.5625
0.1,10.0,5.0,128.0,3.0,1.0,0.1,0.2,0.2,0.6666666666666666,0.25,0.6875
0.001,30.0,3.0,64.0,2.0,1.0,0.2,0.1,0.1,0.6666666666666666,0.25,0.59375
0.001,10.0,5.0,64.0,2.0,1.0,0.1,0.1,0.2,0.6666666666666666,0.25,0.75
0.001,10.0,3.0,128.0,3.0,1.0,0.1,0.2,0.2,0.6666666666666666,0.25,0.6875
0.001,30.0,3.0,64.0,3.0,2.0,0.2,0.2,0.1,0.6666666666666666,0.25,0.78125
0.05,30.0,5.0,64.0,2.0,2.0,0.1,0.2,0.1,0.6666666666666666,0.25,0.625
0.05,30.0,5.0,64.0,3.0,1.0,0.1,0.2,0.1,0.6666666666666666,0.25,0.71875
0.001,30.0,3.0,64.0,3.0,1.0,0.2,0.1,0.1,0.6666666666666666,0.25,0.78125
0.05,10.0,3.0,64.0,2.0,1.0,0.1,0.2,0.1,0.6666666666666666,0.25,0.6875
0.05,10.0,5.0,128.0,2.0,2.0,0.1,0.1,0.2,0.6666666666666666,0.25,0.65625
0.1,30.0,5.0,128.0,2.0,1.0,0.2,0.1,0.2,0.6666666666666666,0.25,0.75
0.1,10.0,5.0,64.0,3.0,2.0,0.2,0.1,0.1,0.3333333333333333,0.25,0.65625
0.001,30.0,5.0,64.0,3.0,2.0,0.1,0.1,0.2,0.6666666666666666,0.25,0.75
0.001,10.0,5.0,128.0,3.0,2.0,0.1,0.2,0.2,0.6666666666666666,0.25,0.65625
0.001,30.0,5.0,128.0,3.0,2.0,0.1,0.2,0.2,0.6666666666666666,0.25,0.75
0.001,10.0,3.0,64.0,3.0,2.0,0.2,0.1,0.1,0.6666666666666666,0.25,0.71875
0.1,10.0,5.0,64.0,2.0,1.0,0.2,0.1,0.1,0.3333333333333333,0.25,0.53125
0.001,30.0,5.0,128.0,3.0,2.0,0.1,0.1,0.2,0.6666666666666666,0.25,0.71875
0.001,10.0,3.0,64.0,3.0,1.0,0.2,0.2,0.2,0.3333333333333333,0.25,0.75
0.001,10.0,5.0,128.0,3.0,2.0,0.2,0.1,0.1,0.6666666666666666,0.25,0.75
0.001,30.0,3.0,128.0,2.0,1.0,0.2,0.1,0.2,0.6666666666666666,0.25,0.71875
0.001,10.0,5.0,64.0,2.0,2.0,0.2,0.1,0.1,0.6666666666666666,0.25,0.71875
0.001,30.0,3.0,64.0,3.0,1.0,0.1,0.2,0.1,0.6666666666666666,0.25,0.78125
0.001,10.0,5.0,128.0,2.0,1.0,0.2,0.2,0.2,0.6666666666666666,0.25,0.84375
0.05,30.0,5.0,64.0,2.0,2.0,0.2,0.1,0.1,0.3333333333333333,0.25,0.59375
