learning_rate,epochs,context_size,d_main,encoder_n_blocks,predictor_n_blocks,context_dropout,dropout0,dropout1,accuracy,f1_score,auc_roc
0.001,30.0,3.0,64.0,3.0,1.0,0.2,0.1,0.2,0.7258064516129032,0.45161290322580644,0.6906565656565656
0.05,30.0,3.0,64.0,2.0,1.0,0.1,0.2,0.2,0.7258064516129032,0.45161290322580644,0.638888888888889
0.1,10.0,3.0,128.0,3.0,1.0,0.1,0.1,0.1,0.2903225806451613,0.45,0.6590909090909092
0.1,10.0,5.0,64.0,2.0,1.0,0.2,0.1,0.2,0.2903225806451613,0.45,0.6805555555555556
0.1,30.0,5.0,128.0,2.0,1.0,0.1,0.1,0.1,0.2903225806451613,0.45,0.6704545454545455
0.001,10.0,3.0,64.0,2.0,1.0,0.2,0.2,0.1,0.2903225806451613,0.45,0.6792929292929293
0.001,10.0,3.0,64.0,3.0,2.0,0.2,0.1,0.2,0.2903225806451613,0.45,0.7007575757575758
0.1,10.0,5.0,128.0,3.0,1.0,0.1,0.2,0.1,0.2903225806451613,0.45,0.691919191919192
0.05,30.0,3.0,128.0,3.0,2.0,0.2,0.1,0.1,0.4838709677419355,0.4482758620689655,0.6351010101010102
0.1,30.0,3.0,64.0,3.0,1.0,0.1,0.1,0.2,0.4838709677419355,0.4482758620689655,0.6174242424242424
0.05,10.0,3.0,128.0,2.0,2.0,0.2,0.1,0.2,0.7580645161290323,0.4444444444444444,0.6590909090909092
0.1,30.0,3.0,128.0,2.0,1.0,0.2,0.1,0.2,0.7580645161290323,0.4444444444444444,0.6527777777777778
0.001,10.0,5.0,64.0,3.0,2.0,0.2,0.2,0.2,0.7580645161290323,0.4444444444444444,0.6439393939393939
0.1,30.0,3.0,128.0,2.0,2.0,0.2,0.1,0.2,0.7580645161290323,0.4444444444444444,0.6628787878787878
0.1,30.0,3.0,128.0,3.0,2.0,0.2,0.1,0.2,0.7580645161290323,0.4444444444444444,0.6679292929292929
0.05,30.0,3.0,128.0,2.0,1.0,0.1,0.2,0.2,0.7580645161290323,0.4444444444444444,0.6691919191919192
0.001,30.0,5.0,64.0,3.0,2.0,0.1,0.2,0.1,0.7580645161290323,0.4444444444444444,0.6792929292929294
0.05,10.0,5.0,128.0,3.0,2.0,0.1,0.1,0.2,0.3548387096774194,0.4444444444444444,0.6755050505050505
0.05,30.0,5.0,128.0,3.0,2.0,0.2,0.1,0.1,0.7580645161290323,0.4444444444444444,0.6792929292929293
0.001,30.0,5.0,64.0,3.0,1.0,0.2,0.1,0.2,0.7580645161290323,0.4444444444444444,0.763888888888889
0.1,10.0,3.0,64.0,2.0,2.0,0.1,0.1,0.1,0.7580645161290323,0.4444444444444444,0.6603535353535354
0.1,30.0,5.0,64.0,3.0,2.0,0.2,0.2,0.2,0.7580645161290323,0.4444444444444444,0.6565656565656566
0.1,30.0,3.0,128.0,3.0,1.0,0.1,0.1,0.2,0.7580645161290323,0.4444444444444444,0.6654040404040404
0.1,10.0,5.0,128.0,2.0,1.0,0.1,0.1,0.2,0.7580645161290323,0.4444444444444444,0.6540404040404041
0.1,10.0,5.0,64.0,3.0,1.0,0.2,0.1,0.2,0.7580645161290323,0.4444444444444444,0.6616161616161617
0.1,30.0,5.0,64.0,2.0,2.0,0.2,0.1,0.2,0.7580645161290323,0.4444444444444444,0.648989898989899
0.001,30.0,3.0,64.0,2.0,2.0,0.1,0.2,0.1,0.7580645161290323,0.4444444444444444,0.7045454545454545
0.05,30.0,5.0,64.0,2.0,1.0,0.1,0.1,0.1,0.7580645161290323,0.4444444444444444,0.6376262626262627
0.1,30.0,3.0,64.0,3.0,1.0,0.1,0.1,0.1,0.7580645161290323,0.4444444444444444,0.6590909090909091
0.1,30.0,3.0,128.0,2.0,1.0,0.1,0.1,0.2,0.7580645161290323,0.4444444444444444,0.6553030303030303
0.05,30.0,3.0,64.0,2.0,1.0,0.2,0.2,0.1,0.7580645161290323,0.4444444444444444,0.6616161616161617
0.05,10.0,3.0,128.0,2.0,2.0,0.1,0.2,0.2,0.7580645161290323,0.4444444444444444,0.6540404040404041
0.1,10.0,5.0,64.0,2.0,2.0,0.1,0.1,0.1,0.7580645161290323,0.4444444444444444,0.6565656565656566
0.05,10.0,3.0,64.0,3.0,1.0,0.2,0.2,0.1,0.7580645161290323,0.4444444444444444,0.6590909090909092
