learning_rate,epochs,context_size,d_main,encoder_n_blocks,predictor_n_blocks,context_dropout,dropout0,dropout1,accuracy,f1_score,precision,recall,auc_roc
0.1,30.0,5.0,128.0,3.0,2.0,0.1,0.1,0.2,0.8,0.5,1.0,0.3333333333333333,0.8809523809523809
0.001,30.0,5.0,128.0,3.0,1.0,0.1,0.1,0.1,0.8,0.5,1.0,0.3333333333333333,0.8690476190476191
0.1,30.0,3.0,64.0,3.0,1.0,0.2,0.1,0.2,0.8,0.5,1.0,0.3333333333333333,0.8928571428571428
0.05,30.0,5.0,64.0,3.0,2.0,0.1,0.1,0.1,0.8,0.5,1.0,0.3333333333333333,0.8928571428571428
0.05,30.0,5.0,64.0,2.0,2.0,0.1,0.1,0.1,0.8,0.5,1.0,0.3333333333333333,0.8928571428571428
0.1,30.0,5.0,64.0,3.0,1.0,0.1,0.1,0.2,0.8,0.5,1.0,0.3333333333333333,0.8809523809523809
0.05,10.0,5.0,128.0,2.0,2.0,0.2,0.2,0.2,0.4,0.5,0.3333333333333333,1.0,0.8690476190476191
0.001,30.0,3.0,128.0,3.0,1.0,0.2,0.2,0.2,0.8,0.5,1.0,0.3333333333333333,0.8690476190476191
0.05,30.0,5.0,64.0,2.0,2.0,0.2,0.1,0.1,0.8,0.5,1.0,0.3333333333333333,0.8809523809523809
0.05,10.0,3.0,128.0,3.0,2.0,0.2,0.2,0.1,0.4,0.5,0.3333333333333333,1.0,0.8690476190476191
0.1,30.0,5.0,64.0,3.0,2.0,0.2,0.2,0.1,0.8,0.5,1.0,0.3333333333333333,0.8928571428571428
0.001,30.0,5.0,64.0,3.0,2.0,0.2,0.2,0.1,0.8,0.5,1.0,0.3333333333333333,0.8690476190476191
0.1,30.0,5.0,128.0,2.0,2.0,0.2,0.2,0.1,0.8,0.5,1.0,0.3333333333333333,0.8928571428571428
0.05,10.0,3.0,64.0,2.0,2.0,0.2,0.2,0.1,0.8,0.5,1.0,0.3333333333333333,0.8690476190476191
0.1,30.0,5.0,64.0,3.0,2.0,0.2,0.1,0.1,0.8,0.5,1.0,0.3333333333333333,0.8690476190476191
0.1,30.0,5.0,64.0,2.0,2.0,0.2,0.2,0.2,0.8,0.5,1.0,0.3333333333333333,0.8928571428571428
0.001,10.0,5.0,128.0,3.0,2.0,0.2,0.1,0.1,0.8,0.5,1.0,0.3333333333333333,0.8690476190476191
0.001,30.0,3.0,64.0,3.0,1.0,0.2,0.2,0.1,0.8,0.5,1.0,0.3333333333333333,0.8690476190476191
0.05,30.0,3.0,64.0,2.0,1.0,0.1,0.1,0.2,0.8,0.5,1.0,0.3333333333333333,0.8928571428571428
0.1,10.0,5.0,128.0,3.0,2.0,0.1,0.2,0.1,0.8,0.5,1.0,0.3333333333333333,0.8928571428571428
0.05,30.0,3.0,64.0,2.0,1.0,0.1,0.1,0.1,0.8,0.5,1.0,0.3333333333333333,0.8928571428571428
0.05,10.0,3.0,128.0,3.0,1.0,0.1,0.1,0.2,0.8,0.5,1.0,0.3333333333333333,0.8690476190476191
0.1,30.0,3.0,128.0,3.0,1.0,0.2,0.1,0.1,0.8,0.5,1.0,0.3333333333333333,0.8928571428571428
0.001,30.0,3.0,128.0,3.0,1.0,0.1,0.2,0.1,0.8,0.5,1.0,0.3333333333333333,0.8690476190476191
0.05,10.0,5.0,128.0,2.0,1.0,0.1,0.2,0.1,0.4,0.5,0.3333333333333333,1.0,0.8809523809523809
0.001,30.0,5.0,128.0,3.0,1.0,0.2,0.1,0.1,0.8,0.5,1.0,0.3333333333333333,0.8690476190476191
0.1,10.0,3.0,64.0,3.0,2.0,0.1,0.2,0.1,0.8,0.5,1.0,0.3333333333333333,0.8690476190476191
0.1,10.0,3.0,128.0,2.0,1.0,0.2,0.2,0.2,0.35,0.48,0.3157894736842105,1.0,0.8928571428571428
0.001,10.0,3.0,64.0,2.0,1.0,0.1,0.2,0.2,0.35,0.48,0.3157894736842105,1.0,0.8928571428571428
0.05,10.0,3.0,128.0,2.0,2.0,0.2,0.2,0.1,0.3,0.46153846153846156,0.3,1.0,0.8690476190476191
0.001,10.0,3.0,64.0,3.0,1.0,0.2,0.1,0.2,0.3,0.46153846153846156,0.3,1.0,0.8690476190476191
0.05,30.0,5.0,128.0,3.0,2.0,0.2,0.2,0.1,0.3,0.46153846153846156,0.3,1.0,0.8928571428571428
0.05,10.0,3.0,128.0,2.0,1.0,0.2,0.1,0.1,0.3,0.46153846153846156,0.3,1.0,0.8690476190476191
0.05,10.0,3.0,128.0,3.0,2.0,0.2,0.2,0.2,0.3,0.46153846153846156,0.3,1.0,0.8809523809523809
0.001,10.0,3.0,128.0,2.0,2.0,0.1,0.1,0.1,0.3,0.46153846153846156,0.3,1.0,0.8809523809523809
0.001,10.0,5.0,64.0,2.0,2.0,0.1,0.1,0.1,0.3,0.46153846153846156,0.3,1.0,0.8690476190476191
0.001,10.0,3.0,64.0,3.0,1.0,0.1,0.2,0.2,0.3,0.46153846153846156,0.3,1.0,0.8928571428571429
0.001,10.0,5.0,64.0,2.0,1.0,0.1,0.2,0.2,0.3,0.46153846153846156,0.3,1.0,0.8690476190476191
0.001,10.0,3.0,64.0,3.0,2.0,0.2,0.1,0.1,0.3,0.46153846153846156,0.3,1.0,0.8690476190476191
0.001,10.0,5.0,64.0,2.0,2.0,0.2,0.1,0.2,0.3,0.46153846153846156,0.3,1.0,0.8928571428571428
0.001,10.0,5.0,64.0,2.0,1.0,0.2,0.2,0.1,0.3,0.46153846153846156,0.3,1.0,0.8690476190476191
0.001,10.0,5.0,64.0,3.0,2.0,0.1,0.2,0.2,0.3,0.46153846153846156,0.3,1.0,0.9047619047619048
0.05,10.0,5.0,128.0,3.0,2.0,0.2,0.1,0.1,0.3,0.46153846153846156,0.3,1.0,0.8690476190476191
0.05,10.0,3.0,128.0,3.0,1.0,0.1,0.1,0.1,0.3,0.46153846153846156,0.3,1.0,0.8690476190476191
0.1,10.0,3.0,128.0,2.0,1.0,0.1,0.1,0.1,0.3,0.46153846153846156,0.3,1.0,0.8333333333333333
0.05,10.0,3.0,128.0,3.0,2.0,0.1,0.1,0.1,0.3,0.46153846153846156,0.3,1.0,0.761904761904762
0.05,10.0,5.0,128.0,3.0,2.0,0.2,0.1,0.2,0.3,0.46153846153846156,0.3,1.0,0.7261904761904762
0.001,10.0,5.0,128.0,3.0,1.0,0.2,0.2,0.1,0.3,0.46153846153846156,0.3,1.0,0.8928571428571428
0.001,10.0,5.0,64.0,2.0,2.0,0.2,0.2,0.1,0.3,0.46153846153846156,0.3,1.0,0.7023809523809524
0.001,10.0,3.0,64.0,3.0,1.0,0.2,0.1,0.1,0.3,0.46153846153846156,0.3,1.0,0.8690476190476191
0.05,10.0,5.0,128.0,2.0,2.0,0.1,0.1,0.2,0.3,0.46153846153846156,0.3,1.0,0.619047619047619
0.05,10.0,5.0,64.0,3.0,1.0,0.1,0.1,0.1,0.3,0.46153846153846156,0.3,1.0,0.8690476190476191
0.05,10.0,5.0,128.0,3.0,1.0,0.2,0.1,0.1,0.3,0.46153846153846156,0.3,1.0,0.8690476190476191
0.1,10.0,5.0,128.0,3.0,1.0,0.2,0.1,0.1,0.3,0.46153846153846156,0.3,1.0,0.8928571428571428
0.001,10.0,3.0,64.0,3.0,1.0,0.2,0.2,0.2,0.3,0.46153846153846156,0.3,1.0,0.7738095238095237
0.001,10.0,5.0,64.0,3.0,1.0,0.1,0.1,0.2,0.3,0.46153846153846156,0.3,1.0,0.8928571428571428
0.001,10.0,5.0,64.0,3.0,2.0,0.1,0.1,0.2,0.3,0.46153846153846156,0.3,1.0,0.8690476190476191
0.001,10.0,5.0,64.0,2.0,1.0,0.2,0.1,0.2,0.3,0.46153846153846156,0.3,1.0,0.8928571428571428
0.1,10.0,5.0,64.0,3.0,2.0,0.1,0.1,0.2,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8809523809523809
0.1,10.0,5.0,128.0,2.0,1.0,0.1,0.1,0.2,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8928571428571428
0.05,30.0,5.0,64.0,3.0,1.0,0.1,0.1,0.1,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8928571428571428
0.1,30.0,5.0,64.0,3.0,2.0,0.1,0.1,0.1,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8690476190476191
0.1,10.0,3.0,64.0,3.0,2.0,0.1,0.2,0.2,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8928571428571428
0.1,10.0,5.0,128.0,2.0,2.0,0.1,0.2,0.2,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8928571428571428
0.001,30.0,3.0,128.0,3.0,2.0,0.1,0.1,0.1,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8690476190476191
0.05,30.0,3.0,128.0,3.0,2.0,0.1,0.1,0.1,0.75,0.2857142857142857,1.0,0.16666666666666666,0.9047619047619047
0.05,30.0,5.0,128.0,3.0,2.0,0.1,0.1,0.1,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8809523809523809
0.001,30.0,3.0,128.0,3.0,2.0,0.2,0.1,0.1,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8690476190476191
0.1,10.0,5.0,128.0,2.0,1.0,0.2,0.2,0.1,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8928571428571428
0.05,30.0,5.0,128.0,2.0,2.0,0.2,0.1,0.2,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8809523809523809
0.1,30.0,5.0,64.0,2.0,1.0,0.2,0.2,0.1,0.75,0.2857142857142857,1.0,0.16666666666666666,0.9047619047619047
0.001,10.0,3.0,128.0,2.0,2.0,0.2,0.2,0.2,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8690476190476191
0.1,10.0,3.0,64.0,3.0,1.0,0.1,0.1,0.2,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8809523809523809
0.1,30.0,5.0,64.0,3.0,1.0,0.2,0.2,0.1,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8690476190476191
0.05,30.0,3.0,64.0,3.0,2.0,0.2,0.1,0.2,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8928571428571428
0.05,10.0,5.0,128.0,2.0,1.0,0.2,0.2,0.1,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8690476190476191
0.05,30.0,3.0,128.0,3.0,2.0,0.2,0.1,0.1,0.75,0.2857142857142857,1.0,0.16666666666666666,0.9047619047619047
0.1,10.0,5.0,64.0,2.0,1.0,0.2,0.2,0.2,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8928571428571428
0.05,30.0,5.0,128.0,2.0,1.0,0.1,0.2,0.1,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8809523809523809
0.1,30.0,5.0,64.0,3.0,1.0,0.1,0.2,0.1,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8928571428571428
0.001,10.0,5.0,64.0,3.0,1.0,0.1,0.2,0.1,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8809523809523809
0.001,30.0,5.0,128.0,3.0,1.0,0.1,0.2,0.2,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8928571428571428
0.001,10.0,5.0,128.0,3.0,1.0,0.1,0.2,0.2,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8690476190476191
0.1,30.0,3.0,128.0,2.0,2.0,0.1,0.1,0.2,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8928571428571428
0.1,10.0,5.0,64.0,3.0,1.0,0.1,0.2,0.2,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8809523809523809
0.1,10.0,5.0,128.0,2.0,1.0,0.2,0.2,0.2,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8928571428571428
0.05,30.0,3.0,128.0,2.0,2.0,0.1,0.1,0.1,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8809523809523809
0.001,30.0,3.0,64.0,2.0,2.0,0.1,0.1,0.2,0.75,0.2857142857142857,1.0,0.16666666666666666,0.9047619047619047
0.001,30.0,5.0,128.0,2.0,1.0,0.1,0.1,0.1,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8690476190476191
0.1,10.0,5.0,128.0,2.0,2.0,0.1,0.2,0.1,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8690476190476191
0.001,30.0,3.0,64.0,3.0,2.0,0.1,0.2,0.1,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8809523809523809
0.001,30.0,3.0,128.0,2.0,1.0,0.1,0.2,0.1,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8690476190476191
0.1,30.0,3.0,64.0,3.0,2.0,0.1,0.2,0.1,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8809523809523809
0.05,30.0,3.0,64.0,2.0,2.0,0.1,0.1,0.1,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8809523809523809
0.05,30.0,3.0,64.0,3.0,2.0,0.2,0.2,0.2,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8809523809523809
0.001,30.0,5.0,128.0,3.0,2.0,0.1,0.2,0.1,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8690476190476191
0.05,30.0,3.0,64.0,2.0,1.0,0.2,0.2,0.1,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8809523809523809
0.1,10.0,3.0,64.0,2.0,1.0,0.2,0.2,0.1,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8690476190476191
0.1,10.0,3.0,128.0,3.0,1.0,0.1,0.1,0.2,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8809523809523809
0.05,30.0,5.0,128.0,2.0,2.0,0.2,0.2,0.1,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8928571428571428
0.1,30.0,5.0,128.0,2.0,2.0,0.2,0.1,0.1,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8928571428571428
0.1,30.0,3.0,64.0,2.0,1.0,0.2,0.1,0.2,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8809523809523809
0.05,30.0,5.0,128.0,3.0,1.0,0.2,0.1,0.2,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8690476190476191
0.05,30.0,5.0,64.0,2.0,1.0,0.1,0.1,0.2,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8809523809523809
0.1,30.0,3.0,128.0,3.0,2.0,0.2,0.2,0.1,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8928571428571428
0.05,30.0,5.0,128.0,3.0,1.0,0.2,0.2,0.2,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8928571428571428
0.1,10.0,3.0,128.0,3.0,1.0,0.2,0.1,0.2,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8928571428571428
0.05,30.0,3.0,128.0,3.0,1.0,0.2,0.1,0.2,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8690476190476191
0.001,30.0,5.0,128.0,2.0,2.0,0.2,0.1,0.1,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8690476190476191
0.001,30.0,3.0,128.0,3.0,1.0,0.2,0.1,0.2,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8809523809523809
0.1,30.0,3.0,128.0,2.0,2.0,0.2,0.1,0.1,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8928571428571428
0.1,10.0,3.0,64.0,2.0,1.0,0.1,0.1,0.2,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8928571428571428
0.001,30.0,3.0,64.0,3.0,1.0,0.2,0.1,0.2,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8809523809523809
0.1,30.0,3.0,128.0,3.0,2.0,0.1,0.2,0.2,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8928571428571428
0.1,30.0,5.0,128.0,2.0,1.0,0.1,0.1,0.1,0.75,0.2857142857142857,1.0,0.16666666666666666,0.9047619047619047
0.1,10.0,3.0,64.0,3.0,1.0,0.2,0.1,0.2,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8928571428571428
0.1,30.0,3.0,128.0,3.0,1.0,0.1,0.1,0.1,0.75,0.2857142857142857,1.0,0.16666666666666666,0.9166666666666665
0.05,30.0,5.0,64.0,3.0,2.0,0.2,0.2,0.1,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8571428571428571
0.05,30.0,5.0,128.0,3.0,2.0,0.1,0.1,0.2,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8809523809523809
0.05,10.0,5.0,64.0,3.0,1.0,0.2,0.2,0.2,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8690476190476191
0.1,10.0,5.0,128.0,2.0,1.0,0.2,0.1,0.1,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8928571428571428
0.1,10.0,5.0,128.0,3.0,2.0,0.2,0.2,0.1,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8690476190476191
0.1,10.0,5.0,64.0,2.0,2.0,0.2,0.1,0.2,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8928571428571428
0.1,10.0,5.0,64.0,3.0,1.0,0.1,0.2,0.1,0.75,0.2857142857142857,1.0,0.16666666666666666,0.7261904761904762
0.05,30.0,3.0,64.0,2.0,2.0,0.2,0.1,0.2,0.75,0.2857142857142857,1.0,0.16666666666666666,0.8809523809523809
0.001,10.0,3.0,64.0,2.0,2.0,0.1,0.2,0.2,0.7,0.0,0.0,0.0,0.7857142857142858
0.001,10.0,3.0,128.0,3.0,1.0,0.2,0.2,0.2,0.7,0.0,0.0,0.0,0.8928571428571428
0.05,10.0,5.0,128.0,2.0,1.0,0.2,0.2,0.2,0.7,0.0,0.0,0.0,0.8928571428571428
0.001,10.0,5.0,64.0,3.0,2.0,0.2,0.2,0.2,0.7,0.0,0.0,0.0,0.8452380952380952
0.001,10.0,3.0,128.0,3.0,1.0,0.1,0.1,0.1,0.7,0.0,0.0,0.0,0.8809523809523809
0.001,10.0,3.0,64.0,2.0,1.0,0.2,0.2,0.2,0.7,0.0,0.0,0.0,0.8690476190476191
0.1,10.0,5.0,64.0,3.0,2.0,0.2,0.2,0.2,0.7,0.0,0.0,0.0,0.8809523809523809
0.1,10.0,3.0,64.0,2.0,1.0,0.2,0.2,0.2,0.7,0.0,0.0,0.0,0.8928571428571428
0.001,10.0,3.0,128.0,2.0,2.0,0.1,0.2,0.2,0.7,0.0,0.0,0.0,0.8690476190476191
0.1,10.0,3.0,64.0,3.0,1.0,0.1,0.1,0.1,0.7,0.0,0.0,0.0,0.8690476190476191
0.1,30.0,5.0,64.0,3.0,2.0,0.2,0.2,0.2,0.7,0.0,0.0,0.0,0.8809523809523809
0.1,10.0,3.0,64.0,2.0,2.0,0.1,0.2,0.2,0.7,0.0,0.0,0.0,0.869047619047619
0.1,30.0,3.0,128.0,3.0,2.0,0.2,0.2,0.2,0.7,0.0,0.0,0.0,0.8928571428571428
0.1,30.0,3.0,64.0,2.0,2.0,0.1,0.1,0.1,0.7,0.0,0.0,0.0,0.8809523809523809
0.1,30.0,3.0,64.0,2.0,2.0,0.1,0.2,0.2,0.7,0.0,0.0,0.0,0.8809523809523809
0.001,10.0,5.0,64.0,2.0,2.0,0.1,0.2,0.2,0.7,0.0,0.0,0.0,0.4642857142857143
0.001,10.0,5.0,128.0,3.0,1.0,0.1,0.1,0.1,0.7,0.0,0.0,0.0,0.8809523809523809
0.1,10.0,5.0,64.0,2.0,2.0,0.1,0.2,0.2,0.7,0.0,0.0,0.0,0.8928571428571428
0.001,10.0,3.0,64.0,3.0,1.0,0.1,0.1,0.1,0.7,0.0,0.0,0.0,0.32142857142857145
0.001,10.0,3.0,128.0,3.0,2.0,0.2,0.2,0.2,0.7,0.0,0.0,0.0,0.8690476190476191
0.001,30.0,5.0,64.0,2.0,1.0,0.1,0.1,0.1,0.7,0.0,0.0,0.0,0.8928571428571428
0.001,10.0,5.0,128.0,3.0,2.0,0.2,0.2,0.2,0.7,0.0,0.0,0.0,0.8690476190476191
0.001,30.0,3.0,64.0,3.0,1.0,0.1,0.1,0.1,0.7,0.0,0.0,0.0,0.8690476190476191
0.001,10.0,3.0,128.0,2.0,1.0,0.2,0.2,0.2,0.7,0.0,0.0,0.0,0.8928571428571428
0.1,30.0,3.0,64.0,3.0,2.0,0.2,0.2,0.2,0.7,0.0,0.0,0.0,0.8690476190476191
0.1,30.0,5.0,128.0,3.0,1.0,0.1,0.1,0.1,0.7,0.0,0.0,0.0,0.8928571428571428
0.1,30.0,5.0,128.0,3.0,1.0,0.2,0.2,0.2,0.7,0.0,0.0,0.0,0.8928571428571428
0.001,10.0,3.0,128.0,3.0,2.0,0.1,0.2,0.2,0.7,0.0,0.0,0.0,0.8690476190476191
0.001,10.0,3.0,64.0,2.0,2.0,0.2,0.2,0.2,0.7,0.0,0.0,0.0,0.8571428571428571
0.1,30.0,5.0,64.0,3.0,1.0,0.2,0.2,0.2,0.7,0.0,0.0,0.0,0.8928571428571428
0.1,30.0,5.0,64.0,3.0,2.0,0.1,0.2,0.2,0.7,0.0,0.0,0.0,0.8809523809523809
0.1,10.0,5.0,64.0,2.0,2.0,0.2,0.2,0.2,0.7,0.0,0.0,0.0,0.8690476190476191
0.1,30.0,3.0,128.0,2.0,1.0,0.2,0.2,0.2,0.7,0.0,0.0,0.0,0.8928571428571428
0.1,10.0,5.0,64.0,2.0,1.0,0.1,0.1,0.1,0.7,0.0,0.0,0.0,0.8690476190476191
0.001,10.0,5.0,64.0,3.0,1.0,0.2,0.2,0.2,0.7,0.0,0.0,0.0,0.8809523809523809
0.05,10.0,5.0,64.0,2.0,2.0,0.2,0.2,0.2,0.7,0.0,0.0,0.0,0.8809523809523809
0.1,10.0,3.0,64.0,2.0,2.0,0.2,0.2,0.2,0.7,0.0,0.0,0.0,0.8690476190476191
0.1,10.0,5.0,128.0,3.0,1.0,0.1,0.1,0.1,0.7,0.0,0.0,0.0,0.8928571428571428
0.05,30.0,5.0,64.0,3.0,2.0,0.1,0.2,0.2,0.7,0.0,0.0,0.0,0.8690476190476191
0.05,10.0,5.0,64.0,3.0,2.0,0.1,0.2,0.2,0.7,0.0,0.0,0.0,0.8928571428571428
0.1,10.0,3.0,64.0,3.0,1.0,0.2,0.2,0.2,0.7,0.0,0.0,0.0,0.8928571428571428
0.1,30.0,5.0,128.0,2.0,2.0,0.1,0.2,0.2,0.7,0.0,0.0,0.0,0.8928571428571428
0.05,10.0,3.0,128.0,3.0,2.0,0.1,0.2,0.2,0.7,0.0,0.0,0.0,0.8690476190476191
0.05,10.0,3.0,64.0,3.0,1.0,0.2,0.2,0.2,0.7,0.0,0.0,0.0,0.8809523809523809
0.05,30.0,5.0,64.0,3.0,1.0,0.2,0.2,0.2,0.7,0.0,0.0,0.0,0.8809523809523809
0.001,10.0,3.0,64.0,2.0,2.0,0.1,0.1,0.1,0.7,0.0,0.0,0.0,0.8690476190476191
0.05,30.0,3.0,128.0,2.0,1.0,0.1,0.1,0.1,0.7,0.0,0.0,0.0,0.8333333333333333
0.001,10.0,5.0,128.0,2.0,2.0,0.2,0.2,0.2,0.7,0.0,0.0,0.0,0.8690476190476191
0.1,10.0,3.0,128.0,3.0,2.0,0.1,0.2,0.2,0.7,0.0,0.0,0.0,0.8809523809523809
0.001,10.0,5.0,128.0,2.0,2.0,0.1,0.2,0.2,0.7,0.0,0.0,0.0,0.9166666666666666
0.001,10.0,3.0,128.0,2.0,1.0,0.1,0.1,0.1,0.7,0.0,0.0,0.0,0.8690476190476191
0.05,10.0,3.0,64.0,2.0,2.0,0.1,0.1,0.1,0.7,0.0,0.0,0.0,0.8690476190476191
0.05,10.0,5.0,128.0,3.0,1.0,0.2,0.2,0.2,0.7,0.0,0.0,0.0,0.30952380952380953
0.1,30.0,3.0,64.0,2.0,2.0,0.2,0.2,0.2,0.7,0.0,0.0,0.0,0.8690476190476191
0.001,10.0,5.0,128.0,3.0,1.0,0.2,0.2,0.2,0.7,0.0,0.0,0.0,0.8690476190476191
0.1,10.0,5.0,64.0,3.0,1.0,0.2,0.2,0.2,0.7,0.0,0.0,0.0,0.8809523809523809
0.001,10.0,5.0,128.0,3.0,2.0,0.1,0.2,0.2,0.7,0.0,0.0,0.0,0.8809523809523809
0.001,30.0,3.0,128.0,3.0,1.0,0.1,0.1,0.1,0.7,0.0,0.0,0.0,0.8690476190476191
0.1,10.0,3.0,128.0,2.0,1.0,0.2,0.1,0.2,0.7,0.0,0.0,0.0,0.8928571428571428
0.1,10.0,5.0,64.0,2.0,2.0,0.1,0.1,0.1,0.7,0.0,0.0,0.0,0.8809523809523809
0.05,30.0,3.0,64.0,3.0,2.0,0.2,0.1,0.1,0.7,0.0,0.0,0.0,0.8809523809523809
0.001,10.0,3.0,64.0,3.0,2.0,0.2,0.2,0.1,0.7,0.0,0.0,0.0,0.8452380952380952
0.1,10.0,5.0,128.0,2.0,2.0,0.2,0.2,0.1,0.7,0.0,0.0,0.0,0.8690476190476191
0.001,10.0,5.0,128.0,2.0,2.0,0.2,0.2,0.1,0.7,0.0,0.0,0.0,0.8809523809523809
0.1,30.0,3.0,128.0,2.0,2.0,0.2,0.2,0.1,0.7,0.0,0.0,0.0,0.8928571428571428
0.001,10.0,3.0,128.0,2.0,2.0,0.2,0.2,0.1,0.7,0.0,0.0,0.0,0.8690476190476191
0.1,10.0,5.0,64.0,2.0,2.0,0.2,0.2,0.1,0.7,0.0,0.0,0.0,0.8690476190476191
0.1,10.0,3.0,64.0,2.0,2.0,0.2,0.2,0.1,0.7,0.0,0.0,0.0,0.8690476190476191
0.001,10.0,5.0,128.0,2.0,2.0,0.2,0.1,0.1,0.7,0.0,0.0,0.0,0.8809523809523809
0.001,10.0,5.0,64.0,3.0,2.0,0.2,0.1,0.1,0.7,0.0,0.0,0.0,0.4523809523809524
0.001,10.0,3.0,64.0,2.0,2.0,0.2,0.2,0.1,0.7,0.0,0.0,0.0,0.8809523809523809
0.1,30.0,5.0,128.0,3.0,1.0,0.2,0.2,0.1,0.7,0.0,0.0,0.0,0.8928571428571428
0.1,10.0,3.0,128.0,3.0,1.0,0.2,0.2,0.1,0.7,0.0,0.0,0.0,0.8690476190476191
0.1,10.0,5.0,64.0,3.0,2.0,0.2,0.1,0.1,0.7,0.0,0.0,0.0,0.8809523809523809
0.001,10.0,3.0,128.0,3.0,1.0,0.2,0.2,0.1,0.7,0.0,0.0,0.0,0.8690476190476191
0.05,30.0,3.0,64.0,3.0,2.0,0.2,0.2,0.1,0.7,0.0,0.0,0.0,0.8809523809523809
0.1,30.0,3.0,64.0,3.0,2.0,0.2,0.2,0.1,0.7,0.0,0.0,0.0,0.8928571428571428
0.1,30.0,3.0,128.0,3.0,2.0,0.2,0.1,0.1,0.7,0.0,0.0,0.0,0.8928571428571428
0.001,10.0,3.0,128.0,2.0,1.0,0.1,0.1,0.2,0.7,0.0,0.0,0.0,0.8809523809523809
0.1,10.0,5.0,64.0,3.0,1.0,0.1,0.1,0.2,0.7,0.0,0.0,0.0,0.8690476190476191
0.05,30.0,5.0,128.0,3.0,1.0,0.2,0.1,0.1,0.7,0.0,0.0,0.0,0.8809523809523809
0.1,30.0,3.0,64.0,3.0,1.0,0.1,0.1,0.2,0.7,0.0,0.0,0.0,0.8928571428571428
0.001,10.0,3.0,64.0,3.0,1.0,0.1,0.1,0.2,0.7,0.0,0.0,0.0,0.8928571428571428
0.001,10.0,5.0,128.0,2.0,1.0,0.1,0.1,0.2,0.7,0.0,0.0,0.0,0.8690476190476191
0.1,10.0,3.0,128.0,2.0,1.0,0.1,0.1,0.2,0.7,0.0,0.0,0.0,0.8809523809523809
0.1,10.0,5.0,64.0,2.0,1.0,0.1,0.1,0.2,0.7,0.0,0.0,0.0,0.8928571428571428
0.001,10.0,5.0,64.0,3.0,2.0,0.2,0.2,0.1,0.7,0.0,0.0,0.0,0.26190476190476186
