learning_rate,epochs,context_size,d_main,encoder_n_blocks,predictor_n_blocks,context_dropout,dropout0,dropout1,accuracy,f1_score,auc_roc
0.05,30.0,3.0,128.0,2.0,2.0,0.2,0.1,0.2,0.975,0.972972972972973,0.9899749373433584
0.001,30.0,3.0,64.0,3.0,2.0,0.1,0.2,0.2,0.975,0.972972972972973,0.9598997493734336
0.001,30.0,3.0,64.0,2.0,1.0,0.2,0.1,0.1,0.975,0.972972972972973,0.9799498746867168
0.1,30.0,3.0,128.0,3.0,1.0,0.2,0.2,0.2,0.975,0.972972972972973,0.9799498746867168
0.05,30.0,5.0,128.0,3.0,2.0,0.1,0.1,0.1,0.975,0.972972972972973,1.0
0.1,30.0,3.0,128.0,3.0,2.0,0.2,0.1,0.2,0.975,0.972972972972973,0.9949874686716792
0.001,30.0,3.0,64.0,3.0,1.0,0.1,0.2,0.1,0.975,0.972972972972973,0.9598997493734336
0.001,30.0,3.0,128.0,3.0,1.0,0.2,0.2,0.1,0.975,0.972972972972973,1.0
0.05,30.0,5.0,64.0,3.0,1.0,0.2,0.2,0.2,0.975,0.972972972972973,1.0
0.1,30.0,3.0,128.0,3.0,2.0,0.1,0.1,0.1,0.975,0.972972972972973,1.0
0.001,30.0,3.0,64.0,3.0,2.0,0.1,0.1,0.2,0.975,0.972972972972973,0.9649122807017544
0.001,30.0,5.0,128.0,2.0,1.0,0.2,0.2,0.2,0.975,0.972972972972973,0.9799498746867168
0.1,30.0,5.0,128.0,3.0,1.0,0.2,0.1,0.1,0.975,0.972972972972973,1.0
0.001,30.0,5.0,128.0,3.0,2.0,0.1,0.2,0.2,0.975,0.972972972972973,1.0
0.1,30.0,3.0,128.0,3.0,2.0,0.1,0.2,0.2,0.975,0.972972972972973,0.974937343358396
0.1,30.0,5.0,64.0,2.0,1.0,0.1,0.2,0.2,0.975,0.972972972972973,1.0
0.05,30.0,3.0,64.0,2.0,1.0,0.1,0.2,0.1,0.975,0.972972972972973,0.9824561403508772
0.001,30.0,5.0,64.0,3.0,1.0,0.2,0.1,0.2,0.975,0.972972972972973,0.9674185463659147
0.001,30.0,3.0,64.0,2.0,2.0,0.2,0.2,0.1,0.975,0.972972972972973,0.9624060150375939
0.001,30.0,5.0,64.0,3.0,1.0,0.2,0.1,0.1,0.975,0.972972972972973,0.9799498746867168
0.1,30.0,3.0,64.0,2.0,1.0,0.1,0.2,0.1,0.975,0.972972972972973,1.0
0.05,30.0,5.0,64.0,2.0,2.0,0.2,0.1,0.1,0.975,0.972972972972973,1.0
0.001,30.0,5.0,64.0,3.0,2.0,0.2,0.1,0.1,0.975,0.972972972972973,0.9649122807017544
0.1,30.0,3.0,128.0,3.0,1.0,0.2,0.1,0.2,0.975,0.972972972972973,0.9724310776942355
0.001,30.0,3.0,64.0,2.0,1.0,0.2,0.2,0.2,0.975,0.972972972972973,0.9573934837092731
0.001,30.0,3.0,128.0,2.0,2.0,0.2,0.2,0.1,0.975,0.972972972972973,1.0
0.001,30.0,3.0,64.0,3.0,1.0,0.2,0.1,0.1,0.975,0.972972972972973,0.9598997493734336
0.001,30.0,5.0,64.0,2.0,1.0,0.1,0.2,0.1,0.975,0.972972972972973,0.9624060150375939
0.05,30.0,3.0,128.0,3.0,1.0,0.2,0.1,0.2,0.975,0.972972972972973,1.0
0.001,30.0,5.0,64.0,3.0,1.0,0.2,0.2,0.2,0.975,0.972972972972973,0.9674185463659147
0.001,30.0,5.0,64.0,2.0,2.0,0.2,0.1,0.1,0.975,0.972972972972973,0.9924812030075189
0.001,30.0,3.0,128.0,2.0,2.0,0.2,0.1,0.2,0.975,0.972972972972973,1.0
0.001,30.0,5.0,64.0,3.0,1.0,0.1,0.2,0.1,0.975,0.972972972972973,0.9649122807017544
0.05,30.0,5.0,64.0,3.0,2.0,0.1,0.1,0.1,0.975,0.972972972972973,1.0
0.001,30.0,5.0,64.0,3.0,1.0,0.2,0.2,0.1,0.975,0.972972972972973,0.9649122807017544
0.001,30.0,3.0,64.0,2.0,2.0,0.1,0.2,0.2,0.975,0.972972972972973,0.9598997493734336
0.001,30.0,3.0,128.0,2.0,2.0,0.2,0.2,0.2,0.975,0.972972972972973,1.0
0.001,30.0,3.0,128.0,2.0,1.0,0.1,0.1,0.2,0.975,0.972972972972973,0.9924812030075189
0.05,30.0,3.0,128.0,2.0,2.0,0.2,0.2,0.2,0.975,0.972972972972973,0.9774436090225563
0.001,30.0,3.0,64.0,2.0,2.0,0.1,0.1,0.1,0.975,0.972972972972973,0.9649122807017544
0.1,30.0,3.0,64.0,3.0,1.0,0.2,0.2,0.1,0.975,0.972972972972973,0.9924812030075189
0.05,30.0,5.0,128.0,3.0,1.0,0.1,0.1,0.1,0.975,0.972972972972973,0.9974937343358395
0.1,30.0,3.0,128.0,3.0,1.0,0.1,0.1,0.1,0.975,0.972972972972973,0.9874686716791979
0.001,30.0,3.0,64.0,3.0,1.0,0.1,0.2,0.2,0.975,0.972972972972973,0.974937343358396
0.001,30.0,5.0,128.0,2.0,2.0,0.1,0.2,0.1,0.975,0.972972972972973,1.0
0.05,30.0,3.0,64.0,3.0,2.0,0.2,0.1,0.2,0.975,0.972972972972973,0.974937343358396
0.05,30.0,5.0,64.0,3.0,1.0,0.1,0.1,0.2,0.975,0.972972972972973,1.0
0.001,30.0,5.0,64.0,3.0,1.0,0.1,0.1,0.1,0.975,0.972972972972973,0.9924812030075189
0.001,30.0,3.0,128.0,2.0,1.0,0.2,0.2,0.1,0.975,0.972972972972973,1.0
0.001,30.0,5.0,64.0,2.0,2.0,0.1,0.2,0.1,0.975,0.972972972972973,0.9699248120300752
0.001,30.0,3.0,64.0,2.0,1.0,0.1,0.1,0.1,0.975,0.972972972972973,0.9649122807017544
0.001,30.0,3.0,64.0,3.0,1.0,0.1,0.1,0.1,0.975,0.972972972972973,0.9674185463659147
0.001,30.0,3.0,64.0,2.0,1.0,0.1,0.1,0.2,0.975,0.972972972972973,0.9624060150375939
0.001,30.0,5.0,128.0,2.0,1.0,0.1,0.1,0.1,0.975,0.972972972972973,1.0
0.001,30.0,5.0,64.0,3.0,1.0,0.1,0.2,0.2,0.975,0.972972972972973,0.9649122807017544
0.05,30.0,5.0,128.0,3.0,1.0,0.1,0.2,0.2,0.975,0.972972972972973,1.0
0.001,30.0,5.0,64.0,2.0,1.0,0.2,0.1,0.2,0.975,0.972972972972973,0.9774436090225563
0.05,30.0,3.0,128.0,3.0,2.0,0.2,0.2,0.2,0.975,0.972972972972973,1.0
0.001,30.0,3.0,64.0,3.0,2.0,0.2,0.1,0.2,0.975,0.972972972972973,0.9649122807017544
0.001,30.0,5.0,128.0,3.0,1.0,0.1,0.2,0.2,0.975,0.972972972972973,1.0
0.001,30.0,5.0,64.0,2.0,1.0,0.1,0.1,0.1,0.975,0.972972972972973,0.9674185463659147
0.001,30.0,5.0,64.0,2.0,2.0,0.2,0.1,0.2,0.975,0.972972972972973,0.9674185463659147
0.001,30.0,5.0,64.0,3.0,2.0,0.2,0.1,0.2,0.975,0.972972972972973,0.9899749373433584
0.05,30.0,5.0,128.0,2.0,1.0,0.2,0.1,0.2,0.975,0.972972972972973,1.0
0.05,30.0,3.0,128.0,3.0,2.0,0.2,0.1,0.2,0.975,0.972972972972973,0.9649122807017544
0.001,30.0,5.0,128.0,2.0,2.0,0.1,0.2,0.2,0.975,0.972972972972973,1.0
0.001,30.0,3.0,128.0,2.0,1.0,0.2,0.1,0.2,0.975,0.972972972972973,1.0
0.001,30.0,3.0,128.0,2.0,2.0,0.1,0.1,0.1,0.975,0.972972972972973,1.0
0.001,30.0,5.0,128.0,2.0,2.0,0.2,0.1,0.1,0.975,0.972972972972973,1.0
0.1,30.0,3.0,64.0,2.0,2.0,0.1,0.2,0.1,0.975,0.972972972972973,1.0
0.001,30.0,5.0,128.0,2.0,2.0,0.1,0.1,0.1,0.975,0.972972972972973,1.0
0.001,30.0,3.0,128.0,2.0,2.0,0.1,0.2,0.2,0.975,0.972972972972973,1.0
0.001,30.0,3.0,64.0,2.0,2.0,0.1,0.2,0.1,0.975,0.972972972972973,1.0
0.1,30.0,5.0,64.0,2.0,2.0,0.1,0.1,0.1,0.975,0.972972972972973,1.0
0.001,30.0,3.0,64.0,2.0,2.0,0.2,0.2,0.2,0.975,0.972972972972973,0.9649122807017544
0.001,30.0,3.0,64.0,2.0,2.0,0.1,0.1,0.2,0.975,0.972972972972973,0.9674185463659147
0.05,30.0,3.0,128.0,2.0,2.0,0.1,0.2,0.2,0.975,0.972972972972973,0.9774436090225563
0.001,30.0,5.0,64.0,3.0,2.0,0.2,0.2,0.1,0.975,0.972972972972973,0.9674185463659147
0.001,30.0,5.0,64.0,3.0,2.0,0.1,0.1,0.1,0.975,0.972972972972973,0.9824561403508772
0.1,30.0,5.0,128.0,2.0,2.0,0.2,0.1,0.2,0.95,0.95,1.0
0.05,30.0,5.0,64.0,2.0,2.0,0.1,0.2,0.1,0.95,0.95,1.0
0.05,30.0,5.0,64.0,2.0,1.0,0.2,0.1,0.2,0.95,0.95,1.0
0.001,30.0,3.0,64.0,2.0,1.0,0.2,0.1,0.2,0.95,0.9473684210526315,0.9523809523809523
0.05,30.0,5.0,128.0,3.0,2.0,0.1,0.2,0.2,0.95,0.9473684210526315,0.9974937343358395
0.001,30.0,5.0,64.0,3.0,2.0,0.1,0.2,0.2,0.95,0.9473684210526315,0.9573934837092731
0.001,30.0,5.0,64.0,2.0,2.0,0.2,0.2,0.2,0.95,0.9473684210526315,0.9674185463659147
0.1,30.0,5.0,128.0,3.0,2.0,0.1,0.2,0.2,0.95,0.9473684210526315,0.9573934837092731
0.1,30.0,3.0,64.0,2.0,1.0,0.2,0.1,0.1,0.95,0.9473684210526315,0.9949874686716792
0.1,30.0,3.0,128.0,3.0,1.0,0.1,0.1,0.2,0.95,0.9473684210526315,0.9974937343358395
0.001,30.0,3.0,128.0,3.0,1.0,0.1,0.2,0.1,0.95,0.9444444444444444,1.0
0.05,30.0,3.0,64.0,2.0,2.0,0.1,0.1,0.2,0.95,0.9444444444444444,1.0
0.05,30.0,3.0,64.0,3.0,1.0,0.2,0.2,0.1,0.95,0.9444444444444444,1.0
0.05,30.0,3.0,64.0,2.0,1.0,0.2,0.2,0.2,0.95,0.9444444444444444,1.0
0.001,30.0,3.0,64.0,2.0,1.0,0.2,0.2,0.1,0.95,0.9444444444444444,0.9649122807017544
0.001,30.0,5.0,128.0,2.0,1.0,0.1,0.2,0.2,0.95,0.9444444444444444,0.9949874686716792
0.05,30.0,3.0,64.0,2.0,2.0,0.2,0.1,0.2,0.95,0.9444444444444444,1.0
0.1,30.0,3.0,64.0,3.0,1.0,0.1,0.2,0.1,0.95,0.9444444444444444,0.974937343358396
0.05,30.0,5.0,128.0,2.0,1.0,0.1,0.2,0.2,0.95,0.9444444444444444,1.0
0.001,30.0,5.0,64.0,3.0,2.0,0.1,0.2,0.1,0.95,0.9444444444444444,0.974937343358396
0.001,30.0,5.0,128.0,3.0,1.0,0.1,0.2,0.1,0.95,0.9444444444444444,1.0
0.05,30.0,5.0,64.0,3.0,1.0,0.2,0.2,0.1,0.95,0.9444444444444444,1.0
0.001,30.0,5.0,128.0,3.0,1.0,0.2,0.2,0.1,0.95,0.9444444444444444,1.0
0.001,30.0,5.0,128.0,3.0,1.0,0.1,0.1,0.2,0.95,0.9444444444444444,0.9799498746867168
0.001,30.0,5.0,128.0,2.0,1.0,0.2,0.2,0.1,0.95,0.9444444444444444,1.0
0.1,30.0,5.0,64.0,2.0,2.0,0.2,0.1,0.2,0.95,0.9444444444444444,1.0
0.001,30.0,3.0,128.0,2.0,1.0,0.1,0.2,0.1,0.95,0.9444444444444444,1.0
0.001,30.0,3.0,64.0,2.0,2.0,0.2,0.1,0.1,0.95,0.9444444444444444,0.9699248120300752
0.001,30.0,3.0,128.0,3.0,1.0,0.1,0.1,0.2,0.95,0.9444444444444444,1.0
0.001,30.0,3.0,64.0,3.0,1.0,0.2,0.1,0.2,0.95,0.9444444444444444,0.9598997493734336
0.05,30.0,5.0,128.0,2.0,1.0,0.1,0.1,0.2,0.95,0.9444444444444444,1.0
0.001,30.0,5.0,64.0,2.0,2.0,0.1,0.1,0.1,0.95,0.9444444444444444,0.9649122807017544
0.001,30.0,5.0,128.0,2.0,1.0,0.2,0.1,0.2,0.95,0.9444444444444444,0.974937343358396
0.001,30.0,3.0,64.0,3.0,2.0,0.2,0.2,0.2,0.95,0.9444444444444444,0.9649122807017544
0.001,30.0,3.0,128.0,3.0,1.0,0.2,0.1,0.1,0.95,0.9444444444444444,1.0
0.05,30.0,5.0,64.0,3.0,1.0,0.1,0.1,0.1,0.95,0.9444444444444444,1.0
0.1,30.0,3.0,64.0,2.0,1.0,0.1,0.2,0.2,0.95,0.9444444444444444,1.0
0.05,30.0,5.0,64.0,3.0,2.0,0.2,0.2,0.1,0.95,0.9444444444444444,1.0
0.05,30.0,3.0,128.0,3.0,1.0,0.2,0.2,0.2,0.95,0.9444444444444444,1.0
0.1,30.0,5.0,64.0,3.0,1.0,0.1,0.1,0.1,0.95,0.9444444444444444,1.0
0.001,30.0,3.0,64.0,3.0,2.0,0.1,0.1,0.1,0.95,0.9444444444444444,0.9799498746867168
0.001,30.0,5.0,128.0,2.0,2.0,0.2,0.1,0.2,0.95,0.9444444444444444,1.0
0.001,30.0,3.0,64.0,3.0,2.0,0.2,0.2,0.1,0.95,0.9444444444444444,0.9949874686716792
0.1,30.0,5.0,64.0,3.0,2.0,0.2,0.1,0.2,0.95,0.9444444444444444,1.0
0.1,30.0,3.0,64.0,3.0,2.0,0.1,0.1,0.2,0.95,0.9444444444444444,1.0
0.001,30.0,5.0,128.0,2.0,1.0,0.1,0.1,0.2,0.95,0.9444444444444444,1.0
0.001,30.0,5.0,128.0,2.0,2.0,0.2,0.2,0.1,0.95,0.9444444444444444,1.0
0.001,30.0,3.0,128.0,3.0,1.0,0.2,0.2,0.2,0.95,0.9444444444444444,0.9849624060150376
0.001,30.0,5.0,64.0,3.0,2.0,0.1,0.1,0.2,0.95,0.9444444444444444,0.9974937343358395
0.1,30.0,5.0,64.0,2.0,1.0,0.1,0.1,0.2,0.95,0.9444444444444444,0.9974937343358395
0.001,30.0,5.0,64.0,3.0,2.0,0.2,0.2,0.2,0.95,0.9444444444444444,0.9774436090225563
0.05,30.0,3.0,64.0,2.0,1.0,0.1,0.1,0.2,0.95,0.9444444444444444,1.0
0.05,30.0,5.0,64.0,2.0,1.0,0.1,0.1,0.1,0.95,0.9444444444444444,1.0
0.001,30.0,5.0,128.0,3.0,1.0,0.2,0.1,0.1,0.95,0.9444444444444444,1.0
0.05,30.0,5.0,128.0,2.0,1.0,0.2,0.2,0.2,0.95,0.9444444444444444,1.0
0.001,30.0,5.0,128.0,3.0,1.0,0.2,0.2,0.2,0.95,0.9444444444444444,1.0
0.05,30.0,5.0,64.0,2.0,1.0,0.2,0.2,0.2,0.95,0.9444444444444444,1.0
0.05,30.0,3.0,128.0,2.0,1.0,0.2,0.1,0.2,0.95,0.9444444444444444,1.0
0.1,30.0,5.0,64.0,2.0,1.0,0.1,0.1,0.1,0.95,0.9444444444444444,1.0
0.05,30.0,5.0,128.0,3.0,1.0,0.2,0.2,0.2,0.95,0.9444444444444444,1.0
0.001,30.0,3.0,128.0,3.0,1.0,0.1,0.2,0.2,0.95,0.9444444444444444,1.0
0.001,30.0,5.0,128.0,3.0,2.0,0.2,0.2,0.2,0.95,0.9444444444444444,1.0
0.05,30.0,3.0,64.0,2.0,2.0,0.2,0.1,0.1,0.95,0.9444444444444444,1.0
0.1,30.0,3.0,64.0,2.0,2.0,0.2,0.2,0.1,0.95,0.9444444444444444,1.0
0.001,30.0,3.0,128.0,3.0,2.0,0.2,0.2,0.2,0.95,0.9444444444444444,1.0
0.001,30.0,3.0,128.0,2.0,1.0,0.2,0.2,0.2,0.95,0.9444444444444444,0.9949874686716792
0.05,30.0,3.0,64.0,3.0,2.0,0.1,0.1,0.1,0.95,0.9444444444444444,1.0
0.05,30.0,3.0,128.0,3.0,2.0,0.1,0.1,0.2,0.925,0.9230769230769231,0.9949874686716792
0.001,30.0,5.0,64.0,2.0,1.0,0.2,0.2,0.1,0.925,0.9230769230769231,0.9624060150375939
0.1,30.0,3.0,128.0,2.0,2.0,0.1,0.1,0.2,0.925,0.9230769230769231,0.9899749373433584
0.1,30.0,5.0,128.0,3.0,1.0,0.2,0.2,0.2,0.925,0.9230769230769231,0.9924812030075189
0.001,30.0,3.0,64.0,3.0,1.0,0.2,0.2,0.1,0.925,0.9230769230769231,0.9649122807017544
0.1,30.0,5.0,128.0,3.0,2.0,0.2,0.1,0.1,0.925,0.9230769230769231,0.9949874686716792
0.001,30.0,5.0,64.0,3.0,1.0,0.1,0.1,0.2,0.925,0.9230769230769231,0.9649122807017544
0.1,30.0,5.0,64.0,3.0,1.0,0.2,0.2,0.2,0.925,0.9230769230769231,0.9949874686716792
0.05,30.0,3.0,64.0,3.0,1.0,0.2,0.1,0.2,0.925,0.918918918918919,0.9749373433583959
0.1,30.0,3.0,64.0,2.0,2.0,0.2,0.2,0.2,0.925,0.9142857142857143,0.9949874686716792
0.05,30.0,3.0,64.0,3.0,1.0,0.1,0.2,0.2,0.925,0.9142857142857143,1.0
0.001,30.0,3.0,128.0,2.0,1.0,0.2,0.1,0.1,0.925,0.9142857142857143,0.9874686716791979
0.1,30.0,3.0,64.0,3.0,2.0,0.2,0.1,0.1,0.925,0.9142857142857143,0.9573934837092731
0.1,30.0,3.0,128.0,2.0,1.0,0.2,0.2,0.2,0.925,0.9142857142857143,1.0
0.1,30.0,5.0,64.0,3.0,1.0,0.1,0.1,0.2,0.925,0.9142857142857143,1.0
0.1,30.0,5.0,64.0,3.0,2.0,0.1,0.2,0.2,0.925,0.9142857142857143,0.9974937343358395
0.1,30.0,5.0,64.0,3.0,2.0,0.2,0.2,0.2,0.925,0.9142857142857143,1.0
0.1,30.0,3.0,64.0,3.0,2.0,0.2,0.1,0.2,0.9,0.9,0.9774436090225563
0.001,30.0,5.0,64.0,2.0,1.0,0.1,0.2,0.2,0.9,0.9,0.9674185463659147
0.001,30.0,5.0,64.0,2.0,2.0,0.2,0.2,0.1,0.9,0.9,0.9649122807017544
0.001,30.0,3.0,64.0,2.0,1.0,0.1,0.2,0.1,0.9,0.9,0.9649122807017544
0.001,30.0,3.0,64.0,3.0,2.0,0.1,0.2,0.1,0.9,0.9,0.9624060150375939
0.05,30.0,3.0,128.0,2.0,1.0,0.2,0.2,0.1,0.9,0.9,0.9724310776942355
0.1,30.0,5.0,128.0,2.0,2.0,0.2,0.2,0.2,0.9,0.9,0.9799498746867168
0.001,30.0,3.0,64.0,2.0,2.0,0.2,0.1,0.2,0.9,0.9,0.9523809523809523
0.001,30.0,5.0,64.0,2.0,2.0,0.1,0.2,0.2,0.9,0.9,0.9649122807017544
0.001,30.0,5.0,64.0,2.0,1.0,0.2,0.1,0.1,0.9,0.9,0.9573934837092731
0.001,30.0,5.0,64.0,2.0,1.0,0.2,0.2,0.2,0.9,0.9,0.9548872180451128
0.1,30.0,3.0,64.0,2.0,1.0,0.1,0.1,0.1,0.875,0.8837209302325582,0.9874686716791979
