n_estimators,max_depth,max_features,min_samples_split,min_samples_leaf,max_leaf_nodes,accuracy,f1_score,precision,recall,auc_roc
20,30,log2,2,2,20,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
30,10,log2,2,2,20,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
20,10,log2,5,2,20,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
10,30,log2,5,2,20,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7222222222222222
10,20,log2,5,2,20,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7222222222222222
10,20,sqrt,2,1,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8888888888888888
30,30,sqrt,5,2,20,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
30,20,sqrt,5,2,20,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
30,20,log2,2,2,20,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
30,30,log2,2,2,20,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
10,10,sqrt,5,2,20,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7222222222222222
10,20,sqrt,5,2,20,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7222222222222222
30,10,sqrt,5,2,20,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
20,10,sqrt,5,2,20,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
20,20,sqrt,5,2,20,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
10,30,sqrt,5,2,20,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7222222222222222
30,20,sqrt,2,2,20,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
30,30,sqrt,2,2,20,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
10,30,log2,5,1,20,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7222222222222222
10,30,sqrt,2,1,20,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8888888888888888
10,10,log2,2,1,20,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8888888888888888
10,20,log2,2,1,20,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8888888888888888
10,30,log2,2,1,20,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8888888888888888
10,10,sqrt,5,1,20,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7222222222222222
10,20,sqrt,5,1,20,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7222222222222222
10,30,sqrt,5,1,20,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7222222222222222
20,10,sqrt,5,1,20,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8333333333333333
20,20,sqrt,5,1,20,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8333333333333333
20,30,sqrt,5,1,20,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8333333333333333
10,10,log2,5,1,20,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7222222222222222
10,20,log2,5,1,20,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7222222222222222
20,10,log2,5,1,20,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8333333333333333
30,20,log2,5,2,20,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
20,20,log2,5,1,20,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8333333333333333
20,30,log2,5,1,20,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8333333333333333
10,10,sqrt,10,1,20,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8333333333333333
10,20,sqrt,10,1,20,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8333333333333333
10,30,sqrt,10,1,20,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8333333333333333
10,10,log2,10,1,20,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8333333333333333
10,20,log2,10,1,20,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8333333333333333
10,30,log2,10,1,20,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8333333333333333
20,10,sqrt,2,2,20,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
20,20,sqrt,2,2,20,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
20,30,sqrt,2,2,20,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
30,10,sqrt,2,2,20,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
30,10,log2,5,2,20,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
10,10,sqrt,2,1,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8888888888888888
30,30,log2,5,2,20,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
30,10,sqrt,2,2,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
30,30,sqrt,2,2,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
20,10,log2,2,2,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
20,20,log2,2,2,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
20,30,log2,2,2,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
30,10,log2,2,2,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
30,20,log2,2,2,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
30,30,log2,2,2,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
10,10,sqrt,5,2,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7222222222222222
10,20,sqrt,5,2,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7222222222222222
10,30,sqrt,5,2,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7222222222222222
20,10,sqrt,5,2,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
20,20,sqrt,5,2,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
20,30,sqrt,5,2,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
30,10,sqrt,5,2,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
30,20,sqrt,5,2,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
30,30,sqrt,5,2,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
10,10,log2,5,2,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7222222222222222
10,20,log2,5,2,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7222222222222222
10,30,log2,5,2,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7222222222222222
20,10,log2,5,2,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
20,20,log2,5,2,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
20,30,log2,5,2,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
30,10,log2,5,2,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
30,20,log2,5,2,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
30,30,log2,5,2,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
30,20,sqrt,2,2,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
20,30,sqrt,2,2,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
10,10,sqrt,2,1,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8888888888888888
20,20,sqrt,2,2,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
10,20,sqrt,2,1,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8888888888888888
10,10,sqrt,2,1,20,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8888888888888888
10,30,sqrt,2,1,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8888888888888888
10,10,log2,2,1,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8888888888888888
10,20,log2,2,1,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8888888888888888
10,30,log2,2,1,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8888888888888888
10,10,sqrt,5,1,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7222222222222222
10,20,sqrt,5,1,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7222222222222222
10,30,sqrt,5,1,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7222222222222222
20,10,sqrt,5,1,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8333333333333333
20,20,sqrt,5,1,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8333333333333333
20,30,sqrt,5,1,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8333333333333333
10,10,log2,5,1,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7222222222222222
10,20,log2,5,1,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7222222222222222
10,30,log2,5,1,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7222222222222222
20,10,log2,5,1,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8333333333333333
20,20,log2,5,1,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8333333333333333
20,30,log2,5,1,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8333333333333333
10,10,sqrt,10,1,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8333333333333333
10,20,sqrt,10,1,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8333333333333333
10,30,sqrt,10,1,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8333333333333333
10,10,log2,10,1,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8333333333333333
10,20,log2,10,1,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8333333333333333
10,30,log2,10,1,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8333333333333333
20,10,sqrt,2,2,30,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
10,20,sqrt,2,1,20,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8888888888888888
10,10,log2,5,2,20,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7222222222222222
20,10,log2,5,1,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8333333333333333
30,30,sqrt,5,2,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
10,10,log2,2,1,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8888888888888888
30,20,sqrt,5,2,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
30,10,sqrt,5,2,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
20,30,sqrt,5,2,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
20,20,sqrt,5,2,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
10,30,log2,10,1,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8333333333333333
10,20,log2,10,1,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8333333333333333
10,10,log2,10,1,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8333333333333333
20,10,sqrt,5,2,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
10,30,sqrt,5,2,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7222222222222222
10,30,sqrt,2,1,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8888888888888888
10,20,sqrt,5,2,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7222222222222222
10,10,sqrt,5,2,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7222222222222222
30,30,log2,2,2,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
30,20,log2,2,2,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
30,10,log2,2,2,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
20,30,log2,2,2,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
20,20,log2,5,1,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8333333333333333
20,30,log2,5,1,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8333333333333333
30,30,log2,5,2,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
10,30,sqrt,10,1,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8333333333333333
10,10,sqrt,10,1,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8333333333333333
10,20,sqrt,10,1,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8333333333333333
10,20,log2,2,1,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8888888888888888
10,30,log2,2,1,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8888888888888888
10,10,log2,5,2,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7222222222222222
10,30,sqrt,5,1,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7222222222222222
10,30,log2,5,1,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7222222222222222
10,20,log2,5,1,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7222222222222222
10,10,log2,5,1,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7222222222222222
30,20,log2,5,2,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
20,20,log2,2,2,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
20,10,log2,2,2,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
30,30,sqrt,2,2,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
30,10,log2,5,2,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
20,30,log2,5,2,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
20,30,sqrt,5,1,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8333333333333333
20,10,sqrt,5,1,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8333333333333333
20,20,sqrt,5,1,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.8333333333333333
30,20,sqrt,2,2,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
30,10,sqrt,2,2,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
20,30,sqrt,2,2,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
10,20,sqrt,5,1,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7222222222222222
10,10,sqrt,5,1,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7222222222222222
20,20,log2,5,2,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
20,10,log2,5,2,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
10,30,log2,5,2,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7222222222222222
10,20,log2,5,2,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7222222222222222
20,20,sqrt,2,2,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
20,10,sqrt,2,2,10,0.7777777777777778,0.5,1.0,0.3333333333333333,0.7777777777777778
30,20,log2,10,1,30,0.6666666666666666,0.0,0.0,0.0,0.888888888888889
30,10,log2,5,1,10,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
30,20,log2,5,1,10,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
30,30,log2,5,1,10,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
30,30,log2,10,1,30,0.6666666666666666,0.0,0.0,0.0,0.888888888888889
10,30,sqrt,5,4,10,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
30,10,log2,10,1,30,0.6666666666666666,0.0,0.0,0.0,0.888888888888889
20,30,log2,10,1,30,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
30,10,log2,10,1,10,0.6666666666666666,0.0,0.0,0.0,0.888888888888889
30,20,log2,10,1,10,0.6666666666666666,0.0,0.0,0.0,0.888888888888889
30,30,log2,10,1,10,0.6666666666666666,0.0,0.0,0.0,0.888888888888889
30,30,log2,2,1,30,0.6666666666666666,0.0,0.0,0.0,0.6944444444444444
30,20,log2,2,1,30,0.6666666666666666,0.0,0.0,0.0,0.6944444444444444
30,10,log2,2,1,30,0.6666666666666666,0.0,0.0,0.0,0.6944444444444444
20,30,log2,2,1,30,0.6666666666666666,0.0,0.0,0.0,0.6944444444444444
20,20,log2,2,1,30,0.6666666666666666,0.0,0.0,0.0,0.6944444444444444
20,10,log2,2,1,30,0.6666666666666666,0.0,0.0,0.0,0.6944444444444444
30,30,sqrt,2,1,30,0.6666666666666666,0.0,0.0,0.0,0.6944444444444444
30,20,sqrt,2,1,30,0.6666666666666666,0.0,0.0,0.0,0.6944444444444444
30,10,sqrt,2,1,30,0.6666666666666666,0.0,0.0,0.0,0.6944444444444444
20,30,sqrt,2,1,30,0.6666666666666666,0.0,0.0,0.0,0.6944444444444444
20,20,sqrt,2,1,30,0.6666666666666666,0.0,0.0,0.0,0.6944444444444444
20,10,sqrt,2,1,30,0.6666666666666666,0.0,0.0,0.0,0.6944444444444444
30,30,log2,10,4,20,0.6666666666666666,0.0,0.0,0.0,0.7222222222222222
30,20,log2,10,4,20,0.6666666666666666,0.0,0.0,0.0,0.7222222222222222
30,10,log2,10,4,20,0.6666666666666666,0.0,0.0,0.0,0.7222222222222222
20,30,log2,10,4,20,0.6666666666666666,0.0,0.0,0.0,0.8333333333333333
20,30,log2,10,1,10,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
30,10,sqrt,5,1,30,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
30,20,sqrt,5,1,30,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
20,10,sqrt,10,1,30,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
20,20,log2,10,1,30,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
20,10,log2,10,1,30,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
20,10,sqrt,10,1,10,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
30,30,sqrt,10,1,30,0.6666666666666666,0.0,0.0,0.0,0.888888888888889
30,20,sqrt,10,1,30,0.6666666666666666,0.0,0.0,0.0,0.888888888888889
30,10,sqrt,10,1,30,0.6666666666666666,0.0,0.0,0.0,0.888888888888889
20,30,sqrt,10,1,30,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
20,20,sqrt,10,1,30,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
20,30,sqrt,10,1,10,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
30,30,sqrt,5,1,30,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
30,10,sqrt,10,1,10,0.6666666666666666,0.0,0.0,0.0,0.888888888888889
30,20,sqrt,10,1,10,0.6666666666666666,0.0,0.0,0.0,0.888888888888889
30,30,log2,5,1,30,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
30,20,log2,5,1,30,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
30,10,log2,5,1,30,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
30,30,sqrt,10,1,10,0.6666666666666666,0.0,0.0,0.0,0.888888888888889
20,10,log2,10,1,10,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
20,20,log2,10,1,10,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
20,20,sqrt,10,1,10,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
30,10,sqrt,5,1,10,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
30,30,sqrt,5,1,10,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
20,20,sqrt,5,4,30,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
20,10,log2,5,4,30,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
10,30,log2,5,4,30,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
10,20,log2,5,4,30,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
10,10,log2,5,4,30,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
30,30,sqrt,5,4,30,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
30,20,sqrt,5,4,30,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
30,10,sqrt,5,4,30,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
20,30,sqrt,5,4,30,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
20,10,sqrt,5,4,30,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
20,30,log2,5,4,30,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
10,30,sqrt,5,4,30,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
10,20,sqrt,5,4,30,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
10,10,sqrt,5,4,30,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
30,30,log2,2,4,30,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
30,20,log2,2,4,30,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
30,10,log2,2,4,30,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
20,30,log2,2,4,30,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
20,20,log2,2,4,30,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
20,20,log2,5,4,30,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
30,10,log2,5,4,30,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
10,30,log2,2,4,30,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
30,30,sqrt,10,4,30,0.6666666666666666,0.0,0.0,0.0,0.7222222222222222
30,20,log2,10,4,30,0.6666666666666666,0.0,0.0,0.0,0.7222222222222222
30,10,log2,10,4,30,0.6666666666666666,0.0,0.0,0.0,0.7222222222222222
20,30,log2,10,4,30,0.6666666666666666,0.0,0.0,0.0,0.8333333333333333
20,20,log2,10,4,30,0.6666666666666666,0.0,0.0,0.0,0.8333333333333333
20,10,log2,10,4,30,0.6666666666666666,0.0,0.0,0.0,0.8333333333333333
10,30,log2,10,4,30,0.6666666666666666,0.0,0.0,0.0,0.8333333333333333
10,20,log2,10,4,30,0.6666666666666666,0.0,0.0,0.0,0.8333333333333333
10,10,log2,10,4,30,0.6666666666666666,0.0,0.0,0.0,0.8333333333333333
30,20,sqrt,10,4,30,0.6666666666666666,0.0,0.0,0.0,0.7222222222222222
30,20,log2,5,4,30,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
30,10,sqrt,10,4,30,0.6666666666666666,0.0,0.0,0.0,0.7222222222222222
20,30,sqrt,10,4,30,0.6666666666666666,0.0,0.0,0.0,0.8333333333333333
20,20,sqrt,10,4,30,0.6666666666666666,0.0,0.0,0.0,0.8333333333333333
20,10,sqrt,10,4,30,0.6666666666666666,0.0,0.0,0.0,0.8333333333333333
10,30,sqrt,10,4,30,0.6666666666666666,0.0,0.0,0.0,0.8333333333333333
10,20,sqrt,10,4,30,0.6666666666666666,0.0,0.0,0.0,0.8333333333333333
10,10,sqrt,10,4,30,0.6666666666666666,0.0,0.0,0.0,0.8333333333333333
30,30,log2,5,4,30,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
20,10,log2,2,4,30,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
10,20,log2,2,4,30,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
30,20,sqrt,5,1,10,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
30,10,sqrt,2,1,10,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666
20,20,sqrt,10,2,30,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
20,10,sqrt,10,2,30,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778
10,30,sqrt,10,2,30,0.6666666666666666,0.0,0.0,0.0,0.8333333333333333
10,20,sqrt,10,2,30,0.6666666666666666,0.0,0.0,0.0,0.8333333333333333
10,10,sqrt,10,2,30,0.6666666666666666,0.0,0.0,0.0,0.8333333333333333
20,10,sqrt,2,1,10,0.6666666666666666,0.0,0.0,0.0,0.6388888888888888
20,20,sqrt,2,1,10,0.6666666666666666,0.0,0.0,0.0,0.6388888888888888
20,30,sqrt,2,1,10,0.6666666666666666,0.0,0.0,0.0,0.6388888888888888
30,20,sqrt,2,1,10,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666
30,10,sqrt,10,2,30,0.6666666666666666,0.0,0.0,0.0,0.888888888888889
30,30,sqrt,2,1,10,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666
20,10,log2,2,1,10,0.6666666666666666,0.0,0.0,0.0,0.6388888888888888
20,20,log2,2,1,10,0.6666666666666666,0.0,0.0,0.0,0.6388888888888888
20,30,log2,2,1,10,0.6666666666666666,0.0,0.0,0.0,0.6388888888888888
30,10,log2,2,1,10,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666
30,20,log2,2,1,10,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666
30,30,log2,2,1,10,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666
20,10,log2,10,4,20,0.6666666666666666,0.0,0.0,0.0,0.8333333333333333
