hidden_dim,lr,epochs,batch_size,dropout,num_heads,num_layers,accuracy,f1_score,auc_roc
256.0,0.0005,20.0,64.0,0.3,8.0,6.0,0.7407407407407407,0.8108108108108109,0.7386363636363636
128.0,0.0005,20.0,32.0,0.2,4.0,4.0,0.7407407407407407,0.8108108108108109,0.7556818181818182
256.0,0.0005,10.0,32.0,0.2,4.0,6.0,0.7037037037037037,0.7894736842105263,0.6477272727272727
128.0,0.0005,10.0,64.0,0.2,4.0,4.0,0.7037037037037037,0.7894736842105263,0.7159090909090909
128.0,0.0005,20.0,64.0,0.2,4.0,4.0,0.7037037037037037,0.7894736842105263,0.7102272727272727
128.0,0.0005,10.0,64.0,0.2,8.0,2.0,0.7037037037037037,0.7894736842105263,0.7159090909090909
128.0,0.0005,20.0,64.0,0.3,4.0,4.0,0.7037037037037037,0.7894736842105263,0.7102272727272727
128.0,0.0005,20.0,64.0,0.2,8.0,6.0,0.7037037037037037,0.7894736842105263,0.6079545454545454
128.0,0.0005,20.0,64.0,0.3,4.0,2.0,0.7037037037037037,0.7894736842105263,0.7045454545454546
128.0,0.001,20.0,64.0,0.2,8.0,6.0,0.7037037037037037,0.7894736842105263,0.7159090909090908
128.0,0.001,10.0,64.0,0.3,8.0,2.0,0.7037037037037037,0.7894736842105263,0.7102272727272727
256.0,0.001,10.0,64.0,0.3,8.0,6.0,0.7037037037037037,0.7894736842105263,0.7102272727272727
256.0,0.0005,20.0,32.0,0.3,4.0,2.0,0.7037037037037037,0.7894736842105263,0.6761363636363636
128.0,0.0005,20.0,64.0,0.3,8.0,4.0,0.7037037037037037,0.7894736842105263,0.7159090909090908
128.0,0.0005,10.0,32.0,0.2,4.0,6.0,0.7037037037037037,0.7894736842105263,0.7215909090909091
128.0,0.0005,20.0,64.0,0.3,8.0,2.0,0.7037037037037037,0.7894736842105263,0.6590909090909091
128.0,0.0005,20.0,64.0,0.3,8.0,6.0,0.7037037037037037,0.7894736842105263,0.7159090909090909
128.0,0.0005,20.0,64.0,0.2,4.0,2.0,0.7037037037037037,0.7894736842105263,0.7102272727272727
128.0,0.0005,10.0,64.0,0.2,4.0,6.0,0.7037037037037037,0.7894736842105263,0.6875
128.0,0.0005,20.0,32.0,0.2,8.0,6.0,0.7037037037037037,0.7894736842105263,0.7159090909090909
128.0,0.0005,20.0,32.0,0.2,4.0,2.0,0.7037037037037037,0.7894736842105263,0.7102272727272727
256.0,0.0005,20.0,64.0,0.3,4.0,6.0,0.7037037037037037,0.7777777777777778,0.7102272727272727
256.0,0.0005,20.0,64.0,0.3,4.0,2.0,0.6666666666666666,0.7692307692307693,0.7045454545454546
256.0,0.001,20.0,64.0,0.3,8.0,2.0,0.6666666666666666,0.7692307692307693,0.6818181818181819
256.0,0.0005,10.0,32.0,0.3,8.0,6.0,0.6666666666666666,0.7692307692307693,0.7045454545454546
128.0,0.0005,10.0,32.0,0.2,8.0,6.0,0.6666666666666666,0.7692307692307693,0.6875
256.0,0.0005,10.0,64.0,0.2,4.0,4.0,0.6666666666666666,0.7692307692307693,0.6931818181818182
128.0,0.0005,20.0,32.0,0.3,4.0,4.0,0.6666666666666666,0.7692307692307693,0.6477272727272727
128.0,0.0005,20.0,64.0,0.3,4.0,6.0,0.6666666666666666,0.7692307692307693,0.6988636363636364
256.0,0.0005,20.0,64.0,0.3,4.0,4.0,0.6666666666666666,0.7692307692307693,0.6647727272727273
128.0,0.0005,10.0,32.0,0.3,4.0,6.0,0.6666666666666666,0.7692307692307693,0.5795454545454546
256.0,0.0005,20.0,64.0,0.3,8.0,4.0,0.6666666666666666,0.7692307692307693,0.6931818181818181
128.0,0.001,20.0,32.0,0.3,4.0,2.0,0.6666666666666666,0.7692307692307693,0.4715909090909091
128.0,0.0005,20.0,32.0,0.3,4.0,2.0,0.6666666666666666,0.7692307692307693,0.6931818181818182
128.0,0.001,20.0,64.0,0.3,8.0,4.0,0.6666666666666666,0.7692307692307693,0.6931818181818182
128.0,0.0005,20.0,32.0,0.2,4.0,6.0,0.6666666666666666,0.7692307692307693,0.7102272727272727
128.0,0.0005,10.0,64.0,0.2,8.0,4.0,0.6666666666666666,0.7567567567567568,0.6477272727272728
128.0,0.001,10.0,64.0,0.2,4.0,4.0,0.6666666666666666,0.7567567567567568,0.6931818181818182
256.0,0.0005,20.0,32.0,0.3,8.0,4.0,0.6666666666666666,0.7567567567567568,0.6875
128.0,0.0005,10.0,32.0,0.3,4.0,4.0,0.6666666666666666,0.7567567567567568,0.6477272727272727
128.0,0.001,20.0,32.0,0.3,4.0,4.0,0.6666666666666666,0.7567567567567568,0.6818181818181819
256.0,0.0005,10.0,32.0,0.3,8.0,4.0,0.6666666666666666,0.7567567567567568,0.6193181818181819
256.0,0.001,20.0,32.0,0.3,4.0,4.0,0.6666666666666666,0.7567567567567568,0.625
256.0,0.0005,10.0,64.0,0.2,4.0,6.0,0.6666666666666666,0.7567567567567568,0.6761363636363638
128.0,0.001,10.0,64.0,0.3,4.0,4.0,0.6666666666666666,0.7567567567567568,0.6306818181818182
128.0,0.0005,10.0,64.0,0.3,4.0,4.0,0.6666666666666666,0.7567567567567568,0.6988636363636364
128.0,0.001,20.0,64.0,0.3,4.0,4.0,0.6666666666666666,0.7567567567567568,0.7045454545454545
128.0,0.0005,20.0,64.0,0.2,4.0,6.0,0.6666666666666666,0.7567567567567568,0.6761363636363636
256.0,0.0005,20.0,64.0,0.2,8.0,6.0,0.6666666666666666,0.7567567567567568,0.6306818181818182
128.0,0.001,10.0,32.0,0.2,4.0,6.0,0.6666666666666666,0.7567567567567568,0.6704545454545454
128.0,0.0005,10.0,32.0,0.2,8.0,4.0,0.6666666666666666,0.7567567567567568,0.6818181818181819
256.0,0.0005,20.0,32.0,0.3,4.0,6.0,0.6666666666666666,0.7567567567567568,0.6818181818181819
128.0,0.001,20.0,32.0,0.2,8.0,4.0,0.6666666666666666,0.7567567567567568,0.7045454545454545
128.0,0.0005,20.0,64.0,0.2,8.0,4.0,0.6666666666666666,0.7567567567567568,0.6534090909090909
256.0,0.001,10.0,32.0,0.3,4.0,4.0,0.6666666666666666,0.7567567567567568,0.6363636363636364
256.0,0.001,20.0,32.0,0.2,8.0,2.0,0.6666666666666666,0.7567567567567568,0.6647727272727274
128.0,0.001,20.0,32.0,0.3,8.0,2.0,0.6666666666666666,0.7567567567567568,0.6477272727272727
128.0,0.0005,10.0,32.0,0.3,4.0,2.0,0.6666666666666666,0.7567567567567568,0.6420454545454546
128.0,0.0005,20.0,32.0,0.3,8.0,6.0,0.6666666666666666,0.7567567567567568,0.5625
128.0,0.001,20.0,32.0,0.2,8.0,2.0,0.6666666666666666,0.7567567567567568,0.6931818181818182
128.0,0.0005,20.0,64.0,0.2,8.0,2.0,0.6666666666666666,0.7567567567567568,0.7045454545454545
256.0,0.0005,20.0,64.0,0.2,8.0,2.0,0.6666666666666666,0.7567567567567568,0.6647727272727273
128.0,0.001,20.0,64.0,0.2,8.0,2.0,0.6666666666666666,0.7567567567567568,0.6590909090909092
128.0,0.001,20.0,64.0,0.3,4.0,2.0,0.6666666666666666,0.7567567567567568,0.6534090909090909
128.0,0.0005,10.0,64.0,0.3,8.0,6.0,0.6666666666666666,0.7567567567567568,0.6534090909090909
128.0,0.001,20.0,32.0,0.2,4.0,2.0,0.6296296296296297,0.75,0.5284090909090909
256.0,0.0005,20.0,64.0,0.2,4.0,2.0,0.6296296296296297,0.75,0.6818181818181818
128.0,0.001,10.0,64.0,0.2,8.0,6.0,0.6296296296296297,0.75,0.6988636363636364
128.0,0.001,10.0,32.0,0.3,4.0,4.0,0.6296296296296297,0.75,0.6931818181818182
256.0,0.001,10.0,64.0,0.2,8.0,2.0,0.6296296296296297,0.75,0.6988636363636364
256.0,0.001,10.0,64.0,0.3,8.0,2.0,0.6296296296296297,0.75,0.5056818181818181
256.0,0.001,20.0,64.0,0.2,4.0,4.0,0.6296296296296297,0.75,0.7045454545454545
256.0,0.001,20.0,32.0,0.3,8.0,6.0,0.6296296296296297,0.75,0.6761363636363638
256.0,0.0005,20.0,64.0,0.2,8.0,4.0,0.6666666666666666,0.7428571428571429,0.6875
256.0,0.001,10.0,32.0,0.2,4.0,6.0,0.6296296296296297,0.7368421052631579,0.6704545454545455
256.0,0.001,10.0,64.0,0.2,4.0,2.0,0.6296296296296297,0.7368421052631579,0.6818181818181819
128.0,0.001,20.0,32.0,0.2,4.0,6.0,0.6296296296296297,0.7368421052631579,0.6761363636363635
128.0,0.001,20.0,64.0,0.2,4.0,2.0,0.6296296296296297,0.7368421052631579,0.6704545454545455
256.0,0.001,10.0,32.0,0.3,4.0,2.0,0.6296296296296297,0.7368421052631579,0.6420454545454546
128.0,0.0005,10.0,64.0,0.2,8.0,6.0,0.6296296296296297,0.7368421052631579,0.6022727272727273
256.0,0.0005,10.0,64.0,0.3,8.0,6.0,0.6296296296296297,0.7368421052631579,0.6818181818181819
128.0,0.0005,10.0,64.0,0.3,8.0,4.0,0.6296296296296297,0.7368421052631579,0.6647727272727273
128.0,0.001,10.0,64.0,0.3,8.0,4.0,0.6296296296296297,0.7368421052631579,0.6420454545454546
128.0,0.0005,10.0,64.0,0.3,4.0,2.0,0.6296296296296297,0.7368421052631579,0.6818181818181819
128.0,0.0005,20.0,32.0,0.3,8.0,4.0,0.6296296296296297,0.7368421052631579,0.6590909090909092
256.0,0.0005,20.0,32.0,0.2,4.0,6.0,0.6296296296296297,0.7368421052631579,0.4943181818181819
128.0,0.001,20.0,32.0,0.3,8.0,4.0,0.6296296296296297,0.7368421052631579,0.6761363636363636
256.0,0.0005,10.0,64.0,0.2,4.0,2.0,0.6296296296296297,0.7368421052631579,0.6818181818181819
128.0,0.001,10.0,32.0,0.3,4.0,2.0,0.6296296296296297,0.7368421052631579,0.6477272727272727
256.0,0.0005,20.0,32.0,0.3,8.0,2.0,0.6296296296296297,0.7368421052631579,0.6818181818181819
128.0,0.001,20.0,64.0,0.2,4.0,6.0,0.6296296296296297,0.7368421052631579,0.6363636363636365
128.0,0.0005,10.0,64.0,0.2,4.0,2.0,0.6296296296296297,0.7368421052631579,0.6761363636363635
256.0,0.001,10.0,32.0,0.2,8.0,6.0,0.6296296296296297,0.7368421052631579,0.6761363636363635
256.0,0.001,10.0,32.0,0.2,4.0,2.0,0.6296296296296297,0.7368421052631579,0.6818181818181819
128.0,0.001,10.0,32.0,0.2,8.0,6.0,0.6296296296296297,0.7368421052631579,0.6590909090909092
256.0,0.0005,10.0,32.0,0.2,4.0,2.0,0.6296296296296297,0.7368421052631579,0.5056818181818182
256.0,0.001,20.0,32.0,0.2,4.0,2.0,0.6296296296296297,0.7368421052631579,0.5056818181818181
128.0,0.001,20.0,64.0,0.3,4.0,6.0,0.6296296296296297,0.7368421052631579,0.5681818181818181
256.0,0.0005,10.0,64.0,0.3,4.0,6.0,0.6296296296296297,0.7368421052631579,0.6761363636363635
256.0,0.001,10.0,64.0,0.3,4.0,6.0,0.6296296296296297,0.7368421052631579,0.5738636363636365
128.0,0.0005,10.0,64.0,0.3,4.0,6.0,0.6296296296296297,0.7368421052631579,0.625
128.0,0.001,10.0,64.0,0.3,4.0,6.0,0.6296296296296297,0.7368421052631579,0.6931818181818181
256.0,0.001,20.0,64.0,0.3,8.0,6.0,0.6296296296296297,0.7368421052631579,0.6590909090909092
256.0,0.001,20.0,32.0,0.3,4.0,6.0,0.6296296296296297,0.7368421052631579,0.6647727272727273
128.0,0.0005,20.0,32.0,0.3,4.0,6.0,0.6296296296296297,0.7368421052631579,0.5
128.0,0.001,20.0,32.0,0.3,4.0,6.0,0.6296296296296297,0.7368421052631579,0.6818181818181818
256.0,0.0005,10.0,32.0,0.3,4.0,6.0,0.6296296296296297,0.7368421052631579,0.6761363636363638
256.0,0.001,10.0,32.0,0.3,4.0,6.0,0.6296296296296297,0.7368421052631579,0.6761363636363636
128.0,0.001,10.0,64.0,0.2,4.0,2.0,0.6296296296296297,0.7368421052631579,0.6875
256.0,0.001,20.0,32.0,0.2,8.0,6.0,0.6296296296296297,0.7368421052631579,0.6647727272727273
128.0,0.0005,10.0,32.0,0.3,8.0,4.0,0.6296296296296297,0.7368421052631579,0.6647727272727273
256.0,0.001,20.0,64.0,0.2,4.0,6.0,0.6296296296296297,0.7368421052631579,0.6647727272727273
256.0,0.0005,10.0,64.0,0.3,4.0,2.0,0.6296296296296297,0.7368421052631579,0.6875
128.0,0.001,10.0,32.0,0.3,8.0,4.0,0.6296296296296297,0.7368421052631579,0.6647727272727273
128.0,0.0005,20.0,32.0,0.2,8.0,2.0,0.6296296296296297,0.7368421052631579,0.4204545454545455
128.0,0.001,10.0,32.0,0.3,8.0,6.0,0.6296296296296297,0.7368421052631579,0.6818181818181819
256.0,0.0005,20.0,32.0,0.3,4.0,4.0,0.6296296296296297,0.7368421052631579,0.6761363636363635
256.0,0.0005,10.0,64.0,0.2,8.0,2.0,0.6296296296296297,0.7368421052631579,0.6647727272727273
256.0,0.0005,10.0,32.0,0.3,4.0,4.0,0.6296296296296297,0.7368421052631579,0.6761363636363636
256.0,0.0005,20.0,64.0,0.2,4.0,4.0,0.6296296296296297,0.7368421052631579,0.6704545454545454
256.0,0.001,20.0,64.0,0.2,8.0,2.0,0.6296296296296297,0.7368421052631579,0.6704545454545455
128.0,0.0005,10.0,32.0,0.3,8.0,6.0,0.6296296296296297,0.7368421052631579,0.6875
128.0,0.001,10.0,32.0,0.3,8.0,2.0,0.6296296296296297,0.7368421052631579,0.5965909090909091
