hidden_dim,lr,epochs,batch_size,dropout,num_heads,num_layers,accuracy,f1_score,auc_roc
256.0,0.001,20.0,64.0,0.2,4.0,4.0,0.8823529411764706,0.8571428571428571,0.9571428571428572
128.0,0.0005,20.0,32.0,0.2,8.0,6.0,0.8823529411764706,0.8571428571428571,0.9571428571428572
128.0,0.001,20.0,32.0,0.3,4.0,4.0,0.8235294117647058,0.8,0.9285714285714286
128.0,0.001,20.0,32.0,0.3,8.0,2.0,0.8235294117647058,0.8,0.9285714285714286
256.0,0.001,20.0,32.0,0.3,8.0,4.0,0.8235294117647058,0.8,0.9285714285714286
128.0,0.0005,20.0,64.0,0.2,8.0,2.0,0.8235294117647058,0.8,0.9142857142857144
128.0,0.0005,10.0,64.0,0.3,8.0,6.0,0.8235294117647058,0.8,0.8714285714285714
128.0,0.0005,20.0,32.0,0.2,4.0,4.0,0.8235294117647058,0.8,0.9285714285714286
256.0,0.001,10.0,64.0,0.2,4.0,4.0,0.8235294117647058,0.8,0.8928571428571429
128.0,0.0005,20.0,64.0,0.2,4.0,2.0,0.8235294117647058,0.8,0.9285714285714286
256.0,0.001,20.0,32.0,0.3,4.0,6.0,0.8235294117647058,0.8,0.9285714285714286
128.0,0.0005,10.0,64.0,0.3,4.0,6.0,0.8235294117647058,0.7692307692307693,0.9142857142857141
128.0,0.001,10.0,64.0,0.2,4.0,6.0,0.8235294117647058,0.7692307692307693,0.8857142857142857
128.0,0.0005,20.0,64.0,0.2,4.0,6.0,0.8235294117647058,0.7692307692307693,0.8428571428571427
128.0,0.001,10.0,64.0,0.3,8.0,6.0,0.8235294117647058,0.7692307692307693,0.9571428571428572
128.0,0.0005,10.0,32.0,0.2,4.0,4.0,0.8235294117647058,0.7692307692307693,0.8857142857142857
256.0,0.0005,10.0,32.0,0.3,8.0,4.0,0.8235294117647058,0.7692307692307693,0.8857142857142857
128.0,0.0005,10.0,32.0,0.3,8.0,6.0,0.8235294117647058,0.7692307692307693,0.8857142857142857
128.0,0.0005,10.0,32.0,0.2,8.0,4.0,0.8235294117647058,0.7692307692307693,0.8428571428571427
128.0,0.001,20.0,64.0,0.2,8.0,6.0,0.8235294117647058,0.7692307692307693,0.942857142857143
128.0,0.001,10.0,32.0,0.2,8.0,2.0,0.8235294117647058,0.7692307692307693,0.8785714285714286
128.0,0.001,20.0,32.0,0.2,8.0,4.0,0.8235294117647058,0.7692307692307693,0.9571428571428572
128.0,0.001,20.0,64.0,0.3,8.0,4.0,0.8235294117647058,0.7692307692307693,0.9142857142857141
256.0,0.0005,10.0,64.0,0.2,8.0,4.0,0.7647058823529411,0.75,0.8285714285714284
128.0,0.0005,10.0,32.0,0.3,4.0,4.0,0.7647058823529411,0.75,0.857142857142857
256.0,0.001,10.0,64.0,0.3,4.0,6.0,0.7647058823529411,0.75,0.8857142857142857
256.0,0.0005,20.0,32.0,0.3,8.0,2.0,0.7647058823529411,0.75,0.8142857142857143
256.0,0.0005,20.0,64.0,0.3,8.0,2.0,0.7647058823529411,0.75,0.8142857142857143
128.0,0.001,20.0,32.0,0.3,8.0,4.0,0.7647058823529411,0.75,0.8357142857142856
128.0,0.0005,20.0,32.0,0.2,8.0,2.0,0.7647058823529411,0.75,0.8285714285714285
128.0,0.0005,10.0,32.0,0.3,4.0,2.0,0.7647058823529411,0.75,0.8285714285714285
128.0,0.001,10.0,64.0,0.2,4.0,4.0,0.7647058823529411,0.75,0.8357142857142856
256.0,0.0005,10.0,64.0,0.2,4.0,4.0,0.7647058823529411,0.75,0.8285714285714285
128.0,0.001,20.0,32.0,0.2,4.0,6.0,0.7647058823529411,0.75,0.8285714285714285
128.0,0.0005,10.0,32.0,0.2,4.0,2.0,0.7647058823529411,0.7142857142857143,0.8
256.0,0.0005,10.0,64.0,0.3,4.0,4.0,0.7647058823529411,0.7142857142857143,0.7571428571428571
128.0,0.0005,20.0,64.0,0.2,8.0,4.0,0.7647058823529411,0.7142857142857143,0.8142857142857143
256.0,0.0005,10.0,32.0,0.2,8.0,4.0,0.7647058823529411,0.7142857142857143,0.7571428571428571
128.0,0.001,10.0,32.0,0.2,4.0,4.0,0.7647058823529411,0.7142857142857143,0.7428571428571429
128.0,0.001,10.0,32.0,0.2,4.0,2.0,0.7647058823529411,0.7142857142857143,0.7571428571428571
256.0,0.0005,20.0,64.0,0.2,8.0,2.0,0.7647058823529411,0.7142857142857143,0.8285714285714285
128.0,0.0005,20.0,64.0,0.3,4.0,2.0,0.7647058823529411,0.7142857142857143,0.7857142857142857
256.0,0.0005,10.0,32.0,0.2,4.0,2.0,0.7647058823529411,0.7142857142857143,0.8142857142857143
256.0,0.001,20.0,64.0,0.2,8.0,4.0,0.7647058823529411,0.7142857142857143,0.7642857142857142
256.0,0.0005,20.0,64.0,0.3,8.0,4.0,0.7647058823529411,0.7142857142857143,0.8357142857142856
256.0,0.0005,20.0,32.0,0.2,8.0,6.0,0.7647058823529411,0.7142857142857143,0.8285714285714285
256.0,0.001,10.0,32.0,0.3,8.0,6.0,0.7647058823529411,0.7142857142857143,0.8142857142857142
128.0,0.0005,10.0,64.0,0.3,8.0,2.0,0.7058823529411765,0.7058823529411765,0.8
128.0,0.0005,20.0,64.0,0.3,8.0,2.0,0.7058823529411765,0.7058823529411765,0.7857142857142857
128.0,0.0005,10.0,32.0,0.2,8.0,2.0,0.7058823529411765,0.7058823529411765,0.8
128.0,0.0005,10.0,64.0,0.2,8.0,6.0,0.6470588235294118,0.6666666666666666,0.7714285714285714
256.0,0.001,10.0,64.0,0.3,8.0,6.0,0.7647058823529411,0.6666666666666666,0.8428571428571427
256.0,0.0005,20.0,64.0,0.3,4.0,4.0,0.6470588235294118,0.6666666666666666,0.7571428571428571
128.0,0.001,10.0,32.0,0.2,8.0,6.0,0.6470588235294118,0.6666666666666666,0.7571428571428571
128.0,0.0005,20.0,64.0,0.3,4.0,4.0,0.7058823529411765,0.6666666666666666,0.7285714285714285
256.0,0.001,20.0,64.0,0.3,8.0,6.0,0.6470588235294118,0.6666666666666666,0.7928571428571429
128.0,0.001,20.0,32.0,0.2,8.0,6.0,0.7647058823529411,0.6666666666666666,0.9
256.0,0.0005,10.0,64.0,0.2,4.0,6.0,0.6470588235294118,0.6666666666666666,0.7571428571428571
256.0,0.001,20.0,64.0,0.3,4.0,6.0,0.7647058823529411,0.6666666666666666,0.9
256.0,0.0005,10.0,32.0,0.3,4.0,6.0,0.6470588235294118,0.6666666666666666,0.7857142857142857
128.0,0.0005,20.0,32.0,0.2,8.0,4.0,0.6470588235294118,0.6666666666666666,0.7571428571428571
256.0,0.001,10.0,64.0,0.2,4.0,6.0,0.6470588235294118,0.6666666666666666,0.7642857142857143
