hidden_dim,lr,epochs,batch_size,dropout,num_heads,num_layers,accuracy,f1_score,auc_roc
128.0,0.0005,10.0,32.0,0.2,8.0,6.0,0.7735849056603774,0.25,0.8
256.0,0.0005,20.0,64.0,0.2,8.0,6.0,0.7547169811320755,0.23529411764705882,0.7733333333333333
256.0,0.0005,10.0,32.0,0.3,8.0,4.0,0.7547169811320755,0.23529411764705882,0.84
128.0,0.0005,10.0,64.0,0.3,8.0,4.0,0.7358490566037735,0.2222222222222222,0.7866666666666667
128.0,0.0005,10.0,64.0,0.2,8.0,2.0,0.7169811320754716,0.21052631578947367,0.7733333333333333
128.0,0.0005,20.0,64.0,0.3,8.0,6.0,0.8490566037735849,0.2,0.7533333333333333
256.0,0.0005,20.0,64.0,0.3,8.0,4.0,0.6792452830188679,0.19047619047619047,0.7533333333333333
128.0,0.0005,20.0,32.0,0.2,4.0,4.0,0.8113207547169812,0.16666666666666666,0.7266666666666667
128.0,0.0005,20.0,64.0,0.2,8.0,6.0,0.8113207547169812,0.16666666666666666,0.6466666666666666
128.0,0.0005,20.0,32.0,0.3,4.0,6.0,0.6037735849056604,0.16,0.6666666666666666
128.0,0.0005,20.0,64.0,0.2,8.0,2.0,0.5849056603773585,0.15384615384615385,0.6000000000000001
128.0,0.0005,10.0,64.0,0.3,4.0,2.0,0.7735849056603774,0.14285714285714285,0.7133333333333333
128.0,0.0005,20.0,32.0,0.3,8.0,6.0,0.5283018867924528,0.13793103448275862,0.72
128.0,0.001,20.0,32.0,0.3,8.0,2.0,0.7547169811320755,0.13333333333333333,0.66
256.0,0.001,10.0,32.0,0.2,8.0,2.0,0.7358490566037735,0.125,0.6133333333333333
128.0,0.0005,20.0,64.0,0.3,8.0,4.0,0.7358490566037735,0.125,0.5933333333333334
128.0,0.0005,20.0,64.0,0.3,4.0,4.0,0.7169811320754716,0.11764705882352941,0.5333333333333333
256.0,0.0005,20.0,32.0,0.2,4.0,2.0,0.4339622641509434,0.11764705882352941,0.5800000000000001
128.0,0.0005,20.0,32.0,0.2,4.0,2.0,0.7169811320754716,0.11764705882352941,0.6666666666666666
128.0,0.001,20.0,64.0,0.3,4.0,2.0,0.7169811320754716,0.11764705882352941,0.5666666666666667
256.0,0.0005,20.0,32.0,0.3,8.0,4.0,0.4339622641509434,0.11764705882352941,0.5466666666666666
128.0,0.0005,20.0,64.0,0.2,4.0,6.0,0.6981132075471698,0.1111111111111111,0.54
128.0,0.001,10.0,32.0,0.2,4.0,6.0,0.6981132075471698,0.1111111111111111,0.5733333333333334
256.0,0.001,10.0,32.0,0.3,8.0,2.0,0.6981132075471698,0.1111111111111111,0.5733333333333333
128.0,0.001,10.0,32.0,0.2,8.0,4.0,0.6981132075471698,0.1111111111111111,0.5666666666666667
128.0,0.0005,20.0,64.0,0.2,8.0,4.0,0.37735849056603776,0.10810810810810811,0.6533333333333333
256.0,0.001,20.0,32.0,0.3,8.0,4.0,0.6792452830188679,0.10526315789473684,0.5599999999999999
128.0,0.001,10.0,64.0,0.2,4.0,6.0,0.6792452830188679,0.10526315789473684,0.5666666666666667
256.0,0.0005,20.0,32.0,0.2,4.0,4.0,0.3584905660377358,0.10526315789473684,0.5533333333333333
256.0,0.0005,10.0,32.0,0.3,4.0,2.0,0.6792452830188679,0.10526315789473684,0.52
128.0,0.001,10.0,32.0,0.3,8.0,4.0,0.6792452830188679,0.10526315789473684,0.5533333333333333
128.0,0.001,10.0,32.0,0.3,4.0,4.0,0.6792452830188679,0.10526315789473684,0.56
128.0,0.001,10.0,64.0,0.2,4.0,2.0,0.6792452830188679,0.10526315789473684,0.5533333333333333
256.0,0.0005,20.0,32.0,0.3,8.0,2.0,0.6792452830188679,0.10526315789473684,0.5466666666666666
128.0,0.0005,10.0,64.0,0.2,8.0,4.0,0.32075471698113206,0.1,0.38
128.0,0.0005,20.0,32.0,0.3,8.0,4.0,0.3018867924528302,0.0975609756097561,0.54
128.0,0.0005,10.0,64.0,0.2,8.0,6.0,0.2641509433962264,0.09302325581395349,0.52
256.0,0.0005,20.0,32.0,0.3,4.0,4.0,0.2641509433962264,0.09302325581395349,0.48666666666666664
256.0,0.001,10.0,32.0,0.3,8.0,4.0,0.6226415094339622,0.09090909090909091,0.5333333333333333
128.0,0.0005,20.0,32.0,0.3,4.0,4.0,0.24528301886792453,0.09090909090909091,0.52
128.0,0.0005,20.0,32.0,0.2,8.0,4.0,0.22641509433962265,0.08888888888888889,0.22666666666666666
128.0,0.0005,20.0,64.0,0.2,4.0,2.0,0.20754716981132076,0.08695652173913043,0.2733333333333333
256.0,0.0005,20.0,64.0,0.3,4.0,6.0,0.20754716981132076,0.08695652173913043,0.36666666666666664
128.0,0.001,20.0,64.0,0.3,8.0,6.0,0.20754716981132076,0.08695652173913043,0.29333333333333333
256.0,0.0005,20.0,32.0,0.3,4.0,6.0,0.18867924528301888,0.0851063829787234,0.42666666666666664
256.0,0.0005,20.0,32.0,0.2,8.0,4.0,0.18867924528301888,0.0851063829787234,0.3133333333333333
128.0,0.0005,20.0,32.0,0.2,8.0,6.0,0.18867924528301888,0.0851063829787234,0.48666666666666664
