hidden_dim,lr,epochs,batch_size,dropout,num_heads,num_layers,accuracy,f1_score,auc_roc
256.0,0.001,10.0,32.0,0.3,4.0,2.0,0.8809523809523809,0.9152542372881356,0.7691326530612245
256.0,0.001,10.0,32.0,0.2,4.0,2.0,0.8809523809523809,0.9122807017543859,0.8852040816326531
256.0,0.001,20.0,32.0,0.3,4.0,6.0,0.8571428571428571,0.8928571428571429,0.8890306122448979
128.0,0.001,10.0,64.0,0.3,4.0,6.0,0.8333333333333334,0.8813559322033898,0.8737244897959184
256.0,0.0005,10.0,64.0,0.3,4.0,6.0,0.8333333333333334,0.8771929824561403,0.8647959183673469
256.0,0.001,10.0,32.0,0.2,8.0,2.0,0.8333333333333334,0.8771929824561403,0.854591836734694
256.0,0.001,10.0,32.0,0.2,8.0,6.0,0.8095238095238095,0.8620689655172413,0.8112244897959184
256.0,0.0005,10.0,64.0,0.2,8.0,4.0,0.8095238095238095,0.8620689655172413,0.8048469387755103
256.0,0.0005,10.0,64.0,0.2,4.0,6.0,0.8095238095238095,0.8620689655172413,0.7831632653061225
128.0,0.0005,10.0,32.0,0.3,8.0,6.0,0.8095238095238095,0.8620689655172413,0.7678571428571429
128.0,0.0005,20.0,64.0,0.3,8.0,2.0,0.8095238095238095,0.8571428571428571,0.7716836734693877
256.0,0.0005,20.0,64.0,0.2,8.0,2.0,0.8095238095238095,0.8571428571428571,0.7346938775510204
256.0,0.001,10.0,64.0,0.3,4.0,6.0,0.7857142857142857,0.8571428571428571,0.735969387755102
256.0,0.0005,10.0,64.0,0.2,4.0,2.0,0.7857142857142857,0.8571428571428571,0.6670918367346939
256.0,0.001,20.0,32.0,0.2,4.0,2.0,0.7857142857142857,0.8524590163934426,0.8469387755102041
128.0,0.001,10.0,32.0,0.2,8.0,4.0,0.7857142857142857,0.8421052631578947,0.7436224489795918
128.0,0.0005,20.0,64.0,0.2,4.0,4.0,0.7857142857142857,0.8421052631578947,0.7410714285714286
256.0,0.001,20.0,32.0,0.2,8.0,6.0,0.7857142857142857,0.8421052631578947,0.7359693877551021
256.0,0.0005,10.0,32.0,0.2,8.0,4.0,0.7857142857142857,0.8421052631578947,0.7385204081632654
128.0,0.0005,10.0,64.0,0.2,4.0,4.0,0.7857142857142857,0.8421052631578947,0.7346938775510204
128.0,0.001,20.0,64.0,0.2,4.0,6.0,0.7857142857142857,0.8421052631578947,0.7551020408163266
256.0,0.0005,20.0,64.0,0.2,4.0,6.0,0.7857142857142857,0.8421052631578947,0.7487244897959184
256.0,0.0005,10.0,64.0,0.3,8.0,6.0,0.7857142857142857,0.8421052631578947,0.7257653061224489
256.0,0.001,10.0,32.0,0.3,8.0,4.0,0.7619047619047619,0.8387096774193549,0.653061224489796
256.0,0.001,20.0,64.0,0.3,4.0,4.0,0.7619047619047619,0.8387096774193549,0.7487244897959184
256.0,0.001,10.0,64.0,0.2,4.0,2.0,0.7857142857142857,0.8363636363636363,0.8724489795918369
128.0,0.0005,20.0,32.0,0.3,4.0,4.0,0.7619047619047619,0.8275862068965517,0.7168367346938775
256.0,0.0005,20.0,32.0,0.3,4.0,4.0,0.7619047619047619,0.8275862068965517,0.7232142857142857
128.0,0.0005,10.0,64.0,0.2,4.0,6.0,0.7619047619047619,0.8275862068965517,0.6556122448979592
128.0,0.001,20.0,32.0,0.3,4.0,6.0,0.7619047619047619,0.8275862068965517,0.7334183673469388
256.0,0.0005,20.0,32.0,0.3,4.0,6.0,0.7619047619047619,0.8275862068965517,0.7244897959183674
128.0,0.001,10.0,32.0,0.3,8.0,4.0,0.7142857142857143,0.8181818181818182,0.6823979591836734
128.0,0.0005,10.0,64.0,0.2,8.0,6.0,0.7142857142857143,0.8181818181818182,0.6071428571428572
256.0,0.0005,10.0,32.0,0.3,8.0,4.0,0.7142857142857143,0.8181818181818182,0.6428571428571429
128.0,0.0005,20.0,64.0,0.2,8.0,4.0,0.7142857142857143,0.8181818181818182,0.6352040816326531
128.0,0.0005,20.0,32.0,0.3,8.0,4.0,0.7142857142857143,0.8181818181818182,0.6772959183673469
256.0,0.001,20.0,32.0,0.3,8.0,4.0,0.7142857142857143,0.8181818181818182,0.7104591836734694
256.0,0.0005,20.0,32.0,0.3,8.0,4.0,0.7142857142857143,0.8181818181818182,0.6479591836734695
128.0,0.001,20.0,32.0,0.3,8.0,4.0,0.7142857142857143,0.8181818181818182,0.6887755102040817
256.0,0.0005,20.0,32.0,0.2,8.0,4.0,0.7142857142857143,0.8181818181818182,0.6007653061224489
128.0,0.001,20.0,64.0,0.3,8.0,6.0,0.7142857142857143,0.8181818181818182,0.6747448979591837
128.0,0.0005,10.0,64.0,0.2,8.0,4.0,0.7142857142857143,0.8181818181818182,0.7142857142857143
256.0,0.001,10.0,64.0,0.3,8.0,4.0,0.7142857142857143,0.8181818181818182,0.6454081632653061
256.0,0.001,20.0,32.0,0.2,8.0,4.0,0.7142857142857143,0.8181818181818182,0.6147959183673469
128.0,0.0005,20.0,32.0,0.2,8.0,4.0,0.7142857142857143,0.8181818181818182,0.7193877551020409
128.0,0.001,20.0,32.0,0.2,8.0,4.0,0.7142857142857143,0.8181818181818182,0.7244897959183673
128.0,0.0005,20.0,64.0,0.3,8.0,6.0,0.7142857142857143,0.8181818181818182,0.6568877551020408
256.0,0.001,10.0,32.0,0.2,8.0,4.0,0.7142857142857143,0.8181818181818182,0.5752551020408163
256.0,0.0005,20.0,64.0,0.3,4.0,4.0,0.7142857142857143,0.8181818181818182,0.6938775510204082
256.0,0.001,20.0,64.0,0.3,8.0,6.0,0.7142857142857143,0.8181818181818182,0.6466836734693877
128.0,0.0005,10.0,64.0,0.3,8.0,4.0,0.7142857142857143,0.8181818181818182,0.6173469387755103
128.0,0.001,10.0,32.0,0.2,4.0,6.0,0.7142857142857143,0.8181818181818182,0.6683673469387755
128.0,0.0005,20.0,64.0,0.3,8.0,4.0,0.7142857142857143,0.8181818181818182,0.6785714285714286
256.0,0.0005,10.0,32.0,0.3,4.0,6.0,0.7142857142857143,0.8181818181818182,0.6760204081632654
256.0,0.001,10.0,64.0,0.2,8.0,6.0,0.7142857142857143,0.8181818181818182,0.6186224489795918
128.0,0.0005,20.0,32.0,0.2,8.0,6.0,0.7142857142857143,0.8181818181818182,0.6479591836734695
256.0,0.0005,10.0,64.0,0.2,8.0,6.0,0.7142857142857143,0.8181818181818182,0.6568877551020408
128.0,0.0005,20.0,64.0,0.2,8.0,6.0,0.7142857142857143,0.8181818181818182,0.6721938775510204
256.0,0.001,20.0,64.0,0.2,8.0,6.0,0.7142857142857143,0.8181818181818182,0.659438775510204
128.0,0.0005,10.0,64.0,0.3,4.0,6.0,0.7142857142857143,0.8181818181818182,0.6568877551020408
256.0,0.0005,20.0,64.0,0.2,8.0,6.0,0.7142857142857143,0.8181818181818182,0.625
128.0,0.001,10.0,32.0,0.3,8.0,6.0,0.7142857142857143,0.8181818181818182,0.6811224489795918
128.0,0.0005,20.0,32.0,0.3,4.0,6.0,0.7142857142857143,0.8181818181818182,0.6900510204081632
256.0,0.0005,10.0,32.0,0.3,8.0,6.0,0.7142857142857143,0.8181818181818182,0.6785714285714285
128.0,0.0005,10.0,32.0,0.3,4.0,6.0,0.7142857142857143,0.8181818181818182,0.6811224489795918
256.0,0.0005,20.0,64.0,0.3,8.0,4.0,0.7142857142857143,0.8181818181818182,0.6556122448979592
128.0,0.0005,20.0,32.0,0.3,8.0,6.0,0.7142857142857143,0.8181818181818182,0.6785714285714286
128.0,0.0005,20.0,64.0,0.2,4.0,6.0,0.7142857142857143,0.8181818181818182,0.6951530612244898
128.0,0.001,10.0,64.0,0.3,8.0,6.0,0.7142857142857143,0.8181818181818182,0.6096938775510204
128.0,0.001,10.0,64.0,0.2,4.0,6.0,0.7142857142857143,0.8181818181818182,0.7142857142857143
256.0,0.0005,20.0,32.0,0.2,4.0,6.0,0.7142857142857143,0.8181818181818182,0.6977040816326531
