hidden_dim,lr,epochs,batch_size,dropout,num_heads,num_layers,accuracy,f1_score,auc_roc
256.0,0.001,10.0,32.0,0.2,8.0,4.0,0.875,0.9302325581395349,0.6349206349206349
128.0,0.001,10.0,32.0,0.2,4.0,2.0,0.8333333333333334,0.9090909090909091,0.22222222222222224
128.0,0.001,20.0,32.0,0.2,4.0,6.0,0.8333333333333334,0.9090909090909091,0.31746031746031744
256.0,0.0005,10.0,64.0,0.3,8.0,4.0,0.8333333333333334,0.9090909090909091,0.3015873015873016
128.0,0.001,20.0,64.0,0.3,8.0,4.0,0.8333333333333334,0.9090909090909091,0.380952380952381
128.0,0.0005,20.0,64.0,0.3,8.0,4.0,0.8333333333333334,0.9090909090909091,0.3015873015873016
256.0,0.001,20.0,64.0,0.3,8.0,4.0,0.8333333333333334,0.9090909090909091,0.34920634920634924
256.0,0.0005,20.0,64.0,0.3,8.0,4.0,0.8333333333333334,0.9090909090909091,0.3015873015873016
128.0,0.001,10.0,32.0,0.2,4.0,6.0,0.8333333333333334,0.9090909090909091,0.380952380952381
128.0,0.0005,10.0,32.0,0.2,4.0,6.0,0.8333333333333334,0.9090909090909091,0.2698412698412699
256.0,0.001,10.0,32.0,0.2,4.0,6.0,0.8333333333333334,0.9090909090909091,0.3015873015873016
256.0,0.0005,10.0,32.0,0.2,4.0,6.0,0.8333333333333334,0.9090909090909091,0.31746031746031744
128.0,0.0005,20.0,32.0,0.2,4.0,6.0,0.8333333333333334,0.9090909090909091,0.2698412698412699
128.0,0.0005,10.0,64.0,0.3,8.0,4.0,0.8333333333333334,0.9090909090909091,0.2698412698412699
256.0,0.001,20.0,32.0,0.2,4.0,6.0,0.8333333333333334,0.9090909090909091,0.39682539682539686
256.0,0.0005,20.0,32.0,0.2,4.0,6.0,0.8333333333333334,0.9090909090909091,0.41269841269841273
128.0,0.001,10.0,64.0,0.2,4.0,6.0,0.8333333333333334,0.9090909090909091,0.33333333333333337
128.0,0.0005,10.0,64.0,0.2,4.0,6.0,0.8333333333333334,0.9090909090909091,0.2698412698412699
256.0,0.001,10.0,64.0,0.2,4.0,6.0,0.8333333333333334,0.9090909090909091,0.3650793650793651
256.0,0.0005,10.0,64.0,0.2,4.0,6.0,0.8333333333333334,0.9090909090909091,0.33333333333333337
128.0,0.001,20.0,64.0,0.2,4.0,6.0,0.8333333333333334,0.9090909090909091,0.34920634920634924
128.0,0.0005,20.0,64.0,0.2,4.0,6.0,0.8333333333333334,0.9090909090909091,0.3015873015873016
256.0,0.001,20.0,64.0,0.2,4.0,6.0,0.8333333333333334,0.9090909090909091,0.39682539682539686
256.0,0.001,10.0,64.0,0.3,8.0,4.0,0.8333333333333334,0.9090909090909091,0.3650793650793651
128.0,0.001,10.0,64.0,0.3,8.0,4.0,0.8333333333333334,0.9090909090909091,0.39682539682539686
128.0,0.0005,10.0,32.0,0.2,4.0,2.0,0.8333333333333334,0.9090909090909091,0.380952380952381
128.0,0.001,20.0,64.0,0.2,8.0,4.0,0.8333333333333334,0.9090909090909091,0.33333333333333337
256.0,0.0005,10.0,32.0,0.2,8.0,4.0,0.8333333333333334,0.9090909090909091,0.34920634920634924
128.0,0.001,20.0,32.0,0.2,8.0,4.0,0.8333333333333334,0.9090909090909091,0.2857142857142857
128.0,0.0005,20.0,32.0,0.2,8.0,4.0,0.8333333333333334,0.9090909090909091,0.2698412698412699
256.0,0.001,20.0,32.0,0.2,8.0,4.0,0.8333333333333334,0.9090909090909091,0.380952380952381
256.0,0.0005,20.0,32.0,0.2,8.0,4.0,0.8333333333333334,0.9090909090909091,0.3650793650793651
128.0,0.001,10.0,64.0,0.2,8.0,4.0,0.8333333333333334,0.9090909090909091,0.380952380952381
