hidden_dim,lr,epochs,batch_size,dropout,num_heads,num_layers,accuracy,f1_score,auc_roc
256.0,0.0005,20.0,64.0,0.3,8.0,6.0,0.8518518518518519,0.9047619047619048,0.8180112570356473
256.0,0.0005,20.0,32.0,0.2,4.0,2.0,0.8518518518518519,0.9047619047619048,0.848968105065666
256.0,0.001,20.0,32.0,0.2,8.0,2.0,0.8333333333333334,0.8941176470588236,0.7579737335834897
256.0,0.0005,20.0,32.0,0.3,4.0,2.0,0.8333333333333334,0.8941176470588236,0.7664165103189493
256.0,0.001,20.0,64.0,0.3,4.0,6.0,0.8333333333333334,0.8941176470588236,0.8170731707317074
256.0,0.001,20.0,32.0,0.2,4.0,2.0,0.8333333333333334,0.8941176470588236,0.7711069418386491
128.0,0.0005,20.0,64.0,0.2,8.0,4.0,0.8333333333333334,0.8941176470588236,0.7954971857410882
128.0,0.001,20.0,64.0,0.3,4.0,2.0,0.8333333333333334,0.8941176470588236,0.7870544090056285
256.0,0.001,20.0,32.0,0.3,8.0,4.0,0.8333333333333334,0.891566265060241,0.6857410881801126
128.0,0.001,10.0,32.0,0.3,8.0,4.0,0.8333333333333334,0.891566265060241,0.7607879924953095
256.0,0.0005,10.0,32.0,0.3,8.0,4.0,0.8333333333333334,0.891566265060241,0.774859287054409
128.0,0.001,20.0,32.0,0.3,8.0,4.0,0.8333333333333334,0.891566265060241,0.8377110694183865
128.0,0.0005,10.0,64.0,0.3,8.0,4.0,0.8333333333333334,0.891566265060241,0.75046904315197
256.0,0.0005,20.0,32.0,0.3,8.0,4.0,0.8333333333333334,0.891566265060241,0.8123827392120074
128.0,0.001,10.0,64.0,0.3,8.0,4.0,0.8333333333333334,0.891566265060241,0.7626641651031896
256.0,0.001,10.0,64.0,0.3,8.0,4.0,0.8333333333333334,0.891566265060241,0.7195121951219512
256.0,0.0005,10.0,64.0,0.3,8.0,4.0,0.8333333333333334,0.891566265060241,0.7889305816135084
128.0,0.0005,20.0,64.0,0.3,8.0,4.0,0.8333333333333334,0.891566265060241,0.7861163227016885
256.0,0.001,20.0,64.0,0.3,8.0,4.0,0.8333333333333334,0.891566265060241,0.8133208255159474
256.0,0.0005,20.0,64.0,0.3,8.0,4.0,0.8333333333333334,0.891566265060241,0.8339587242026267
256.0,0.0005,20.0,64.0,0.2,8.0,4.0,0.8333333333333334,0.891566265060241,0.8686679174484052
128.0,0.001,20.0,64.0,0.2,8.0,4.0,0.8333333333333334,0.891566265060241,0.7973733583489682
256.0,0.001,10.0,32.0,0.2,4.0,6.0,0.8333333333333334,0.891566265060241,0.8339587242026266
128.0,0.0005,10.0,64.0,0.2,8.0,4.0,0.8333333333333334,0.891566265060241,0.7739212007504691
128.0,0.001,10.0,32.0,0.3,4.0,4.0,0.8333333333333334,0.891566265060241,0.724202626641651
128.0,0.0005,10.0,32.0,0.3,4.0,4.0,0.8333333333333334,0.891566265060241,0.7420262664165103
256.0,0.0005,10.0,32.0,0.3,4.0,4.0,0.8333333333333334,0.891566265060241,0.7326454033771108
128.0,0.0005,20.0,32.0,0.3,4.0,4.0,0.8333333333333334,0.891566265060241,0.7560975609756097
256.0,0.001,20.0,32.0,0.3,4.0,4.0,0.8333333333333334,0.891566265060241,0.6913696060037524
256.0,0.0005,20.0,32.0,0.3,4.0,4.0,0.8333333333333334,0.891566265060241,0.8217636022514071
128.0,0.001,10.0,64.0,0.3,4.0,4.0,0.8333333333333334,0.891566265060241,0.7936210131332082
128.0,0.0005,10.0,64.0,0.3,4.0,4.0,0.8333333333333334,0.891566265060241,0.772045028142589
256.0,0.0005,10.0,64.0,0.3,4.0,4.0,0.8333333333333334,0.891566265060241,0.74765478424015
128.0,0.0005,20.0,64.0,0.3,4.0,4.0,0.8333333333333334,0.891566265060241,0.7823639774859288
256.0,0.001,20.0,64.0,0.3,4.0,4.0,0.8333333333333334,0.891566265060241,0.7457786116322701
256.0,0.0005,20.0,64.0,0.3,4.0,4.0,0.8333333333333334,0.891566265060241,0.8639774859287055
128.0,0.0005,10.0,32.0,0.2,4.0,2.0,0.8333333333333334,0.891566265060241,0.7692307692307693
128.0,0.001,20.0,32.0,0.2,8.0,4.0,0.8333333333333334,0.891566265060241,0.7166979362101313
128.0,0.0005,20.0,32.0,0.2,8.0,4.0,0.8333333333333334,0.891566265060241,0.7476547842401501
128.0,0.0005,10.0,32.0,0.2,4.0,6.0,0.8333333333333334,0.891566265060241,0.7842401500938087
128.0,0.001,20.0,64.0,0.2,4.0,6.0,0.8333333333333334,0.891566265060241,0.6538461538461539
128.0,0.001,20.0,32.0,0.2,4.0,6.0,0.8333333333333334,0.891566265060241,0.7711069418386491
128.0,0.001,10.0,32.0,0.3,8.0,6.0,0.8333333333333334,0.891566265060241,0.7560975609756098
256.0,0.001,20.0,32.0,0.2,8.0,6.0,0.8333333333333334,0.891566265060241,0.7467166979362101
256.0,0.0005,20.0,32.0,0.2,8.0,6.0,0.8333333333333334,0.891566265060241,0.8198874296435272
128.0,0.001,10.0,64.0,0.2,8.0,6.0,0.8333333333333334,0.891566265060241,0.7795497185741087
128.0,0.0005,20.0,64.0,0.2,8.0,6.0,0.8333333333333334,0.891566265060241,0.7711069418386491
256.0,0.001,20.0,64.0,0.2,8.0,6.0,0.8333333333333334,0.891566265060241,0.799249530956848
256.0,0.0005,20.0,64.0,0.2,8.0,6.0,0.8333333333333334,0.891566265060241,0.7954971857410881
128.0,0.001,20.0,32.0,0.3,8.0,6.0,0.8333333333333334,0.891566265060241,0.7861163227016885
256.0,0.0005,20.0,32.0,0.2,4.0,6.0,0.8333333333333334,0.891566265060241,0.8095684803001877
128.0,0.0005,20.0,32.0,0.3,8.0,6.0,0.8333333333333334,0.891566265060241,0.8020637898686679
256.0,0.0005,20.0,32.0,0.3,8.0,6.0,0.8333333333333334,0.891566265060241,0.7607879924953096
128.0,0.001,10.0,64.0,0.3,8.0,6.0,0.8333333333333334,0.891566265060241,0.773921200750469
128.0,0.0005,10.0,64.0,0.3,8.0,6.0,0.8333333333333334,0.891566265060241,0.7654784240150094
