depth,dim,heads,dropout,ffn_d_hidden,residual_dropout,n_blocks,d_token,accuracy,f1_score,precision,recall,auc_roc
5.0,64.0,2.0,0.2,6.0,0.0,2.0,8.0,0.5507246376811594,0.6736842105263158,0.6037735849056604,0.7619047619047619,0.455026455026455
5.0,64.0,4.0,0.1,6.0,0.0,2.0,8.0,0.5362318840579711,0.6666666666666666,0.5925925925925926,0.7619047619047619,0.45149911816578486
5.0,64.0,4.0,0.1,8.0,0.0,2.0,8.0,0.5217391304347826,0.6292134831460674,0.5957446808510638,0.6666666666666666,0.46384479717813054
3.0,64.0,4.0,0.2,8.0,0.0,2.0,8.0,0.5217391304347826,0.6292134831460674,0.5957446808510638,0.6666666666666666,0.46825396825396826
5.0,64.0,2.0,0.2,8.0,0.1,2.0,8.0,0.5072463768115942,0.6136363636363636,0.5869565217391305,0.6428571428571429,0.46825396825396826
5.0,32.0,2.0,0.1,6.0,0.0,2.0,8.0,0.4927536231884058,0.5977011494252874,0.5777777777777777,0.6190476190476191,0.4541446208112875
3.0,32.0,4.0,0.3,8.0,0.0,2.0,8.0,0.4782608695652174,0.5813953488372093,0.5681818181818182,0.5952380952380952,0.4585537918871252
3.0,32.0,2.0,0.2,6.0,0.1,2.0,8.0,0.4782608695652174,0.5813953488372093,0.5681818181818182,0.5952380952380952,0.46825396825396826
3.0,32.0,4.0,0.2,6.0,0.1,2.0,8.0,0.4782608695652174,0.5813953488372093,0.5681818181818182,0.5952380952380952,0.4656084656084656
5.0,32.0,2.0,0.1,6.0,0.1,2.0,8.0,0.4927536231884058,0.5679012345679012,0.5897435897435898,0.5476190476190477,0.46384479717813054
5.0,64.0,4.0,0.3,4.0,0.1,2.0,8.0,0.4782608695652174,0.5609756097560976,0.575,0.5476190476190477,0.4682539682539683
3.0,32.0,4.0,0.1,6.0,0.1,2.0,8.0,0.4782608695652174,0.5609756097560976,0.575,0.5476190476190477,0.46119929453262787
5.0,64.0,2.0,0.3,4.0,0.0,2.0,8.0,0.4782608695652174,0.55,0.5789473684210527,0.5238095238095238,0.46472663139329806
5.0,32.0,4.0,0.2,4.0,0.0,2.0,8.0,0.463768115942029,0.5432098765432098,0.5641025641025641,0.5238095238095238,0.46649029982363316
5.0,32.0,2.0,0.3,6.0,0.0,2.0,8.0,0.463768115942029,0.5316455696202531,0.5675675675675675,0.5,0.4585537918871252
3.0,64.0,4.0,0.3,6.0,0.1,2.0,8.0,0.463768115942029,0.5316455696202531,0.5675675675675675,0.5,0.4735449735449736
5.0,32.0,4.0,0.3,4.0,0.1,2.0,8.0,0.463768115942029,0.5316455696202531,0.5675675675675675,0.5,0.46649029982363327
3.0,32.0,4.0,0.1,8.0,0.1,2.0,8.0,0.463768115942029,0.5316455696202531,0.5675675675675675,0.5,0.47442680776014107
