depth,dim,heads,dropout,ffn_d_hidden,residual_dropout,n_blocks,d_token,accuracy,f1_score,precision,recall,auc_roc
3.0,32.0,2.0,0.1,4.0,0.0,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.458128078817734
3.0,64.0,2.0,0.1,4.0,0.0,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.45320197044334976
3.0,32.0,4.0,0.3,4.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.5073891625615763
3.0,64.0,4.0,0.3,4.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.6009852216748769
5.0,32.0,4.0,0.3,4.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.6354679802955665
5.0,64.0,4.0,0.3,4.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.4729064039408867
3.0,32.0,2.0,0.1,6.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.5714285714285714
3.0,64.0,2.0,0.1,6.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.5270935960591133
5.0,32.0,2.0,0.1,6.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.5566502463054187
5.0,64.0,2.0,0.1,6.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.47290640394088673
3.0,32.0,4.0,0.1,6.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.6108374384236454
3.0,64.0,4.0,0.1,6.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.6995073891625616
5.0,32.0,4.0,0.1,6.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.4088669950738917
5.0,64.0,4.0,0.1,6.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.5862068965517242
3.0,32.0,2.0,0.2,6.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.45320197044334976
3.0,64.0,2.0,0.2,6.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.3990147783251231
5.0,32.0,2.0,0.2,6.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.4778325123152709
5.0,64.0,2.0,0.3,4.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.4482758620689655
5.0,32.0,2.0,0.3,4.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.5960591133004927
3.0,64.0,2.0,0.3,4.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.6551724137931034
3.0,32.0,2.0,0.2,4.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.4236453201970443
5.0,32.0,2.0,0.1,4.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.33990147783251234
5.0,64.0,2.0,0.1,4.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.6354679802955665
3.0,32.0,4.0,0.1,4.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.6600985221674878
3.0,64.0,4.0,0.1,4.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.541871921182266
5.0,32.0,4.0,0.1,4.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.6157635467980296
5.0,64.0,4.0,0.1,4.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.33990147783251234
3.0,64.0,2.0,0.2,4.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.6206896551724137
3.0,32.0,2.0,0.3,4.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.6847290640394088
5.0,32.0,2.0,0.2,4.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.645320197044335
5.0,64.0,2.0,0.2,4.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.4482758620689655
3.0,32.0,4.0,0.2,4.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.541871921182266
3.0,64.0,4.0,0.2,4.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.6403940886699507
5.0,32.0,4.0,0.2,4.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.6600985221674878
5.0,64.0,4.0,0.2,4.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.6206896551724138
5.0,64.0,2.0,0.2,6.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.49261083743842365
3.0,32.0,4.0,0.2,6.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.4236453201970443
3.0,64.0,4.0,0.2,6.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.5270935960591133
5.0,64.0,4.0,0.2,8.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.5665024630541872
3.0,64.0,2.0,0.2,8.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.541871921182266
5.0,32.0,2.0,0.2,8.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.6600985221674877
5.0,64.0,2.0,0.2,8.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.5566502463054187
3.0,32.0,4.0,0.2,8.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.4630541871921182
3.0,64.0,4.0,0.2,8.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.5221674876847291
5.0,32.0,4.0,0.2,8.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.5221674876847291
3.0,32.0,2.0,0.3,8.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.4088669950738917
5.0,64.0,4.0,0.1,8.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.645320197044335
3.0,64.0,2.0,0.3,8.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.6009852216748769
5.0,32.0,2.0,0.3,8.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.6108374384236452
5.0,64.0,2.0,0.3,8.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.6305418719211823
3.0,32.0,4.0,0.3,8.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.40394088669950745
3.0,64.0,4.0,0.3,8.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.40394088669950745
5.0,32.0,4.0,0.3,8.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.7093596059113301
3.0,32.0,2.0,0.2,8.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.5566502463054187
5.0,32.0,4.0,0.1,8.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.5960591133004925
5.0,32.0,4.0,0.2,6.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.5369458128078818
3.0,64.0,4.0,0.3,6.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.5467980295566501
5.0,64.0,4.0,0.2,6.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.4285714285714286
3.0,32.0,2.0,0.3,6.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.5123152709359605
3.0,64.0,2.0,0.3,6.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.5615763546798029
5.0,32.0,2.0,0.3,6.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.3891625615763547
5.0,64.0,2.0,0.3,6.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.6699507389162561
3.0,32.0,4.0,0.3,6.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.5123152709359606
5.0,32.0,4.0,0.3,6.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.5763546798029556
3.0,64.0,4.0,0.1,8.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.6157635467980296
5.0,64.0,4.0,0.3,6.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.6502463054187192
3.0,32.0,2.0,0.1,8.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.541871921182266
3.0,64.0,2.0,0.1,8.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.5615763546798029
5.0,32.0,2.0,0.1,8.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.6305418719211822
5.0,64.0,2.0,0.1,8.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.5960591133004925
3.0,32.0,4.0,0.1,8.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.4630541871921182
3.0,64.0,2.0,0.1,4.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.7192118226600985
3.0,32.0,2.0,0.1,4.0,0.1,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.5566502463054187
5.0,64.0,4.0,0.3,8.0,0.0,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.43842364532019706
5.0,32.0,2.0,0.1,6.0,0.0,2.0,8.0,0.8055555555555556,0.0,0.0,0.0,0.5960591133004925
