hidden_dim,num_blocks,dropout,lr,batch_size,epochs,accuracy,f1_score,precision,recall,auc_roc
32.0,1.0,0.2,0.0005,16.0,50.0,0.9,0.9,0.9,0.9,0.8928571428571429
32.0,5.0,0.2,0.0005,32.0,10.0,0.9,0.8933333333333333,0.9125,0.9,0.8928571428571428
32.0,5.0,0.0,0.0005,16.0,10.0,0.9,0.8933333333333333,0.9125,0.9,0.7619047619047619
64.0,5.0,0.0,0.0005,8.0,50.0,0.9,0.8933333333333333,0.9125,0.9,0.8928571428571429
128.0,1.0,0.0,0.0005,32.0,50.0,0.9,0.8933333333333333,0.9125,0.9,0.75
32.0,1.0,0.2,0.001,16.0,25.0,0.9,0.8933333333333333,0.9125,0.9,0.7619047619047619
128.0,5.0,0.2,0.001,16.0,50.0,0.85,0.852991452991453,0.8604395604395604,0.85,0.8452380952380952
128.0,3.0,0.1,0.001,8.0,10.0,0.85,0.8457680250783699,0.8466666666666667,0.85,0.8452380952380952
64.0,5.0,0.2,0.01,32.0,25.0,0.85,0.8457680250783699,0.8466666666666667,0.85,0.7738095238095238
32.0,1.0,0.2,0.01,8.0,10.0,0.85,0.8457680250783699,0.8466666666666667,0.85,0.7380952380952381
64.0,5.0,0.1,0.01,32.0,10.0,0.85,0.8457680250783699,0.8466666666666667,0.85,0.869047619047619
128.0,1.0,0.0,0.001,16.0,25.0,0.85,0.8457680250783699,0.8466666666666667,0.85,0.7023809523809524
64.0,5.0,0.1,0.001,32.0,50.0,0.85,0.8457680250783699,0.8466666666666667,0.85,0.7619047619047619
32.0,1.0,0.2,0.0005,16.0,10.0,0.85,0.8457680250783699,0.8466666666666667,0.85,0.7142857142857143
128.0,1.0,0.1,0.0005,32.0,50.0,0.85,0.8457680250783699,0.8466666666666667,0.85,0.7738095238095237
64.0,5.0,0.0,0.001,16.0,10.0,0.85,0.832258064516129,0.8764705882352942,0.85,0.8214285714285715
32.0,5.0,0.1,0.0005,8.0,10.0,0.85,0.832258064516129,0.8764705882352942,0.85,0.8333333333333333
64.0,3.0,0.2,0.0005,16.0,50.0,0.85,0.832258064516129,0.8764705882352942,0.85,0.7857142857142857
32.0,5.0,0.2,0.0005,8.0,10.0,0.85,0.832258064516129,0.8764705882352942,0.85,0.7619047619047619
64.0,3.0,0.0,0.01,8.0,25.0,0.8,0.8065934065934066,0.8291666666666666,0.8,0.7857142857142857
32.0,1.0,0.2,0.01,32.0,50.0,0.8,0.8,0.8,0.8,0.7976190476190477
32.0,3.0,0.0,0.001,32.0,50.0,0.8,0.8,0.8,0.8,0.6785714285714286
32.0,1.0,0.2,0.001,8.0,50.0,0.8,0.8,0.8,0.8,0.8095238095238095
128.0,5.0,0.0,0.001,8.0,50.0,0.8,0.8,0.8,0.8,0.8214285714285714
32.0,3.0,0.1,0.0005,16.0,10.0,0.8,0.7866666666666666,0.79375,0.8,0.7619047619047619
128.0,1.0,0.0,0.0005,8.0,25.0,0.8,0.7866666666666666,0.79375,0.8,0.8571428571428571
64.0,1.0,0.2,0.0005,8.0,50.0,0.8,0.7866666666666666,0.79375,0.8,0.869047619047619
128.0,5.0,0.1,0.01,8.0,10.0,0.8,0.7866666666666666,0.79375,0.8,0.5833333333333334
128.0,3.0,0.0,0.001,16.0,25.0,0.8,0.7866666666666666,0.79375,0.8,0.7857142857142857
64.0,5.0,0.2,0.0005,8.0,10.0,0.8,0.7866666666666666,0.79375,0.8,0.9166666666666666
32.0,3.0,0.0,0.01,32.0,25.0,0.8,0.7866666666666666,0.79375,0.8,0.8571428571428571
32.0,3.0,0.2,0.0005,16.0,10.0,0.8,0.7625,0.8444444444444444,0.8,0.7261904761904762
