hidden_dim,num_blocks,dropout,lr,batch_size,epochs,accuracy,f1_score,precision,recall,auc_roc
128.0,3.0,0.1,0.0005,32.0,50.0,0.9761904761904762,0.9763177998472115,0.9775910364145659,0.9761904761904762,0.9903846153846154
128.0,5.0,0.0,0.001,32.0,50.0,0.9523809523809523,0.952829131652661,0.9576719576719577,0.9523809523809523,0.9927884615384616
128.0,1.0,0.2,0.001,32.0,10.0,0.9523809523809523,0.952829131652661,0.9576719576719577,0.9523809523809523,0.9807692307692308
128.0,3.0,0.0,0.0005,32.0,50.0,0.9523809523809523,0.952829131652661,0.9576719576719577,0.9523809523809523,0.9927884615384616
128.0,3.0,0.1,0.001,16.0,50.0,0.9523809523809523,0.952829131652661,0.9576719576719577,0.9523809523809523,0.9855769230769231
64.0,1.0,0.2,0.001,32.0,50.0,0.9523809523809523,0.9516754850088183,0.95578231292517,0.9523809523809523,0.9927884615384616
64.0,1.0,0.1,0.0005,32.0,25.0,0.9523809523809523,0.9516754850088183,0.95578231292517,0.9523809523809523,0.9855769230769231
128.0,5.0,0.1,0.0005,32.0,50.0,0.9523809523809523,0.9516754850088183,0.95578231292517,0.9523809523809523,0.9831730769230769
128.0,1.0,0.1,0.0005,16.0,50.0,0.9285714285714286,0.9294460641399416,0.9398496240601504,0.9285714285714286,0.9927884615384616
128.0,5.0,0.2,0.0005,32.0,50.0,0.9285714285714286,0.9294460641399416,0.9398496240601504,0.9285714285714286,0.9783653846153846
64.0,1.0,0.1,0.001,8.0,50.0,0.9285714285714286,0.9289533995416348,0.9304201680672269,0.9285714285714286,0.9807692307692308
128.0,5.0,0.2,0.001,16.0,50.0,0.9285714285714286,0.9289533995416348,0.9304201680672269,0.9285714285714286,0.9735576923076923
32.0,1.0,0.0,0.001,8.0,50.0,0.9285714285714286,0.9289533995416348,0.9304201680672269,0.9285714285714286,0.9855769230769231
128.0,1.0,0.1,0.0005,32.0,50.0,0.9047619047619048,0.9060846560846562,0.9238095238095237,0.9047619047619048,0.9711538461538461
128.0,5.0,0.1,0.0005,32.0,25.0,0.9047619047619048,0.9060846560846562,0.9238095238095237,0.9047619047619048,0.9759615384615384
128.0,3.0,0.2,0.001,16.0,50.0,0.9047619047619048,0.9060846560846562,0.9238095238095237,0.9047619047619048,0.9735576923076923
64.0,1.0,0.0,0.01,16.0,50.0,0.9047619047619048,0.9060846560846562,0.9238095238095237,0.9047619047619048,0.9591346153846154
128.0,1.0,0.0,0.001,16.0,50.0,0.9047619047619048,0.9060846560846562,0.9238095238095237,0.9047619047619048,0.920673076923077
64.0,5.0,0.1,0.001,32.0,50.0,0.9047619047619048,0.9056582633053222,0.9107142857142857,0.9047619047619048,0.9759615384615384
128.0,1.0,0.2,0.001,32.0,50.0,0.9047619047619048,0.9056582633053222,0.9107142857142857,0.9047619047619048,0.9663461538461539
64.0,1.0,0.0,0.0005,32.0,50.0,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9663461538461539
128.0,5.0,0.2,0.0005,32.0,25.0,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9567307692307692
64.0,1.0,0.0,0.0005,8.0,50.0,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9302884615384616
128.0,3.0,0.2,0.0005,32.0,50.0,0.9047619047619048,0.9033509700176365,0.9064625850340136,0.9047619047619048,0.9663461538461539
128.0,3.0,0.2,0.001,32.0,25.0,0.9047619047619048,0.9033509700176365,0.9064625850340136,0.9047619047619048,0.9447115384615385
128.0,3.0,0.1,0.001,32.0,25.0,0.9047619047619048,0.9033509700176365,0.9064625850340136,0.9047619047619048,0.9639423076923077
64.0,1.0,0.0,0.001,16.0,50.0,0.9047619047619048,0.9033509700176365,0.9064625850340136,0.9047619047619048,0.9831730769230769
32.0,1.0,0.0,0.001,16.0,25.0,0.9047619047619048,0.9033509700176365,0.9064625850340136,0.9047619047619048,0.9711538461538461
