hidden_dim,num_blocks,dropout,lr,batch_size,epochs,accuracy,f1_score,precision,recall,auc_roc
128.0,3.0,0.2,0.01,8.0,25.0,0.9859154929577465,0.9858315989868188,0.986202931876976,0.9859154929577465,0.9827898550724637
128.0,1.0,0.0,0.0005,16.0,50.0,0.9859154929577465,0.9858315989868188,0.986202931876976,0.9859154929577465,0.9936594202898551
32.0,1.0,0.2,0.01,32.0,10.0,0.971830985915493,0.971830985915493,0.971830985915493,0.971830985915493,0.9855072463768116
32.0,3.0,0.1,0.01,8.0,10.0,0.971830985915493,0.971830985915493,0.971830985915493,0.971830985915493,0.9755434782608695
128.0,1.0,0.2,0.0005,16.0,10.0,0.971830985915493,0.971830985915493,0.971830985915493,0.971830985915493,0.9882246376811594
64.0,1.0,0.1,0.0005,32.0,25.0,0.971830985915493,0.971830985915493,0.971830985915493,0.971830985915493,0.9900362318840579
32.0,5.0,0.0,0.01,8.0,50.0,0.971830985915493,0.971830985915493,0.971830985915493,0.971830985915493,0.9746376811594203
128.0,1.0,0.0,0.01,8.0,10.0,0.971830985915493,0.9714782199691656,0.9729577464788732,0.971830985915493,0.9800724637681159
64.0,1.0,0.0,0.001,8.0,10.0,0.971830985915493,0.9714782199691656,0.9729577464788732,0.971830985915493,0.9791666666666667
64.0,1.0,0.1,0.0005,16.0,10.0,0.971830985915493,0.9714782199691656,0.9729577464788732,0.971830985915493,0.9855072463768116
32.0,5.0,0.2,0.001,32.0,50.0,0.971830985915493,0.9714782199691656,0.9729577464788732,0.971830985915493,0.9936594202898551
128.0,5.0,0.0,0.0005,16.0,50.0,0.971830985915493,0.9714782199691656,0.9729577464788732,0.971830985915493,0.9990942028985508
64.0,5.0,0.0,0.001,16.0,10.0,0.971830985915493,0.9714782199691656,0.9729577464788732,0.971830985915493,0.9945652173913044
128.0,1.0,0.2,0.0005,8.0,25.0,0.971830985915493,0.9714782199691656,0.9729577464788732,0.971830985915493,0.9891304347826086
64.0,3.0,0.0,0.01,8.0,50.0,0.971830985915493,0.9714782199691656,0.9729577464788732,0.971830985915493,0.9909420289855072
